Cosignee,Origin,Destination
 Bermuda Import and Export Co Ltd ," Leghorn, Italy"," New York, New York"
 Scoperta Importing Co. Inc. ," Genoa, Italy"," New York, New York"
 Bacchanal Wine Imports Inc ," Leghorn, Italy"," New York, New York"
 Russo Foods and Market Inc. ," Gioia Tauro, Italy"," New York, New York"
 Pennsylvania Liquor Control Board ," Leghorn, Italy"," New York, New York"
 Strategic Importers ," Genoa, Italy"," Miami, Florida"
 Turquoise Distribution ," Genoa, Italy"," Miami, Florida"
 Continental Imports ," Genoa, Italy"," Los Angeles, California"
 Austral Wine Merchants ," Leghorn, Italy"," New York, New York"
 De Medici Imports Ltd ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Wine World Wide Inc ," Leghorn, Italy"," New York, New York"
 Crown Jewel Importers ," Haifa, Israel"," New York/Newark Area, Newark, New Jersey"
 Manicaretti Inc ," Genoa, Italy"," New York, New York"
 Omniwines Distributing Co. ," Leghorn, Italy"," New York, New York"
 Philip Colasuonno ," Genoa, Italy"," New York, New York"
" Usa Wine West, Llc "," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Langdon Shiverick ," Leghorn, Italy"," New York, New York"
 Eurocorp Imports Inc Pacifica Foods ," Leghorn, Italy"," Los Angeles, California"
" Grape Expectations,Inc. "," Porto de Sines, Portugal"," Oakland, California"
 World Wide Wine Llc ," Genoa, Italy"," Norfolk, Virginia"
 Cumar Inc ," La Spezia, Italy"," Boston, Massachusetts"
 Graceway Trading Limited ," Genoa, Italy"," Miami, Florida"
 Fabulous Wines Inc ," Leghorn, Italy"," Los Angeles, California"
 Stile Enterprises Ltd ," Leghorn, Italy"," Los Angeles, California"
 Italfoods Inc. ," Leghorn, Italy"," Oakland, California"
 New France Wine Co. ," Leghorn, Italy"," New York/Newark Area, Newark, New Jersey"
 Holiday Beverage ," Genoa, Italy"," New York, New York"
 Tri-Vin Imports Inc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Tuscan Olive Oil Imports Llc ," Leghorn, Italy"," New York, New York"
 Orsini Inc. ," Leghorn, Italy"," New York, New York"
 J and J Importers ," Leghorn, Italy"," New York, New York"
 Wine Wine Situation Llc ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Sidecar Llc. ," Genoa, Italy"," New York, New York"
 La Corona Di Sicilia Import Inc. ," All Other Malta Ports, Malta"," New York/Newark Area, Newark, New Jersey"
 a.B. Company ," Genoa, Italy"," New York, New York"
 Sapori Italiani Inc ," Leghorn, Italy"," New York, New York"
" Bel Canto Foods, Llc "," Leghorn, Italy"," New York, New York"
 Kysela Pere & Fils Ltd ," Algeciras, Spain"," Norfolk, Virginia"
 Prima Free Trade Cancun Sa De Cv ," La Spezia, Italy"," Port Everglades, Florida"
 Hart Ventures Inc. ," Genoa, Italy"," New York, New York"
 Best From Italy Llc ," La Spezia, Italy"," Port Everglades, Florida"
 Acid Inc. Selections ," Leghorn, Italy"," New York, New York"
 L Morse Imports Llc ," Genoa, Italy"," Los Angeles, California"
" Participaciones Mariano, S.a.De C.V "," Leghorn, Italy"," Port Everglades, Florida"
 Lucini Italia Company ," Leghorn, Italy"," New York/Newark Area, Newark, New Jersey"
 Palate Selection Ltd ," Genoa, Italy"," Port Everglades, Florida"
 Vision Wine and Spirits Llc Div.of ," Leghorn, Italy"," New York, New York"
 East Coast Specialty Wine ," Leghorn, Italy"," New York, New York"
 Wine Worldwide Inc ," Genoa, Italy"," New York, New York"
 Rana Meal Solutions Llc ," Genoa, Italy"," New York, New York"
" Mhw, Ltd "," Genoa, Italy"," New York, New York"
 Giuseppe Ny Imports Llc ," Genoa, Italy"," New York, New York"
 United Airlines Jointly and Several ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Medallion Global ," Leghorn, Italy"," New York, New York"
 Tita Italian Import E Export L.L.C. ," Leghorn, Italy"," Port Everglades, Florida"
 Mount Gay Distilleries Ltd ," Genoa, Italy"," Port Everglades, Florida"
 Vitis Imports ," Leghorn, Italy"," Los Angeles, California"
 Aviva Vino ," Leghorn, Italy"," New York, New York"
 Lo Duca Brothers Inc ," Genoa, Italy"," New York, New York"
 Golden Horseshoe Inc. ," Genoa, Italy"," New York, New York"
 Italia Products Company ," Naples, Italy"," Port Everglades, Florida"
 the Pasta Shop ," Genoa, Italy"," Long Beach, California"
 Rana Meal Solutions Llc. ," Genoa, Italy"," New York, New York"
 Italian Products of Daunia Llc ," Genoa, Italy"," Port Everglades, Florida"
 Spw Importers Llc ," Genoa, Italy"," Port Everglades, Florida"
 Wine Twist Import ," Leghorn, Italy"," New York, New York"
 the Artisan Collection ," Hamburg, Federal Republic of Germany"," New York, New York"
 Martin Company Wines Inc ," La Spezia, Italy"," Norfolk, Virginia"
 Vision Wine Brands ," Leghorn, Italy"," New York, New York"
 Veritas Marketing E Distribution ," Leghorn, Italy"," Port Everglades, Florida"
 Misono Food Ltd ," Genoa, Italy"," New York, New York"
 Belvino Lcc ," La Spezia, Italy"," New York, New York"
 Siniscalco Domenico ," Leghorn, Italy"," New York, New York"
 Vico Imports ," La Spezia, Italy"," Oakland, California"
" Conquista Imports, Llc "," Genoa, Italy"," New York, New York"
 Prospero Winery Inc. ," Genoa, Italy"," New York, New York"
 Wineco Importing Co. ," La Spezia, Italy"," Boston, Massachusetts"
 Wineco Importing Co ," La Spezia, Italy"," Boston, Massachusetts"
 the Rogers Collection ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Ciccone Rocco ," Naples, Italy"," New York, New York"
 Via Appia Imports Llc Brian and Ca ," Naples, Italy"," New York, New York"
 Ranieri Fine Foods Inc ," Palermo, Italy"," New York, New York"
 Heidelberg Distributing of Kentuky ," Leghorn, Italy"," New York, New York"
 Heidelberg Independence ," Leghorn, Italy"," New York, New York"
 Casa Bruno Llc ," Leghorn, Italy"," Portland, Oregon"
 the Sorting Table ," Leghorn, Italy"," Oakland, California"
 Borvin Beverage ," Leghorn, Italy"," New York, New York"
 Umbria Wines ," Leghorn, Italy"," New York, New York"
 Umbra Wines ," Leghorn, Italy"," New York, New York"
 Progetto Veneto ," Valencia, Spain"," New York, New York"
 Vieux Vins ," Leghorn, Italy"," Houston, Texas"
 Selected Food and Beverage Inc ," Naples, Italy"," Houston, Texas"
 Bella Cucina ," Leghorn, Italy"," Savannah, Georgia"
 Chl International Trading Inc ," Genoa, Italy"," Savannah, Georgia"
 Rao S Specialty Foods Inc. ," Genoa, Italy"," New York, New York"
 Misono Foods Ltd ," Leghorn, Italy"," New York, New York"
 Tricana Import Inc. ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
" C&T International, Inc. "," Leghorn, Italy"," New York, New York"
 Mr Marco Borghese ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Wine For All ," Leghorn, Italy"," New York, New York"
 Uncorked Imp & Dist of Fine Wines ," Leghorn, Italy"," New York, New York"
 the Gulla Group Llc ," Leghorn, Italy"," Boston, Massachusetts"
 Kermit Lynch Wine Merchant ," La Spezia, Italy"," New York, New York"
 Dream Well Wines Inc ," La Spezia, Italy"," New York, New York"
 Crush Imports ," Leghorn, Italy"," Los Angeles, California"
 Gulrez Archad ," Leghorn, Italy"," New York, New York"
 Bianchi V.G.P. Llc ," Genoa, Italy"," New York, New York"
 Caffe Venezia Inc ," Genoa, Italy"," New York, New York"
 Guidi Marcello Ltd ," La Spezia, Italy"," Long Beach, California"
 Jf Hillebrand Canada Inc Vancouver ," Leghorn, Italy"," Los Angeles, California"
" Classic Wines, Inc "," Tarragona, Spain"," New York/Newark Area, Newark, New Jersey"
 Marinas Wines Ltd ," Leghorn, Italy"," Los Angeles, California"
 Rocky Mountain Wines Inc ," Leghorn, Italy"," Los Angeles, California"
 Lo Duca Bros Inc ," Genoa, Italy"," New York, New York"
 Eatalian Style Inc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Belcanto Foods ," La Spezia, Italy"," New York, New York"
 Marshall Pet Products Inc ," Naples, Italy"," New York/Newark Area, Newark, New Jersey"
 Ragazzi Ristorante ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Sunrise Wine Llc ," Leghorn, Italy"," Norfolk, Virginia"
 International Gourmet Foods Inc. ," Leghorn, Italy"," Norfolk, Virginia"
 Classic Wines Inc ," Tarragona, Spain"," New York/Newark Area, Newark, New Jersey"
 Ionia Atlantic Imports Llc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Icarus Imports Llc ," Genoa, Italy"," Port Everglades, Florida"
 Sparacio Imports Sparacio Gioacchin ," Salerno, Italy"," New York, New York"
 the Promotion Factory ," Salerno, Italy"," New York, New York"
 Euro Fine Wines ," Leghorn, Italy"," Portsmouth, New Hampshire"
