Cosignee,Origin,Destination
 Shashi Foods Inc Jointly and Seve ," Veracruz, Mexico"," Houston, Texas"
 Limited Company Vneshtorg ," Veracruz, Mexico"," Houston, Texas"
 Neva Line Ltd ," Veracruz, Mexico"," Houston, Texas"
 Bapa Trading & Services ," Veracruz, Mexico"," Houston, Texas"
 Ako Gmbh the Spice Company ," Veracruz, Mexico"," Houston, Texas"
 Ooo Maritime Cargo Logistics Gmbh ," Veracruz, Mexico"," Houston, Texas"
 Catz International B.V. ," Veracruz, Mexico"," Houston, Texas"
 Catz International Bv ," Veracruz, Mexico"," Houston, Texas"
 Anny Mercado Nunez ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Nedspice Sourcing Bv ," Veracruz, Mexico"," Houston, Texas"
 Nedspice Sourcing B.V. ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Elpis Pharm Company ," Veracruz, Mexico"," Houston, Texas"
 C. Steinweg-Handelsveem B.V. ," Veracruz, Mexico"," Houston, Texas"
 Jcs Alvas Ir Ko ," Veracruz, Mexico"," Houston, Texas"
 Dennis Mercado ," Boqueron, Cuba"," Jacksonville, Florida"
 Wilson Mercado Nunez ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Vidlet S.a. ," Veracruz, Mexico"," Houston, Texas"
 Morris J Golombeck Inc ," Freeport, Grand Bahama Island, Bahamas"," New York/Newark Area, Newark, New Jersey"
 Nespice Processing Vietnam Ltd ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Foodimp ," Veracruz, Mexico"," Houston, Texas"
 Spices Usa Inc ," Freeport, Grand Bahama Island, Bahamas"," Port Everglades, Florida"
 My Habitat Brands Llc ," Freeport, Grand Bahama Island, Bahamas"," New York/Newark Area, Newark, New Jersey"
" Mercado, Enriquito "," Gooch Island, BC, Canada"," Seattle, Washington"
 Inter Baharat Bakliyat Ithalat ," Veracruz, Mexico"," Houston, Texas"
 Juan De Jesus Hermanos C Por a ," Veracruz, Mexico"," Houston, Texas"
 Internacional Especies Cusi Socieda ," Veracruz, Mexico"," Houston, Texas"
" Vox Trading Co.,Ltd. "," Veracruz, Mexico"," New Orleans, Louisiana"
 Feed & Food Trading ," Veracruz, Mexico"," Houston, Texas"
 Wild Plant General Trading Llc ," Veracruz, Mexico"," Houston, Texas"
 Holland Produce B.V ," Veracruz, Mexico"," Houston, Texas"
 Three Suns Ltd ," Veracruz, Mexico"," Houston, Texas"
 Sarl Execution ," Veracruz, Mexico"," Houston, Texas"
 Pph Edpol Export-Import ," Veracruz, Mexico"," Houston, Texas"
 Sharaf Shipping Agency Llc ," Veracruz, Mexico"," Houston, Texas"
 Schiff Food Products Co. ," Freeport, Grand Bahama Island, Bahamas"," New York/Newark Area, Newark, New Jersey"
 Ako Gmbh Nif. De 115863523 ," Veracruz, Mexico"," Houston, Texas"
 Izmir Kimyevi Maddeler Ith Ihr San ," Veracruz, Mexico"," Houston, Texas"
 Usa Air Def ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Prymat Sp. Z.O.O. ," Veracruz, Mexico"," Houston, Texas"
 Burg Al-Iraq Co. Ltd ," Veracruz, Mexico"," Houston, Texas"
 Rolmex S.J. ," Veracruz, Mexico"," Houston, Texas"
" Gulliver Co. Ltd, "," Veracruz, Mexico"," Houston, Texas"
 Sons of Arabi Al Khateib Company ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
