Cosignee,Origin,Destination
 David Oppenheimer Co ," Coquimbo, Chile"," Wilmington, Delaware"
 Pacific Trellis Fruit ," Coquimbo, Chile"," Wilmington, Delaware"
" Dayka & Hackett, Llc "," Coquimbo, Chile"," Wilmington, Delaware"
 Tile Warehouse Ltd ," La Spezia, Italy"," Long Beach, California"
" Roma Tile Co. , Inc. "," La Spezia, Italy"," New York, New York"
 Pro Tile Dist. Inc. ," Leghorn, Italy"," Port Everglades, Florida"
 L B International Trading Inc. ," Leghorn, Italy"," New York/Newark Area, Newark, New Jersey"
 De Marco Tile ," Leghorn, Italy"," Port Everglades, Florida"
 Best Tile Inc ," Leghorn, Italy"," Oakland, California"
" Ferazzoli Imports of New England,In "," La Spezia, Italy"," New York, New York"
 Nemo Tile Co.Inc ," La Spezia, Italy"," New York, New York"
 Usa Tile & Marble ," La Spezia, Italy"," Port Everglades, Florida"
 Ideal Tile Importing Co. Inc. ," Leghorn, Italy"," New York/Newark Area, Newark, New Jersey"
 Styleaccess Llc ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Richmond Ceramic Tile Dist Inc ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Rhode Island Distributionmr Joe Gul ," La Spezia, Italy"," New York, New York"
 Euro Ceramic Tile Dist. Ltd. ," Leghorn, Italy"," Los Angeles, California"
 L&B International ," Leghorn, Italy"," New York, New York"
 Bull Nose ," Leghorn, Italy"," Oakland, California"
 Architectural Ceramics ," La Spezia, Italy"," Baltimore, Maryland"
" Pandol Bros, Inc "," Coquimbo, Chile"," Philadelphia, Pennsylvania"
" Jac Vandenberg, Inc "," Coquimbo, Chile"," Los Angeles, California"
 Sbrocco International Inc. ," Caldera, Chile"," Philadelphia, Pennsylvania"
 International Fruit Company Inc ," Caldera, Chile"," Philadelphia, Pennsylvania"
 Capespan North America ," Coquimbo, Chile"," Philadelphia, Pennsylvania"
" Jack Vanderberg, Inc "," Coquimbo, Chile"," Philadelphia, Pennsylvania"
" Jac. Vandenberg, Inc. "," Coquimbo, Chile"," Philadelphia, Pennsylvania"
 Dayka & Hackett Llc ," Caldera, Chile"," Philadelphia, Pennsylvania"
" William H. Kopke Jr., Inc. "," Coquimbo, Chile"," Wilmington, Delaware"
 Wayne Tile ," Algeciras, Spain"," New York, New York"
 Sicis North America Inc ," La Spezia, Italy"," New York, New York"
 Italian Living Llc ," La Spezia, Italy"," Port Everglades, Florida"
 Gruppo Jager S.a. De C.V. ," Genoa, Italy"," Port Everglades, Florida"
 Grupo Jager ," Genoa, Italy"," Port Everglades, Florida"
 Nuova Lastra S.a. De C.V. ," Leghorn, Italy"," Port Everglades, Florida"
 Santa Rosa Marble ," Leghorn, Italy"," Port Everglades, Florida"
