Cosignee,Origin,Destination
 British Columbia Liquor Distributio ," Cartagena, Colombia"," Los Angeles, California"
 B United International Inc ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Turquoise Life ," Fos, France"," New York/Newark Area, Newark, New Jersey"
 Chemin Des Vins ," Le Havre, France"," New York, New York"
 Louis Glunz Wines ," Fos, France"," Norfolk, Virginia"
 Grapes News Importing Ltd. ," Fos, France"," Norfolk, Virginia"
 Fedway Associates Inc ," Fos, France"," New York, New York"
 Wines and Beyond Imports Llc ," Le Havre, France"," New York, New York"
 Wines and Beyond Imports Llc (Wbi) ," Le Havre, France"," New York, New York"
 Savio Soares Selections ," Fos, France"," New York/Newark Area, Newark, New Jersey"
 Rosenthal Wine Merchants (Ny) Ltd ," Fos, France"," New York/Newark Area, Newark, New Jersey"
" Nestor Imports, Inc. "," Piraeus, Greece"," New York/Newark Area, Newark, New Jersey"
 Connecticut Distributors Inc. ," Fos, France"," New York, New York"
 Misa Imports ," Dunkerque, France"," New York, New York"
 Beaune Import ," Fos, France"," Oakland, California"
 British Columbia Liquor ," Fos, France"," Los Angeles, California"
 Clos Du Val ," Fos, France"," Savannah, Georgia"
 Synergy Fine Wines ," Fos, France"," New York/Newark Area, Newark, New Jersey"
 Frederick Wildman and Sons ," Fos, France"," New York/Newark Area, Newark, New Jersey"
 W.J. Deutsch & Sons-Blue ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Midstate Distributors Llc ," Porto de Sines, Portugal"," New York/Newark Area, Newark, New Jersey"
 Vinum Wine Importing & Distributing ," La Spezia, Italy"," Seattle, Washington"
" Cognac One, Llc "," Le Havre, France"," New York, New York"
 Fairn and Swanson ," Le Havre, France"," Miami, Florida"
 Best of Fruits ," Antwerp, Belgium"," Philadelphia, Pennsylvania"
 Seald Sweet International ," Antwerp, Belgium"," Philadelphia, Pennsylvania"
 Quality Wine & Spirits ," Le Havre, France"," Charleston, South Carolina"
 a Tres Vite ," Fos, France"," New York, New York"
 Nomadic Distribution ," Halifax, NS, Canada"," Los Angeles, California"
 Pinnacle Import ," Fos, France"," Norfolk, Virginia"
 Petit Monde Wine Merchant ," Fos, France"," Portland, Oregon"
 Turquoise Distribution ," Le Havre, France"," Port Everglades, Florida"
 Hb Wine Merchants ," Fos, France"," New York, New York"
 Latitude Wines ," Le Havre, France"," Los Angeles, California"
 Premier Beverage Company ," Le Havre, France"," Oakland, California"
 Vintage 59 ," Le Havre, France"," Oakland, California"
 Vinum Distribution Inc ," Le Havre, France"," Oakland, California"
 T. Elenteny Imports ," Fos, France"," New York, New York"
 M S Walker Inc ," Porto de Sines, Portugal"," Boston, Massachusetts"
" Cellar Door Selections, Llc "," Hamburg, Federal Republic of Germany"," Oakland, California"
 Athenee Importers & Distributors ," Piraeus, Greece"," New York, New York"
" Vin De Garde Wines, Ltd. "," Fos, France"," Portland, Maine"
 Miller Squared ," Le Havre, France"," Houston, Texas"
 Classic Wines ," Porto de Sines, Portugal"," Houston, Texas"
 Fotis & Son Imports ," Valencia, Spain"," Long Beach, California"
 Mhw/Lexington Selections ," Le Havre, France"," New York, New York"
 Cava Spiliadis Usa ," Piraeus, Greece"," New York/Newark Area, Newark, New Jersey"
 Gos International Distributors Inc. ," Le Havre, France"," New York, New York"
 Bond Imports ," Le Havre, France"," Houston, Texas"
 Wine Source ," Le Havre, France"," Los Angeles, California"
 Euro - Mid Inc ," Le Havre, France"," Charleston, South Carolina"
 Nestor Imports Inc ," Felixstowe, United Kingdom"," New York, New York"
" Jf Wine Imports, Inc "," Fos, France"," Savannah, Georgia"
 Cutting Edge Selections ," Fos, France"," Norfolk, Virginia"
" Tom Lange Company International, "," Barcelona, Spain"," New York/Newark Area, Newark, New Jersey"
 Seald Sweet Internationnal ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Bayfield Importers ," Le Havre, France"," New York, New York"
 Frances Rose ," Le Havre, France"," New York, New York"
 Manitoba Liquor Control Commission ," Manzanillo, Mexico"," Los Angeles, California"
 Chloe Imports ," Le Havre, France"," Tacoma, Washington"
 American Airlines C/O Tri Link Inc ," Fos, France"," New York/Newark Area, Newark, New Jersey"
 Loest and Mc Namee Inc ," Le Havre, France"," New York, New York"
 Palm Bay International ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Lvc Las Vegas Inc. ," Le Havre, France"," New York, New York"
 Ararat Import Export Company ," Freeport, Grand Bahama Island, Bahamas"," Port Everglades, Florida"
 Bay State Wine Co .Inc ," Fos, France"," Boston, Massachusetts"
 Ms Walker ," Fos, France"," Boston, Massachusetts"
 Bacchus Importers Ltd ," Fos, France"," Baltimore, Maryland"
 Natural Merchants (N. American Offi ," Aigion, Greece"," Oakland, California"
 Vin Sauvage Llc ," Fos, France"," Los Angeles, California"
" Rj Cellars, Llc "," Barcelona, Spain"," Port Everglades, Florida"
 Global Wine Company ," Fos, France"," Oakland, California"
 Mhw Ltd ," San Antonio, Chile"," New York/Newark Area, Newark, New Jersey"
 Banshee Wines Llc ," Le Havre, France"," Oakland, California"
" Next Level Spirits, Inc "," Le Havre, France"," Oakland, California"
" Baroness Wines, Inc. "," Algeciras, Spain"," Houston, Texas"
 Bbr Imports Inc. ," Algeciras, Spain"," Houston, Texas"
 Peloton Imports Llc ," Le Havre, France"," New York, New York"
 Kysela Pere & Fils Ltd ," Le Havre, France"," New York, New York"
" Nestor Imports, Inc "," Piraeus, Greece"," New York/Newark Area, Newark, New Jersey"
 Goslings Brothers Ltd ," Le Havre, France"," New York, New York"
 Pioneer Wine Company Lp ," Algeciras, Spain"," Houston, Texas"
 Mutual Distributing Company ," Le Havre, France"," Norfolk, Virginia"
 Bercut-Vandervoort and Co ," Le Havre, France"," New York, New York"
 Athenee Importers & Distributor ," Piraeus, Greece"," New York, New York"
 Aleph Wines Corporation ," Le Havre, France"," Charleston, South Carolina"
 James Gunter Llc ," Fos, France"," Houston, Texas"
 World Vintage Llc ," Le Havre, France"," Charleston, South Carolina"
 Misa Imports Inc. ," Fos, France"," Houston, Texas"
 Maison Marques Et Domaines ," Le Havre, France"," Oakland, California"
 Allied Beverage Group ," Fos, France"," New York, New York"
 a Missing Link ," Fos, France"," New York, New York"
 Bourgeois Family Selections ," Algeciras, Spain"," New York, New York"
 L'Eft Bank Wine Company ," Porto de Sines, Portugal"," New York/Newark Area, Newark, New Jersey"
 Baronness Wines ," Fos, France"," Houston, Texas"
 Pere Jacques Wine Imports ," Le Havre, France"," New York, New York"
" Petronius Wines, Llc "," Algeciras, Spain"," Houston, Texas"
 Favorite Brands ," Le Havre, France"," Houston, Texas"
 Glazer'S Wholesale ," Le Havre, France"," Houston, Texas"
 Wine Symphony ," Fos, France"," New York, New York"
 Prestige Wine Group ," Fos, France"," Norfolk, Virginia"
 Bulgarian Master Vintners ," Porto de Sines, Portugal"," Oakland, California"
 Frederick Wildman & Sons Ltd ," Piraeus, Greece"," New York, New York"
 William Harrison ," Fos, France"," Norfolk, Virginia"
 Planet Wines ," Le Havre, France"," Oakland, California"
 Monte Bianco Imports ," Las Salinas, Chile"," New York, New York"
