Cosignee,Origin,Destination
 Lenzie David L ," Bremerhaven, Federal Republic of Germany"," Port Hueneme, California"
 Meers Shannon M ," Bremerhaven, Federal Republic of Germany"," Port Hueneme, California"
 Stoffer Bradley H ," Zeebrugge, Belgium"," Brunswick, Georgia"
 Harvey Thordis G ," Zeebrugge, Belgium"," Brunswick, Georgia"
" Ecl Americas,Long Beach Office On "," Nagoya, Japan"," Savannah, Georgia"
" Cfr Rinkens, Llc "," Rotterdam, Netherlands"," Los Angeles, California"
 Jennifer Caron ," Sydney, Australia"," Los Angeles, California"
 Segaduanca Usa Corp ," Santos, Brazil"," Baltimore, Maryland"
 Devito Stephen M ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Andrew P Or Katherine M Kettner ," Goteborg, Sweden"," Brunswick, Georgia"
 Kutz William D ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Muller Eugene F ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Little Jeffrey T ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Gibbs Robert C ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Rollins Johnson ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Cole Jr William H ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Janeth Smith ," Zeebrugge, Belgium"," Baltimore, Maryland"
 Annie T Eure John D Eure and Gate ," Zeebrugge, Belgium"," Baltimore, Maryland"
 Walter Lee Miller Jr ," Zeebrugge, Belgium"," Baltimore, Maryland"
 Interamerican Autoparts Dist. ," Georgetown, Cayman Islands"," Port Everglades, Florida"
 Dcsafety Usa ," Tanjung Pelepas, Malaysia"," New York, New York"
 Mrs Marcy O Neil ," Goteborg, Sweden"," New York/Newark Area, Newark, New Jersey"
 Trin-Jam Distributors Inc. ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Standard Car Truck Company ," Hamburg, Federal Republic of Germany"," Norfolk, Virginia"
 Uneek Forwarding Ltd ," Nagoya, Japan"," Tacoma, Washington"
 Kyushik & Mina Min ," Goteborg, Sweden"," New York/Newark Area, Newark, New Jersey"
 Gabriel Somarriba ," Goteborg, Sweden"," Brunswick, Georgia"
 Natalia Shelyukh ," Goteborg, Sweden"," Brunswick, Georgia"
 John Klocek ," Goteborg, Sweden"," Brunswick, Georgia"
 Aimee Cook ," Goteborg, Sweden"," Brunswick, Georgia"
 Nancy Guerrieri ," Goteborg, Sweden"," Brunswick, Georgia"
 Trebol Motors Distributor Corp ," Goteborg, Sweden"," Brunswick, Georgia"
 Mendorff Aaron F ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Miksic Boris a ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Luis M Cantu ," Zeebrugge, Belgium"," Brunswick, Georgia"
 Se Bordnetze - Mexico S.a. De C.V. ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Adv Foods Llc ,None Given," Baltimore, Maryland"
 Rainey Andrew J ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Persaud Julian N ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Corporate Cars ," Hamble, United Kingdom"," Baltimore, Maryland"
 Oskar May ," Hamble, United Kingdom"," Baltimore, Maryland"
 Jana and Brooks Allen ," Zeebrugge, Belgium"," Baltimore, Maryland"
 Bernie Janeczko ," Goteborg, Sweden"," New York/Newark Area, Newark, New Jersey"
 James I and Janie M Fleming ," Goteborg, Sweden"," Baltimore, Maryland"
 Lilly Sokolevski ," Goteborg, Sweden"," Baltimore, Maryland"
 Mb Auto City ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Braun Scott ," Hamble, United Kingdom"," Brunswick, Georgia"
 Maul Trent ," Hamble, United Kingdom"," Baltimore, Maryland"
 Parts R Us Lcc Dba Cullen Auto Par ," Freeport, Grand Bahama Island, Bahamas"," Houston, Texas"
 Beacham Jr Conley R ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Zdunich Jason S ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Wakefield Lynn W ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Macfarlane Matthew W ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Jackson Willie L ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Adam Bryant ," Goteborg, Sweden"," Brunswick, Georgia"
 Marianne Schrempp ," Goteborg, Sweden"," Brunswick, Georgia"
 Frazier Walter J ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Kimbrough Jr Jimmie J ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Jensen David W ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Yussuf Jamal M ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Davis Henry and Brenda ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Uribe Sue a ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Coleman Hanna Carwash Systems ," Hasting, Australia"," Los Angeles, California"
 Ceramco Printech ," Callao, Peru"," New York, New York"
 Wesley Peterson ," Goteborg, Sweden"," Baltimore, Maryland"
 Todd William Burnley ," Goteborg, Sweden"," Baltimore, Maryland"
 Walter Neubauer ," Sydney, Australia"," Los Angeles, California"
 Grand Union Auto Trading and ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Dr Lawrence J Cook ," Goteborg, Sweden"," Baltimore, Maryland"
 Jennifer Watson ," Goteborg, Sweden"," Baltimore, Maryland"
 Kathryn Ann Ellingson ," Goteborg, Sweden"," Baltimore, Maryland"
 Jason Spitzer ," Goteborg, Sweden"," Baltimore, Maryland"
 Bushy Park Motor Sports Inc ," Demerara, Guyana"," Miami, Florida"
 Mr. Bradford Begin ," Rotterdam, Netherlands"," Savannah, Georgia"
 Gemsa Enterprises L.L.C. ," Manzanillo, Mexico"," Los Angeles, California"
 Adrian Gerardo ," Goteborg, Sweden"," Baltimore, Maryland"
 4xtoys ," Kawasaki, Japan"," Tacoma, Washington"
 Puckett Drury M ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Morse Robert J ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Diana Kasbar ," Sydney, Australia"," Los Angeles, California"
 Herthel Thomas J ," Zeebrugge, Belgium"," Baltimore, Maryland"
 Barbados Auto Racing League Inc ," Demerara, Guyana"," Miami, Florida"
 Surinaams Veevoerbedrijf Vitalo N V ," Belize, Belize"," Miami, Florida"
 Bounty Farms ," Belize, Belize"," Miami, Florida"
 Piero Cipollone ," Goteborg, Sweden"," Baltimore, Maryland"
 Marlene Laurich ," Goteborg, Sweden"," Baltimore, Maryland"
 Duane Eklin ," Goteborg, Sweden"," Baltimore, Maryland"
 Fred Swartz ," Goteborg, Sweden"," Baltimore, Maryland"
 Jonathan Hunt ," Goteborg, Sweden"," Baltimore, Maryland"
 Santos Alvarez Santiago ," Goteborg, Sweden"," Brunswick, Georgia"
 Darrell a Davis ," Zeebrugge, Belgium"," Brunswick, Georgia"
 Lisa Kostur ," Sydney, Australia"," Oakland, California"
 Wentworth Nicholas T ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Guim Alberto B ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Richard Ellis ," Hamble, United Kingdom"," Baltimore, Maryland"
 Thomas Peter F ," Zeebrugge, Belgium"," Port Hueneme, California"
 Worell Dwayne ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Magnum Trucks Llc ," Antwerp, Belgium"," Houston, Texas"
 Hayder Michael P ," Zeebrugge, Belgium"," Brunswick, Georgia"
 Mr Roger R Or Merlyn Avery ," Zeebrugge, Belgium"," Brunswick, Georgia"
 Frank Carullo ," Genoa, Italy"," New York, New York"
 Beltran Limuel G ," Hamble, United Kingdom"," Brunswick, Georgia"
 Colon Carlos ," Hamble, United Kingdom"," Brunswick, Georgia"
 L&B Surimix Nv ," Belize, Belize"," Miami, Florida"
 Caesar International Logistics ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Tianjin Zhongxinghang International ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Rosco Inc ," Yokohama, Japan"," New York, New York"
 Diiorio Gino J ," Zeebrugge, Belgium"," Baltimore, Maryland"
 Jorge Marreiros ," Zeebrugge, Belgium"," Baltimore, Maryland"
 Wittrock Scott ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Champagne Lance E ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Peterson Jason T ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Underwood Samuel L ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Layla Loiczly ," Sydney, Australia"," Los Angeles, California"
 4x Toys ," Nagoya, Japan"," Tacoma, Washington"
 Mr Robert Lesnefsky ," Felixstowe, United Kingdom"," New York, New York"
 Mr. B. Bootorabi ," Felixstowe, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Prographics Communications ," Genoa, Italy"," Savannah, Georgia"
 Kahane Amos ," Bremerhaven, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Mark Eggena ," Goteborg, Sweden"," New York/Newark Area, Newark, New Jersey"
 Mark Borgmann ," Goteborg, Sweden"," New York/Newark Area, Newark, New Jersey"
 Tong Wen ," Goteborg, Sweden"," New York/Newark Area, Newark, New Jersey"
 Stewart Ian ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Robert Fieldhouse ," Goteborg, Sweden"," Brunswick, Georgia"
 John Elmore ," Goteborg, Sweden"," Brunswick, Georgia"
 Kirsti Makela ," Goteborg, Sweden"," Brunswick, Georgia"
 Michael L Or Michelle a Jones ," Goteborg, Sweden"," Brunswick, Georgia"
 Kent Harrison ," Goteborg, Sweden"," Brunswick, Georgia"
 David Parsons ," Goteborg, Sweden"," Brunswick, Georgia"
 Rosalind Moore ," Goteborg, Sweden"," Brunswick, Georgia"
 Victoria Catalina ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Koushel Michael J ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Hack Travis D ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Sexton Laurence a ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
" Ecl Americas,Long Beach Office "," Kobe, Japan"," San Diego, California"
 Mr Jeff Nelson ," Goteborg, Sweden"," Brunswick, Georgia"
 Marc and Cara Pelini ," Goteborg, Sweden"," Brunswick, Georgia"
 Hansa-Messe-Speed Gmbh ," Hamburg, Federal Republic of Germany"," Los Angeles, California"
 Le Hanh ," Bremerhaven, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Pentella Angelo ," Bremerhaven, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Artisan Vines Distributiong Corp ," Porto de Sines, Portugal"," Savannah, Georgia"
 Daniel Salazar Hopp ," Goteborg, Sweden"," Baltimore, Maryland"
 John Burgess ," Goteborg, Sweden"," Baltimore, Maryland"
 Bradley Mills Ii ," Zeebrugge, Belgium"," Baltimore, Maryland"
 Charles E Phillips Iii ," Zeebrugge, Belgium"," Baltimore, Maryland"
 William G Creaney ," Zeebrugge, Belgium"," Baltimore, Maryland"
 Warwarovsky Carl M ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Fearn Kerry J ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Nathan R Jump ," Zeebrugge, Belgium"," Baltimore, Maryland"
 William Rosemeyer ," Goteborg, Sweden"," Baltimore, Maryland"
 Andrew Robin ," Goteborg, Sweden"," Baltimore, Maryland"
 Justyna Obara ," Goteborg, Sweden"," Baltimore, Maryland"
 Gregory Gillespie ," Goteborg, Sweden"," Baltimore, Maryland"
 Gary Dietz ," Goteborg, Sweden"," Baltimore, Maryland"
 Chad Christensen ," Goteborg, Sweden"," Baltimore, Maryland"
 Excalibur Hotel ," Antwerp, Belgium"," New York, New York"
 Michael Campbell ," Sydney, Australia"," Los Angeles, California"
 Rob Eastman Mullins ," Sydney, Australia"," Los Angeles, California"
 German Tuning Corporation ," Rotterdam, Netherlands"," Los Angeles, California"
 Bowers Savanna D ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Letcher Kenneth W ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Wilt Travis W ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Shephard Peter ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Pillers Ivy ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Marco Tkotz ," Zeebrugge, Belgium"," Baltimore, Maryland"
 Distribuidoranissan S.a. ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Agencia Aduanal Chavez Rojas Y ," Barcelona, Spain"," Savannah, Georgia"
 Fredis ," Caucedo, Dominican Republic"," Miami, Florida"
 Schmidt Ammera M ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Mcclelland Sandra R ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Westinghouse Air Brake Technologies ," Bremerhaven, Federal Republic of Germany"," New York, New York"
 Salvatori Sandra ," Hamble, United Kingdom"," Baltimore, Maryland"
 David Sullivan ," Liverpool, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Jonathan H Or James T Doyleshippe ," Liverpool, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 George Braen ," Goteborg, Sweden"," New York/Newark Area, Newark, New Jersey"
 Randy Preston ," Goteborg, Sweden"," New York/Newark Area, Newark, New Jersey"
 Judith M Krupnick ," Goteborg, Sweden"," New York/Newark Area, Newark, New Jersey"
 Henderso Herlitz a ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Davies Smith Leighton ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Doyle Brian J ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Geer Michael a ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Dunlap Eileen ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Dietrich Marilyn R ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Gotheridge Robert K ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Arie Schaap ," Goteborg, Sweden"," Brunswick, Georgia"
 Paul Peterson ," Goteborg, Sweden"," Brunswick, Georgia"
 Ted L. Rausch Co. ," Rotterdam, Netherlands"," Oakland, California"
 Jonathan Mcclean C O United Contain ," Leghorn, Italy"," Port Everglades, Florida"
 Mr & Mrs Javier & Linda Sau ," Zeebrugge, Belgium"," Brunswick, Georgia"
 Summers Kevin L ," Hamble, United Kingdom"," Brunswick, Georgia"
 Carpenter Randolph L ," Hamble, United Kingdom"," Brunswick, Georgia"
 Moore Jean M ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Ivan Marcus ," Goteborg, Sweden"," New York/Newark Area, Newark, New Jersey"
 Joe Vongvorachoti ," Goteborg, Sweden"," New York/Newark Area, Newark, New Jersey"
 Bruce Thibaud ," Goteborg, Sweden"," New York/Newark Area, Newark, New Jersey"
 Allen S Magdycz ," Goteborg, Sweden"," New York/Newark Area, Newark, New Jersey"
 Margaret Tuten ," Goteborg, Sweden"," Brunswick, Georgia"
 Charles Ingram ," Goteborg, Sweden"," Brunswick, Georgia"
 James Pike ," Goteborg, Sweden"," Brunswick, Georgia"
 John Wakefield ," Goteborg, Sweden"," Brunswick, Georgia"
 Catherine Day ," Goteborg, Sweden"," Brunswick, Georgia"
 Cecile Leroux ," Goteborg, Sweden"," Brunswick, Georgia"
 Robert Schweizer ," Goteborg, Sweden"," Brunswick, Georgia"
 Mr Zachary Mauss ," Goteborg, Sweden"," Brunswick, Georgia"
 Victoria Carballo Mcbath ," Goteborg, Sweden"," Brunswick, Georgia"
 L&S Packing Co.Inc. ," Freeport, Grand Bahama Island, Bahamas"," New York/Newark Area, Newark, New Jersey"
 Dccca1 Inc ," Hamburg, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Alexander Cascardo ," Liverpool, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Mikhail Kopilovich ," Liverpool, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Edgechem Paint (Akzo Nobel Paint *) ," Antwerp, Belgium"," Miami, Florida"
 Black Forest Industries Llc ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Ecs Tuning ," Antwerp, Belgium"," Norfolk, Virginia"
 Dubstop Imports ," Hamburg, Federal Republic of Germany"," New York, New York"
" Ecs Tuning, Llc "," Bremerhaven, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 John O Kane ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Truax Noah J ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Hunter Lisa M ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Kunz William C ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Maloney Francis J ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Corcoran Dean M ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Edward Stillman ," Goteborg, Sweden"," Brunswick, Georgia"
 Scott Weisberg ," Goteborg, Sweden"," Brunswick, Georgia"
 Carolyn Edwards ," Goteborg, Sweden"," Brunswick, Georgia"
 Mr Darron Bazin ," Goteborg, Sweden"," Brunswick, Georgia"
 Rafael Villafane ," Zeebrugge, Belgium"," Brunswick, Georgia"
 Kenneth R & Lucy Walker ," Zeebrugge, Belgium"," Brunswick, Georgia"
