Cosignee,Origin,Destination
" Naca Logistics (Usa), Inc. "," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Fisher & Paykel Appl. C/O Span Amer ," Genoa, Italy"," New York, New York"
 Allnex Usa Inc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Vietri Incorporated ," La Spezia, Italy"," Norfolk, Virginia"
 Dhl Global Forwarding (Pa) Sa Calle ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Dhl of Trinidad ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Dhl Global Fowarding Nicaragua ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Dhl Global Forwarding (Ve) ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Qosina Corporation ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Uti United States Inc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
" Uti. United States, Inc. "," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Ceva Freight Llc As Agents For and ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Donaldson Company Inc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Honda Trading America Corp. ," Algeciras, Spain"," Charleston, South Carolina"
 Yusen Logistics (Americas) Inc. ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Power One Rena 3201 ," Leghorn, Italy"," Los Angeles, California"
 Dacor ," Genoa, Italy"," Los Angeles, California"
 Alliance Beverage Distributing ," Genoa, Italy"," Los Angeles, California"
 Southern W & S / Santa Fe Spring ," Genoa, Italy"," Los Angeles, California"
 Top Lift Enterprises Inc. ," Genoa, Italy"," Los Angeles, California"
 Forgital Usa Inc ," Algeciras, Spain"," Houston, Texas"
 Ceva Freight Llc 1717 Busse Rd. ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Ceva Freight Ll 1717 Busse Road ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Globetrans Network Inc. ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 New Standard ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Ceva Freight Llc 1717 Busse Road ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Ceva Freight Llc As Agent For and ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Suburban Glass and Mirror ," Genoa, Italy"," New York, New York"
 Red Stripe ," Rotterdam, Netherlands"," Charleston, South Carolina"
 Cygnus Corp. Marietta Chicago ," Genoa, Italy"," New York, New York"
 Ceva Freight Management (Lax) ," Naples, Italy"," New Orleans, Louisiana"
 Dhl Global Forwarding Ocean Import ," La Spezia, Italy"," New Orleans, Louisiana"
 Advics Mfg Ohio Inc ," Genoa, Italy"," New York, New York"
 Lti Boyd Geogia ," Genoa, Italy"," Savannah, Georgia"
 Snap-On Equipment ," La Spezia, Italy"," Savannah, Georgia"
 Ceva Logistics As Agents For and On ," Genoa, Italy"," Norfolk, Virginia"
 Gary Ravan ," Zeebrugge, Belgium"," Savannah, Georgia"
 Tri-State Theatre Supply Co. ," Genoa, Italy"," Savannah, Georgia"
 Boston Beer Company ," Genoa, Italy"," Norfolk, Virginia"
 Rydmar Properties ," Genoa, Italy"," Norfolk, Virginia"
 Ceva Freight Llc As Agent ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Stolt Nielsen Transportation Group ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
" Uti,United States,Inc. "," Pointe a Pitre, Guadeloupe"," San Juan, Puerto Rico"
 Federal Mogul Internationalimpulse ," La Spezia, Italy"," Houston, Texas"
" Uti United States, Inc "," La Spezia, Italy"," Houston, Texas"
" Stolt-Nielsen Inc, "," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
" Stolt-Nielsen Inc,15602 Jacinto "," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Van Dorn Demag ," Genoa, Italy"," New York, New York"
 Ge Bangor (Maine Ave) ," Genoa, Italy"," New York, New York"
 Curt G.Joa Inc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Munters Aerotech ," Leghorn, Italy"," New York, New York"
 Las Vegas Convention Center ," Genoa, Italy"," Los Angeles, California"
 Ceva Freight Management ," Leghorn, Italy"," Los Angeles, California"
 Hy-Pro Filtration ," Bur Said, Egypt"," New York/Newark Area, Newark, New Jersey"
 Wayne Tile Company Inc. ," La Spezia, Italy"," New York, New York"
 Cambridge Lee Industries Inc. ," Genoa, Italy"," New York, New York"
 Dhl Global Forwarding (Mexico) S.a ," Naples, Italy"," Port Everglades, Florida"
 Munters De Mexico S De Rl De Cv ," La Spezia, Italy"," Port Everglades, Florida"
 Ceva Freight Management Mexico S.a. ," La Spezia, Italy"," Port Everglades, Florida"
 Dv Kitchens Inc. ," Valencia, Spain"," Boston, Massachusetts"
 Mcs Italy S.P.a. C O ," Genoa, Italy"," New York, New York"
 Brenntag Specialties Inc (Nj) ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Damco Custom Services Inc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Watts Regulator Company ," Genoa, Italy"," New York, New York"
 Ups Ocean Freight Services Inc ," Genoa, Italy"," Norfolk, Virginia"
 Donalds Company Inc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Irwin Industrial Tools Company ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Pentair Flow Technologies Llc ," Leghorn, Italy"," New York, New York"
" Clearfreight, Inc. "," Genoa, Italy"," Los Angeles, California"
 John Paul Mitchell Systems ," Genoa, Italy"," Los Angeles, California"
 Derby Industries ," La Spezia, Italy"," Savannah, Georgia"
 Importadora Primex Sa De Cv ," Leghorn, Italy"," Port Everglades, Florida"
 Bonney Forge Corp. ," La Spezia, Italy"," Baltimore, Maryland"
 Dhl Global Forwarding(Mexico) ," Genoa, Italy"," Port Everglades, Florida"
" Scat,C.a.Porlamar Isla De Margarita "," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Sherwin Williams Reno ," Valencia, Spain"," Oakland, California"
 Addivant Usa Llc ," Naples, Italy"," Charleston, South Carolina"
 Ceva Freight Llc As Agents ," Genoa, Italy"," New Orleans, Louisiana"
 Cma Cgm (America) Llc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Norfolk Southern Railway Co. ," Genoa, Italy"," New York, New York"
 L'Oreal Usa Franklin ," Genoa, Italy"," New York, New York"
 Ge Appliances ," La Spezia, Italy"," Savannah, Georgia"
 Cnh America Llc ," Zeebrugge, Belgium"," Port Hueneme, California"
 Pro Marine Inc ," Genoa, Italy"," Port Everglades, Florida"
" Ups Ocean Freight Services, Inc "," Genoa, Italy"," Port Everglades, Florida"
 Lockwood International Inc ," Genoa, Italy"," New York, New York"
 Cebi Usa Inc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 the Valtech Group ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Pharmco Aaper ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Gea Parts Llc ," Genoa, Italy"," New York, New York"
 Dhl Global Forw.(Mexico)Sa De ," Genoa, Italy"," Port Everglades, Florida"
 Accessorios Desa S.a. De C.V. ," Genoa, Italy"," Port Everglades, Florida"
 Delphi Diesel Systems S.a.C.V. ," Genoa, Italy"," Port Everglades, Florida"
 Dhl Global Forwarding (Mexico) ," Genoa, Italy"," Port Everglades, Florida"
 Medisystems Corporation ," La Spezia, Italy"," Long Beach, California"
 Sensient Colors Sa De Cv ," Genoa, Italy"," Savannah, Georgia"
 Vanguard Logistics Services Mexico ," Genoa, Italy"," Port Everglades, Florida"
 Paez Fletcher Co ," Genoa, Italy"," Port Everglades, Florida"
 Industrial Acros Whirlpool ," Genoa, Italy"," Savannah, Georgia"
 Sogefi Engine System Mexico S De Rl ," Genoa, Italy"," Port Everglades, Florida"
 Cnh Industrial Mexico S.a. De C.V. ," Genoa, Italy"," Port Everglades, Florida"
 Dhl Global Forwarding (Mexico) Sa ," Genoa, Italy"," Port Everglades, Florida"
 Tenax U.S.a. Ltd ," La Spezia, Italy"," Savannah, Georgia"
 Lea Bassani Design Inc ," Genoa, Italy"," Port Everglades, Florida"
 Demar Instaladora Y Constructora ," Genoa, Italy"," Port Everglades, Florida"
 Uti Logistics Mex. Sa De Cv. ," Genoa, Italy"," Port Everglades, Florida"
 Cnh Industrial Mexico Sa De C.V. ," Genoa, Italy"," Port Everglades, Florida"
 Lucta Mexicana Sa De Cv ," Barcelona, Spain"," Port Everglades, Florida"
 Pierburg Pump Tech. Mexico ," Genoa, Italy"," Port Everglades, Florida"
 Southern W & S / Las Vegas ," La Spezia, Italy"," Long Beach, California"
 Uti Canada Inc ," La Spezia, Italy"," Long Beach, California"
 Ceva Freight Canada Corp - Yyz ," La Spezia, Italy"," Long Beach, California"
 All Nex Usa Inc. ," Genoa, Italy"," Savannah, Georgia"
 Gucci America Inc. ," La Spezia, Italy"," Baltimore, Maryland"
 O.T.S. Astracon Llc ," Genoa, Italy"," Savannah, Georgia"
" Dhl Global Forwarding Venezuela, "," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
" Diageo Venezuela, C.a. "," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Mobioffice C.a. Ph:0058 2812743076 ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Dhl Global Forwarding (Ve) Ca ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Dhl Global Forwarding (Ve) Ca Av.4( ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Ge Bangor ," Zeebrugge, Belgium"," New York/Newark Area, Newark, New Jersey"
" Uti,United States, Inc. "," Leghorn, Italy"," Los Angeles, California"
 Uti United States Inc (Jamaica Ny) ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Yanmar America Corporation ," Genoa, Italy"," New York, New York"
 Dhl Global Forw. Colombia Ltda Aci ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 C&L Companies ," Genoa, Italy"," New York, New York"
 Custom Chrome Harrisburg Dist.Centr ," Genoa, Italy"," New York, New York"
" Uti, United States, Inc. "," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Braskem Idesa S.a.P.I. ," Antwerp, Belgium"," Charleston, South Carolina"
" Pentair Residential Filtration, Llc "," Genoa, Italy"," New York, New York"
 Ceva Freight Management Llc ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Cam Engineered Val ," Genoa, Italy"," Houston, Texas"
 European Beauty Concept ," La Spezia, Italy"," New York, New York"
 B.Braun Medical Inc. ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
" Uti,Untied States,Inc. "," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
" Intercos America, Inc. "," Genoa, Italy"," New York, New York"
 Albatrans Inc. ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Scat C.a - Rif.J-06500110-0 ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Estee Lauder Companies (Ny) ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Federal Mogul Friction Prod ," Genoa, Italy"," New York, New York"
 Logwin Air + Ocean Mexico Sa De Cv ," Leghorn, Italy"," Port Everglades, Florida"
 Galperti Inc. ," Algeciras, Spain"," Houston, Texas"
 Nu Skin Distrib. Center ," Genoa, Italy"," New York, New York"
 Harken Inc. ," Genoa, Italy"," New York, New York"
 Geodis Wilson Mexico S.a.De C.V. ," Genoa, Italy"," Port Everglades, Florida"
 Cnh Canada Ltd Case ," Zeebrugge, Belgium"," Tacoma, Washington"
 Sofidel America Corporation ," Genoa, Italy"," Port Everglades, Florida"
" Lord & Taylor, Llc 424 5th Aven "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Sgd North America ," La Spezia, Italy"," Savannah, Georgia"
 Damco Usa Inc (New York) ," Genoa, Italy"," Oakland, California"
 Automotive Lighting Pulaski ," La Spezia, Italy"," Charleston, South Carolina"
 Cancos Tile ," La Spezia, Italy"," Port Everglades, Florida"
 Southern W & S / Lakeland ," Genoa, Italy"," Port Everglades, Florida"
 Mark Williams Enterprises ," Genoa, Italy"," New York, New York"
 Tristone Flowtech Mexico S De Rl De ," Genoa, Italy"," Savannah, Georgia"
 X-Tract Global Logistics S.a. De ," Genoa, Italy"," Port Everglades, Florida"
 Heraeus Mexicana Electro-Nite ," Genoa, Italy"," Port Everglades, Florida"
 Magan Powertrain De Mexico Sa De Cv ," Genoa, Italy"," Port Everglades, Florida"
" West Coast Liquidators, Inc. "," Algeciras, Spain"," Houston, Texas"
 Ceva Freight Management Mexico Sa ," Genoa, Italy"," Port Everglades, Florida"
 Hbpo Mexico Sa De Cv ," Genoa, Italy"," Port Everglades, Florida"
 Ceva Logistics ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Hartley Parker Ltd. ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Pierburg Pumptech. Mexico ," Genoa, Italy"," Port Everglades, Florida"
" Stolt-Nielsen Inc,15602 Jacintoport "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
" Stolt-Nielsen Inc,15602 Jacintopo "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 to the Order of ," Leghorn, Italy"," Port Everglades, Florida"
 Cummins Powercare ," Genoa, Italy"," New York, New York"
 Hanseatic Container Line Ltd. ," Genoa, Italy"," Port Everglades, Florida"
 Unilever Manufacturera S De Rl De ," Genoa, Italy"," Port Everglades, Florida"
 Magna Powertrain De Mexico Sa De Cv ," Genoa, Italy"," Port Everglades, Florida"
" Dhl Global Forwarding, Int 110 "," Genoa, Italy"," Port Everglades, Florida"
 Yusen Air & Sea Service ," La Spezia, Italy"," Houston, Texas"
 Flow Polymers Llc ," Naples, Italy"," Baltimore, Maryland"
 Foreign Trade Zone 134 ," Leghorn, Italy"," New York, New York"
" West Coast Liquidators, Inc. Dc#873 "," Algeciras, Spain"," Houston, Texas"
 Dhl Global Forwarding -Ofr- ," Genoa, Italy"," Port Everglades, Florida"
 Port Newark Container Terminal Llc ," Genoa, Italy"," New York, New York"
 Industrias Acros Whirlpool Sa De Cv ," Genoa, Italy"," Savannah, Georgia"
 Unilever Manufacturera S De Rl De C ," Genoa, Italy"," Port Everglades, Florida"
 Heraeos Mexicana Electro-Nite ," Genoa, Italy"," Port Everglades, Florida"
 Manufacturas De Calzado Fino Sa De ," Genoa, Italy"," Savannah, Georgia"
 Sensient Colors Sa ," Genoa, Italy"," Savannah, Georgia"
" Talleres Quintana, S.a. De C.V. "," Genoa, Italy"," Port Everglades, Florida"
 Dhlglobal Forwarding (Mexico) Sa ," Genoa, Italy"," Port Everglades, Florida"
 Simioni Imports ," Leghorn, Italy"," New York, New York"
 Magna Powertrain S.a. De C.V. ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Andrew Llc ," Genoa, Italy"," New York, New York"
 B.Braun Medical Distribution Center ," La Spezia, Italy"," New York, New York"
 Savino Del Bene Usa Inc. Mia ," Leghorn, Italy"," Port Everglades, Florida"
 Valeo Sistemas Electricos Sa De Cv ," Le Havre, France"," Charleston, South Carolina"
 Geodis Wilson Mexico S.a. De C.V. ," Genoa, Italy"," Savannah, Georgia"
 Uti United States Inc (Nj) ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 J.B. Price Company Inc. ," Genoa, Italy"," New York, New York"
 Signature Club a Ltd C/O Pro Pak ," Genoa, Italy"," New York, New York"
 Pyramid Lines ," La Spezia, Italy"," Port Everglades, Florida"
" Ceva Freight Management Mexico, S.a "," La Spezia, Italy"," Port Everglades, Florida"
 Udv North America - N.J. ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Comau ," Genoa, Italy"," New York, New York"
 Sagent Pharmaceuticals Inc. ," Genoa, Italy"," Savannah, Georgia"
 Stolt-Nielsen Inc ," Genoa, Italy"," Norfolk, Virginia"
" Naca Logistics (Usa), Inc "," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Hospira Shared Service Center ," Genoa, Italy"," Norfolk, Virginia"
 Ups Ocean Freight Services Inc. Fmc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Emi-Elcam Medical Inc. ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Honda Trading America South Carolin ," Genoa, Italy"," Savannah, Georgia"
 Cytec Surface Specialties ," Genoa, Italy"," Houston, Texas"
 Cam Distributed Valves-Millbury ," Genoa, Italy"," Houston, Texas"
 Ups Ocean Freight Services ," La Spezia, Italy"," Port Everglades, Florida"
 Delphi Packard Fw 81 ," Antwerp, Belgium"," Houston, Texas"
 Delphi Packard Plant 63 ," Antwerp, Belgium"," Houston, Texas"
 Import Music Usa Corp ," Genoa, Italy"," Miami, Florida"
 Bgm America Inc. ," Genoa, Italy"," New York, New York"
 Savino Del Bene U.S.a. Inc. ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Dsv Air & Sea Inc. (Us) ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
