Cosignee,Origin,Destination
 Mohammed Jameil For Importing ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Waleed Mansour For Auto ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Mohammed Abdullah Alhusaini ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Direct For Loading & Unloading Ser ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Maqbouli and Co. Shipping ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Mohammed Sufyan Mohammed Alsqafe ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Mohamed Ali Mohamed Meyad For Impor ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Alwty For Import ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Hani Shaif Qaid Besbas ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Mohammed Al Gdim ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Gear Max For Trading ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Al-Gadim Office For Auto and Sparts ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Mohammed Abdullah Saleh Attia ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Mohammed Ebrahim Omar Hamdam ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Abed Abdullah Ahmed Taj ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Omaya For Importing Cars ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Abdullah Saed Alhamadi ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Qais Yaseen Abdo Qaid ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Van Diamonds Ltd. ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Atc-Logistic Oy ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
" Ooo"" Uvesta Company"" "," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
" U-Can Logics Co., Ltd. "," Gooch Island, BC, Canada"," Tacoma, Washington"
" Aimat Logistics Co. Ltd., "," Gooch Island, BC, Canada"," Tacoma, Washington"
" Royal Cargo Combined Logistics, Inc "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Alssad Alarbi For Cars Import ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
