Cosignee,Origin,Destination
 Lowcountry Lumber Imports ," Kingston, Jamaica"," Charleston, South Carolina"
 Nippon Paper Lumber Company Ltd. ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Menzner Lumber Supply Co ," Taoranga, New Zealand"," Los Angeles, California"
 Titan Lumber Corporation ," Puerto Cortes, Honduras"," Miami, Florida"
 Hampton Lumber Sales Portland Sales ," Cartagena, Colombia"," New Orleans, Louisiana"
 Tbr a Division of Teton West Lumber ," Bremerhaven, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Lumber Link ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Metropolitan Lumber Hardware ," Pointe a Pitre, Guadeloupe"," San Juan, Puerto Rico"
 to Order of Falcon Lumber Limited ," Gooch Island, BC, Canada"," Oakland, California"
 Hardware & Lumber Ltd. ," Tarragona, Spain"," New York/Newark Area, Newark, New Jersey"
 American Lumber Co Inc ," Taoranga, New Zealand"," Philadelphia, Pennsylvania"
 to Order Logs & Lumber Ltd ," Algeciras, Spain"," Houston, Texas"
 Garden State Lumber ," San Antonio, Chile"," New York/Newark Area, Newark, New Jersey"
 Matson Lumber Company ," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
 Menzner Lumber + Supply Co ," Hamburg, Federal Republic of Germany"," New York, New York"
 W.M.Cramer Lumber Co ," Hamburg, Federal Republic of Germany"," Charleston, South Carolina"
" D & M Lumber Products Co.,Inc. "," Hamburg, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Hardware & Lumber ," All Other Mexico East Coast Region Ports, Mexico"," Miami, Florida"
" Metropolitan Lumber & Hardware, Inc "," Kingston, Jamaica"," San Juan, Puerto Rico"
 Jim White Lumber Sales Inc. ," Freeport, Grand Bahama Island, Bahamas"," Port Everglades, Florida"
" Miyahara Lumber Co., Ltd. "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Dixie Plywood & Lumber Co. of Miami ," Bremerhaven, Federal Republic of Germany"," Miami, Florida"
 Gaiennie Lumber Co. ," Freeport, Grand Bahama Island, Bahamas"," New Orleans, Louisiana"
 Tripp Lumber Co ," Itajai, Brazil"," Houston, Texas"
 Don Tallet Hardware & Lumber Co. ," Valencia, Spain"," Port Everglades, Florida"
 the Clem Lumber Dist.Co. ," Freeport, Grand Bahama Island, Bahamas"," Baltimore, Maryland"
 to the Order of Spf Precut Lumber ," Gooch Island, BC, Canada"," Seattle, Washington"
 to Order of Spf Precut Lumber ," Gooch Island, BC, Canada"," Seattle, Washington"
 to Order of Patrick Lumber Company ," Gooch Island, BC, Canada"," Seattle, Washington"
 Home Lumber &Industrial Supply ," Abacoâ€‘Snake Cay, Bahamas"," Port Everglades, Florida"
 Interforest Lumber Corp. ," Valencia, Spain"," Baltimore, Maryland"
 to the Order of Baillie Lumber Comp ," Valencia, Spain"," Norfolk, Virginia"
" Ichijo Lumber Co., Ltd. "," Gooch Island, BC, Canada"," Tacoma, Washington"
" Kitanihon Lumber Co.,Ltd. "," Gooch Island, BC, Canada"," Tacoma, Washington"
" Ouchita Lumber of Union Parish, Inc "," Antwerp, Belgium"," Houston, Texas"
 Chugoku Lumber Co Ltd ," Abashiri, Japan"," Longview, Washington"
" Global Lumber Llc., "," Algeciras, Spain"," Houston, Texas"
" Global Lumber Llc, "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
" to the Order of Spf Precut Lumber, "," Gooch Island, BC, Canada"," Seattle, Washington"
 to Order of Carlwood Lumber Limited ," Gooch Island, BC, Canada"," Seattle, Washington"
 Aljoma Lumber ," Puerto Cortes, Honduras"," Miami, Florida"
 Saroyan Lumber Company ," Valencia, Spain"," Long Beach, California"
 Ningbo Fubang Lumber Ltd. ," Halifax, NS, Canada"," New York, New York"
 Shenzhen City He Xin De Yuan Lumber ," Gooch Island, BC, Canada"," Seattle, Washington"
 Metropolitan Lumber and Hardware ," Caucedo, Dominican Republic"," San Juan, Puerto Rico"
 Gaiennie Lumber Co. Llc ," Kingston, Jamaica"," New Orleans, Louisiana"
 Ocean Lumber Corp ,None Given," Port Everglades, Florida"
" Aura Hardwood Lumber, Inc. "," Antwerp, Belgium"," Oakland, California"
 Spruce Top Lumber Sales Ltd ," Rotterdam, Netherlands"," Norfolk, Virginia"
 Hardwood Lumber Co ," Colombo, Sri Lanka"," New York/Newark Area, Newark, New Jersey"
" Sitco Lumber, "," Antwerp, Belgium"," Houston, Texas"
 Sound Lumber Company ," Manzanillo, Mexico"," Tacoma, Washington"
 Tuleja International Lumber Inc. ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Sitco Lumber Company ," Algeciras, Spain"," Houston, Texas"
 Don Tallet Hardware & Lumber Co ," Valencia, Spain"," Port Everglades, Florida"
 Ribadao Lumber E Flooring Llc ," Caucedo, Dominican Republic"," San Juan, Puerto Rico"
 D & M Lumber Products C/O ," Hamburg, Federal Republic of Germany"," Savannah, Georgia"
 Aura Hardwood Lumber Inc. ," Hamburg, Federal Republic of Germany"," Oakland, California"
 Iber Lumber Inc ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Northern Lumber Co Ltd ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Dixie Plywood & Lumber Co. of M ," Bremerhaven, Federal Republic of Germany"," Miami, Florida"
 Lumber Land ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Ribadao Lumber & Flooring Llc ,None Given," Savannah, Georgia"
 Concannon Lumber Company 2950 Se ," Bremerhaven, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Simpson Lumber Co. ," Port Alberni, BC, Canada"," Tacoma, Washington"
 Russin Lumber Corp. 21 Leonards ," San Vicente, Chile"," New York/Newark Area, Newark, New Jersey"
 Abc Lumber & Hardware ," Caucedo, Dominican Republic"," Miami, Florida"
 Chilean Lumber Company S.a. ," Gooch Island, BC, Canada"," Oakland, California"
 Simpson Lumber Co ," Chemainus, BC, Canada"," Anacortes, Washington"
 to Order of Sitco Lumber Co ," Valencia, Spain"," Seattle, Washington"
" to Order of Robinson Lumber Co., In "," Freeport, Grand Bahama Island, Bahamas"," New Orleans, Louisiana"
 Iber Lumber ," Caucedo, Dominican Republic"," San Juan, Puerto Rico"
 Marine Lumber Service Inc ," Ganges, BC, Canada"," Seattle, Washington"
 Robinson Lumber and Flooring 4000 ,None Given," Norfolk, Virginia"
 Iber Lumber Inc. ," Caucedo, Dominican Republic"," San Juan, Puerto Rico"
 Lodge Lumber ," Itajai, Brazil"," Houston, Texas"
 Robinson Lumber Co Inc ," Antwerp, Belgium"," New Orleans, Louisiana"
" Bingaman & Son Lumber, Inc. "," La Spezia, Italy"," Baltimore, Maryland"
 Sunrise Lumber ," Tarragona, Spain"," New York, New York"
 Lowcountry Lumber Imports Llc ," Kingston, Jamaica"," Charleston, South Carolina"
 Robinson Lumber and Flooring ,None Given," Long Beach, California"
 Rex Lumber Company ," Kingston, Jamaica"," Baltimore, Maryland"
 M and R Lumber Haiti ," Genoa, Italy"," Port Everglades, Florida"
 Sitco Lumber Co. ," Ciudad Trujillo, Dominican Republic"," Houston, Texas"
" Robinson Lumber Company, Inc "," Kingston, Jamaica"," Mobile, Alabama"
 Spruce Top Lumber Sales Ltd. ," Rotterdam, Netherlands"," New York, New York"
" Texas Plywood & Lumber Co., Inc ",None Given," Houston, Texas"
