Cosignee,Origin,Destination
 Laurence Cheftel ," Le Havre, France"," Oakland, California"
 Seguin Moreau Napa Cooperage ," Le Havre, France"," Oakland, California"
 Tonnellerie Cadus North America ," Antwerp, Belgium"," Oakland, California"
 Charlois Cooperage Usa ," Antwerp, Belgium"," Oakland, California"
 Franco Ise Gouges ," Antwerp, Belgium"," Oakland, California"
 Francois Frere ," Antwerp, Belgium"," Oakland, California"
 Arminee Chahbazian ," Porto de Sines, Portugal"," Seattle, Washington"
 Francois Freres Inc ," La Spezia, Italy"," Oakland, California"
 Nicholas Keeler ," Le Havre, France"," Seattle, Washington"
 Terminal Transfer ," Porto de Sines, Portugal"," Seattle, Washington"
 Ipak Wines ," Le Havre, France"," Seattle, Washington"
" Charlois Cooperage, Usa "," Porto de Sines, Portugal"," Seattle, Washington"
 Terminal Transfer Inc W995 ," Porto de Sines, Portugal"," Seattle, Washington"
 Tonnellerie Francaise ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Demptos Napa Cooperage ," Antwerp, Belgium"," Oakland, California"
 Tonnellerie Radoux Usa Inc ," Le Havre, France"," Oakland, California"
 Daniel Sogg ," Le Havre, France"," Oakland, California"
 John Pickering ," Le Havre, France"," Oakland, California"
 C-Line Express ," Le Havre, France"," Oakland, California"
 Taransaud North America Corp. ," Le Havre, France"," Oakland, California"
 Barrels Builders Inc ," Le Havre, France"," Oakland, California"
 Radoux Usa ," Le Havre, France"," Oakland, California"
 Estancia Estates ," Le Havre, France"," Oakland, California"
 Cakebread Cellars ," Le Havre, France"," Oakland, California"
 Rombauer Vineyards ," Le Havre, France"," Oakland, California"
 Franciscan Estates ," Le Havre, France"," Oakland, California"
 the Boswell Company ," Le Havre, France"," Oakland, California"
 Taransaud North America Corp ," Le Havre, France"," Oakland, California"
 the Morlet Selection ," Le Havre, France"," Oakland, California"
 Missouri Cooperage Compagny ," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
 Missouri Cooperage Company ," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
 Silverado Vineyards ," Le Havre, France"," Oakland, California"
 Grgich Hills Estate ," Antwerp, Belgium"," New York, New York"
 Francoise Gouges ," Antwerp, Belgium"," New York, New York"
 Constellation Brands Us Operations ," Antwerp, Belgium"," Oakland, California"
 Virginia Wineworks Llc ," Le Havre, France"," Norfolk, Virginia"
 Tonnellerie De Jarnac Usa ," Fos, France"," Norfolk, Virginia"
 Premim Wine Group ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Tonnellerie Quintessence ," Fos, France"," Oakland, California"
 Heritage Barrels ," La Spezia, Italy"," Oakland, California"
 Boswell Compagny ," Le Havre, France"," Oakland, California"
 Palmaz Vineyards ," Fos, France"," Oakland, California"
 Chateau Montelena Winery ," Fos, France"," Oakland, California"
 Mounts Family Winery ," Fos, France"," Oakland, California"
 Elyse Winery ," Fos, France"," Oakland, California"
 Enroute Winery ," Fos, France"," Oakland, California"
 Viader ," Fos, France"," Oakland, California"
 the Morlet Selection Inc ," Le Havre, France"," Oakland, California"
 Treasury Wine Estates America ," Le Havre, France"," Oakland, California"
 Tonnellerie Saint Martin Us ," Le Havre, France"," Oakland, California"
 Artisan Barrels ," Le Havre, France"," Oakland, California"
 Franciscan Estates - ," Le Havre, France"," Oakland, California"
 Clos Pegase ," Fos, France"," Oakland, California"
 Castello Di Amorosa ," Fos, France"," Oakland, California"
 Morgado Cellars Llc ," Fos, France"," Oakland, California"
 V Sattui Winery ," Fos, France"," Oakland, California"
