Cosignee,Origin,Destination
" First Coast Van Lines, Inc. "," Algeciras, Spain"," Houston, Texas"
 Perfect Pak Company ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
" Covan International, Inc. "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
" Jen Forwarding, Inc. "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
" James Forwarding Company, Inc. "," Algeciras, Spain"," Houston, Texas"
" Classic Forwarding, Inc. "," Algeciras, Spain"," Houston, Texas"
" Ambassador Van Lines, Inc. "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
" Best Forwarders, Inc. "," Algeciras, Spain"," Charleston, South Carolina"
" Jet Forwarding, Inc. "," Algeciras, Spain"," Charleston, South Carolina"
 United Relocations Systems ," Algeciras, Spain"," Charleston, South Carolina"
" Covan International , Inc. "," Algeciras, Spain"," Houston, Texas"
" Gridiron Forwarding Co., Inc. "," Algeciras, Spain"," Houston, Texas"
 Cactus Consolidators Limited ," Algeciras, Spain"," Houston, Texas"
" Cartwright Intl Van Lines, Inc. "," Algeciras, Spain"," Charleston, South Carolina"
 Prefect Pak Company ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
" Accelerrated Int.Forwarding,Inc. "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
" Accelerated Int. Forwarding, Inc. "," Algeciras, Spain"," Norfolk, Virginia"
" Sentinel International Forwarding, "," Algeciras, Spain"," Houston, Texas"
" Action Household Goods Forw., "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
" T.R.a.C.E. International, Inc. "," Algeciras, Spain"," Houston, Texas"
" Aaa Southern Forwarding, Inc. "," Algeciras, Spain"," Houston, Texas"
" Best Forwarding, Inc. "," Algeciras, Spain"," Houston, Texas"
" Deseret Forwarding Intl, Inc. "," Algeciras, Spain"," Houston, Texas"
" Sentinel International Forwading, "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
" First Coast Van Lines, Inc . "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Washburn Storage Company ," Algeciras, Spain"," Charleston, South Carolina"
" B B Forwarding, Inc. "," Algeciras, Spain"," Charleston, South Carolina"
" Art International Forwarding, Inc. "," Algeciras, Spain"," Houston, Texas"
 Deseret Forwarding Intl Inc. ," Algeciras, Spain"," Houston, Texas"
 Abba International Inc. ," Algeciras, Spain"," Houston, Texas"
" Quality Movers Express, Inc. "," Algeciras, Spain"," Houston, Texas"
" El Paso Moving & Storage, Inc. "," Algeciras, Spain"," Houston, Texas"
 Global Worldwide Inc. ," Algeciras, Spain"," Houston, Texas"
" Executive Relocation International, "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
" Safe Touch Van Lines, Inc. "," Algeciras, Spain"," Charleston, South Carolina"
 United Relocation Systems ," Algeciras, Spain"," Charleston, South Carolina"
" B & B Forwarding, Inc. "," Algeciras, Spain"," Charleston, South Carolina"
" Crystal Forwarding, Inc. "," Algeciras, Spain"," Houston, Texas"
" a Advantage Forwarders,Inc - "," Algeciras, Spain"," Houston, Texas"
 Global Worlewide Inc. ," Algeciras, Spain"," Houston, Texas"
 Joe Moholland Moving ," Algeciras, Spain"," Houston, Texas"
" Sentry Household Shipping, Inc. "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
" Tri-Star International Forwarding, "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
" Perfect Pak, Co. "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
" Abba International, Inc. "," Algeciras, Spain"," Houston, Texas"
 Transconex Int'L. Inc. ," Algeciras, Spain"," Houston, Texas"
" Perfect Pak, Co "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Accelerated Int. Forwarding Inc. ," Algeciras, Spain"," Houston, Texas"
" El Paso Moving, & Storage Inc. "," Algeciras, Spain"," Houston, Texas"
 Classic Forwarding Inc. ," Algeciras, Spain"," Houston, Texas"
 Crystal Forwarding Inc. ," Algeciras, Spain"," Houston, Texas"
 Remax Affiliates Relocation ," Algeciras, Spain"," Norfolk, Virginia"
" Accelerated Int.Forwarding,Inc. "," Algeciras, Spain"," Norfolk, Virginia"
" Perfect Pak,Co. "," Algeciras, Spain"," Norfolk, Virginia"
" Classic Forwarding,Inc. "," Algeciras, Spain"," Norfolk, Virginia"
" Aaa Moving & Storage,Inc. "," Algeciras, Spain"," Norfolk, Virginia"
 Sentry Household Shipping Inc. ," Algeciras, Spain"," Houston, Texas"
 Mesa Systems/United Van Lines ," Algeciras, Spain"," Houston, Texas"
" Gridiron Forwarding Co, Inc. "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Mesa Systems / United Van Lines ," Algeciras, Spain"," Charleston, South Carolina"
 Classi Forwarding Inc. ," Algeciras, Spain"," Charleston, South Carolina"
" Sentry Household Shipping,Inc. "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
" Accelerated Int.Forwarding,Inc "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Sentry Household Shipping. Inc. ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Sentry Household Shipping Inc ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
" Allstates Worldwide Movers, Inc. "," Algeciras, Spain"," Houston, Texas"
" Island Forwarding, Inc. "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Best Forwarders Inc. ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 T.R.a.C.E International Inc. ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Acceleratd Int. Forwarding Inc. ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Red Ball Forwarders Inc. ," Algeciras, Spain"," Houston, Texas"
" a Advantage Forwarders, Inc. "," Algeciras, Spain"," Houston, Texas"
" Safe Touch Van Lines,Inc. "," Algeciras, Spain"," Houston, Texas"
 Sentry Household Goods ," Algeciras, Spain"," Houston, Texas"
" a Advantage Forwarders, Inc "," Algeciras, Spain"," Houston, Texas"
" Island Movers, Inc. "," Algeciras, Spain"," Houston, Texas"
" Cartwright Intl Van Lines, Mc. "," Algeciras, Spain"," Houston, Texas"
" Republic Van Lines, Inc. "," Algeciras, Spain"," Houston, Texas"
" Global Worldwide, Llc "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Jet Forwarding Inc. ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
" a World Wide Moving, Inc. "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Dice Forwarding Inc. ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Amigo International Inc. ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 a Advantage Forwarders Inc. ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Echo Forwarders Inc. ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
" a Advantage Forwarders,Inc. "," Algeciras, Spain"," Houston, Texas"
" Cartwright International Van Lines, "," Algeciras, Spain"," Houston, Texas"
" Pearl Forwarding, Inc. "," Algeciras, Spain"," Houston, Texas"
 Accelerated Internatonal Forwarding ," Algeciras, Spain"," Houston, Texas"
 Jea Sjrpp ," Puerto Bolivar, Colombia"," Jacksonville, Florida"
 Globe Services Inc ," Puerto Bolivar, Colombia"," Miami, Florida"
" Industrial Diesel, Inc "," Puerto Bolivar, Colombia"," Houston, Texas"
 Joyglobal Mesa Rebuild Shop ," Puerto Bolivar, Colombia"," Miami, Florida"
 Machinery Corporation of America ," Puerto Bolivar, Colombia"," Miami, Florida"
 Caterpillar Inc ," Puerto Bolivar, Colombia"," Miami, Florida"
 the Timken Corporation ," Puerto Bolivar, Colombia"," Miami, Florida"
 Jea Northside Generating Station ," Puerto Bolivar, Colombia"," Jacksonville, Florida"
 Hensley Industries Inc ," Puerto Bolivar, Colombia"," Miami, Florida"
 Stewart & Stevenson Llc ," Puerto Bolivar, Colombia"," Miami, Florida"
 Virginia Power Energy Marketing Inc ," Puerto Bolivar, Colombia"," Fall River, Massachusetts"
 Overseas Source Inc ," Puerto Bolivar, Colombia"," Miami, Florida"
 General Electric Company ," Puerto Bolivar, Colombia"," Miami, Florida"
 Dahl Beck Electric Co ," Puerto Bolivar, Colombia"," Miami, Florida"
 Bf Packing Corp ," Puerto Bolivar, Colombia"," Miami, Florida"
 Ge Transportation Llc ," Puerto Bolivar, Colombia"," Miami, Florida"
 Dayton Phoenix Group Inc ," Puerto Bolivar, Colombia"," Miami, Florida"
 Southern Wine Spirits of Sc ," Felixstowe, United Kingdom"," Charleston, South Carolina"
 Demand Point New York Husa ," Felixstowe, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Tennessee Crown Dist. Co ," Felixstowe, United Kingdom"," Mobile, Alabama"
" Coastal Beverage Co., Inc Wlmgtn "," Felixstowe, United Kingdom"," Charleston, South Carolina"
" Carolina Premium Beverage, Llc "," Felixstowe, United Kingdom"," Charleston, South Carolina"
" United Distributors, Inc. Atl "," Felixstowe, United Kingdom"," Charleston, South Carolina"
 I.H.Caffey Distributing Co.Inc ," Felixstowe, United Kingdom"," Charleston, South Carolina"
 Classic City Beverages Llc ," Felixstowe, United Kingdom"," Charleston, South Carolina"
 Cherokee Distributing Company ," Felixstowe, United Kingdom"," Charleston, South Carolina"
" Healy Wholesale Co., Inc. "," Felixstowe, United Kingdom"," Charleston, South Carolina"
 Southern Wine Spirits of Nv S ," Felixstowe, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Valley Wide Beverage Company ," Felixstowe, United Kingdom"," New York/Newark Area, Newark, New Jersey"
" De Crescente Dist Co., Inc. "," Felixstowe, United Kingdom"," New York/Newark Area, Newark, New Jersey"
