Cosignee,Origin,Destination
 Guillemette & Cie ," Gooch Island, BC, Canada"," Portland, Oregon"
 Handelshuis Middelzee ," Gooch Island, BC, Canada"," Portland, Oregon"
 Simpson Lumber Company ," Chemainus, BC, Canada"," Anacortes, Washington"
 Dalian Fangyi International Trade C ," Prince Rupert, BC, Canada"," Long Beach, California"
 Aljoma Lumber Inc ," Nassau, New Providence Island, Bahamas"," Port Everglades, Florida"
 Northland Forest Products Inc. ," Taoranga, New Zealand"," Philadelphia, Pennsylvania"
 Tianjin Walton Commercial and Tradi ," Prince Rupert, BC, Canada"," Long Beach, California"
 Shanghai Longman Industrial Limited ," Prince Rupert, BC, Canada"," Long Beach, California"
 Entreport International Limited ," Prince Rupert, BC, Canada"," Long Beach, California"
 Huzhou Beiyake Kecheng Wood Company ," Prince Rupert, BC, Canada"," Long Beach, California"
 Koninklijke Jongeneel ," Gooch Island, BC, Canada"," Portland, Oregon"
 to Order ," Kingston, Jamaica"," Long Beach, California"
 Grupo Diagonal ," Savu, Fiji Islands"," Oakland, California"
 Gal Pallets ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Shanghai Furen Import & Export Comp ," Prince Rupert, BC, Canada"," Long Beach, California"
 Shanghai Howell Import and Export C ," Prince Rupert, BC, Canada"," Long Beach, California"
 Hoebeek Nv ," Gooch Island, BC, Canada"," Oakland, California"
 Eztia Furnishing ," Kajang, Malaysia"," Seattle, Washington"
" Nippon Paper Lumber Co., Ltd. "," Gooch Island, BC, Canada"," Tacoma, Washington"
 to Order of Shipper Primewood Inc. ," Gooch Island, BC, Canada"," Tacoma, Washington"
" Aito Sangyo Co., Ltd "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Uvonna (M) Sdn Bhd ," Kingston, Jamaica"," Long Beach, California"
 to Order Bangkok Bank Public ," Kingston, Jamaica"," Long Beach, California"
" Shanghai Tianjue Lumbering Co., Ltd "," Kingston, Jamaica"," Long Beach, California"
" Cnt International (Siam) Co., Ltd "," Kingston, Jamaica"," Long Beach, California"
 Dmj Hardwood Limited ," Kingston, Jamaica"," Long Beach, California"
 to Order of Leyenaar Taapken ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Ordilan Import & Marketing Co. Ltd. ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Nana Pacific Corporation ," Gooch Island, BC, Canada"," Tacoma, Washington"
 to Order of Puerto Rico Wood Treati ," Gooch Island, BC, Canada"," Seattle, Washington"
 Puerto Rico Wood Treating ," Gooch Island, BC, Canada"," Seattle, Washington"
 Danzer Uk Limited ," Gooch Island, BC, Canada"," Seattle, Washington"
 Societe Atlantique Des Bois Importe ," Gooch Island, BC, Canada"," Seattle, Washington"
 Sabi Societe Atlantique Des Bois Im ," Gooch Island, BC, Canada"," Seattle, Washington"
 to Order of Patrick Lumber Company ," Gooch Island, BC, Canada"," Seattle, Washington"
 Marshall Trading Ltd ," Gooch Island, BC, Canada"," Seattle, Washington"
 Stiho B.V. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Parquet and Deck Sdn Bhd ," Kingston, Jamaica"," Oakland, California"
 Lien Thanh Group Co Ltd ," Kingston, Jamaica"," Oakland, California"
 Shanghai Howell Imports & Exports ," Kingston, Jamaica"," Oakland, California"
 Qingdao Wandamei International Trad ," Prince Rupert, BC, Canada"," Long Beach, California"
 Omni Tsuda Inc ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Sierra Pacific Industries ," Chemainus, BC, Canada"," Anacortes, Washington"
 Madereria Ferreteria Los Alpes S.a. ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Saify Commercial Establishment ," Halifax, NS, Canada"," Savannah, Georgia"
 H.N Trading Co. ," Halifax, NS, Canada"," Savannah, Georgia"
 Ernesto Suarez ," Puerto Cortes, Honduras"," Port Everglades, Florida"
 to Order of Carlwood Lumber Limited ," Gooch Island, BC, Canada"," Seattle, Washington"
 Serawak (K.T.) Company Ltd. ," Gooch Island, BC, Canada"," Seattle, Washington"
 Polyrife Timber Ltd. ," Gooch Island, BC, Canada"," Seattle, Washington"
 Rowood B.V. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Si - Reman Westminster ," Napier, New Zealand"," Philadelphia, Pennsylvania"
 to Order Logs & Lumber Ltd ," Algeciras, Spain"," Houston, Texas"
 Mor Furniture For Less ," Kajang, Malaysia"," Seattle, Washington"
 Meyer Timber Pty Ltd. ," Gooch Island, BC, Canada"," Los Angeles, California"
 Plastic Foam & Furniture ," Saint John, NB, Canada"," West Palm Beach, Florida"
 Ihlo Sales and Import Company ," Kota Kinabalu, Malaysia"," New Orleans, Louisiana"
 Sideline Performance Auto ," Exuma, Bahamas"," Port Everglades, Florida"
" Risen Shouji Co., Ltd. "," Gooch Island, BC, Canada"," Seattle, Washington"
" Jesonwood Forest Products (Zj) Co., "," Kingston, Jamaica"," Oakland, California"
 Qingdao Huatongyuan International ," Kingston, Jamaica"," Oakland, California"
" Lode Star Co., Ltd. "," Kingston, Jamaica"," Oakland, California"
 Qingdao J & Crown Forest Products ," Kingston, Jamaica"," Oakland, California"
 Shanghai Howell Imports and Exports ," Kingston, Jamaica"," Oakland, California"
" High Hope Aglory Limited 16-19/F, "," Kingston, Jamaica"," Oakland, California"
 J E Nassief & Co. Ltd. ," Saint John, NB, Canada"," West Palm Beach, Florida"
 Carter & Co Ltd ," Saint John, NB, Canada"," West Palm Beach, Florida"
 to Order Logs and Lumber Limited ," Algeciras, Spain"," Houston, Texas"
 Interlen Timber Ltd. ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Formore Safe Company ," Gooch Island, BC, Canada"," Tacoma, Washington"
 to the Order of the Shipper ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Lacks Valley Furniture ," Kajang, Malaysia"," Los Angeles, California"
 Mor Furniture For Less Inc. ," Tanjung Pelepas, Malaysia"," Los Angeles, California"
" Anhui Technology Imp.& Exp.Co, Ltd. "," Kingston, Jamaica"," Oakland, California"
 Xiamen Superchain Logistics ," Kingston, Jamaica"," Oakland, California"
 Shanghai Plenum International ," Kingston, Jamaica"," Oakland, California"
 Tianjin Tianrunsen Wood Industry Co ," Kingston, Jamaica"," Oakland, California"
 Guangdong Guangxin Road Technology ," Kingston, Jamaica"," Oakland, California"
 to the Order of Moral Bright ," Kingston, Jamaica"," Oakland, California"
 to Order of Birchwood Best ," Antwerp, Belgium"," New York/Newark Area, Newark, New Jersey"
 Rc Willey Home Furnishings ," Kajang, Malaysia"," Oakland, California"
 Bilal Mist & Dawn Trading Est ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Saudi Group For Construction Materi ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Inter-Continental Hardwoods ," Kingston, Jamaica"," Charleston, South Carolina"
" Huzhou Xinsen Import & Export Co., "," Kingston, Jamaica"," Oakland, California"
 Shanghai East Best Arts & Craftsco. ," Gooch Island, BC, Canada"," Tacoma, Washington"
" Cls Co., Ltd. "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Kaissa Ltd ," Liverpool, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 M/S Lumber Link ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Saify Commercial Estabulishment ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Yousuf Al Zabin Sons Trading Co ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Inter Continental Hardwoods ," Kingston, Jamaica"," Charleston, South Carolina"
 Jung Dih Enterprises Corp. ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Minhas Traders ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Walker'S Furniture ," Tanjung Pelepas, Malaysia"," Seattle, Washington"
 Averbuch Formaica Center ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Carlwood Lumber ," Gooch Island, BC, Canada"," Longview, Washington"
 Ihlo Sales and Import Co ," Kota Kinabalu, Malaysia"," New Orleans, Louisiana"
 Mocopinus Gmbh & Co. Kg ," Gooch Island, BC, Canada"," Oakland, California"
 Vincent Timber Ltd ," Gooch Island, BC, Canada"," Oakland, California"
" to the Order of Spf Precut Lumber, "," Gooch Island, BC, Canada"," Oakland, California"
 Haynes Furniture Comapny ," Kajang, Malaysia"," Los Angeles, California"
 Northland Wood Products Inc ," Prince Rupert, BC, Canada"," Anchorage, Alaska"
 Qingdao Longke Building Material Co ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Sato Lumber Industry Co. Ltd ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Vista Imports Inc. ," Cartagena, Colombia"," Houston, Texas"
 Intercontinental Hardwoods ," Kingston, Jamaica"," Charleston, South Carolina"
" Liberty Furniture Ind, Inc "," Kajang, Malaysia"," Los Angeles, California"
" Scl International, Inc "," Cartagena, Colombia"," Houston, Texas"
 Pan Arab Group For Trade & ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Dalian Xie Cheng Woods Company Limi ," Prince Rupert, BC, Canada"," Long Beach, California"
 Crown Mark Inc ," Tanjung Pelepas, Malaysia"," Los Angeles, California"
 Oi Forest Products Inc ," Puerto Matias de Galves, Guatemala"," Norfolk, Virginia"
 Accsys Technologies (Titan Wood) ," Napier, New Zealand"," Savannah, Georgia"
 Shenzhen Senhui Import & Export Co. ," Kingston, Jamaica"," Oakland, California"
 Jiashan Sentong International Trade ," Kingston, Jamaica"," Oakland, California"
 Starlead Trading Limited ," Kingston, Jamaica"," Oakland, California"
" Shanghai Chin Chin Furnishing Co., "," Kingston, Jamaica"," Oakland, California"
 Blades & Williams ," Saint John, NB, Canada"," West Palm Beach, Florida"
 Clear Forest Products ," Auckland, New Zealand"," Tacoma, Washington"
 Castell Export Corp. ," Gooch Island, BC, Canada"," Seattle, Washington"
 to the Order of Vincent Timber Ltd. ," Gooch Island, BC, Canada"," Seattle, Washington"
 to the Order of Vincent Timber Ltd ," Gooch Island, BC, Canada"," Seattle, Washington"
 Farlintimbers Fze ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Stevens & Co. S.a. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Habraken Houtimport B.V. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Dekker Hout Den Haag B.V. ," Gooch Island, BC, Canada"," Portland, Oregon"
 N.V. Omniplex ," Gooch Island, BC, Canada"," Portland, Oregon"
" Living Spaces Furniture, Llc "," Kajang, Malaysia"," Los Angeles, California"
" Northwest Hardwoods, Inc. "," Kajang, Malaysia"," Los Angeles, California"
 Brown Woods Industries Llc ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Stegbar Pty Limited ," Gooch Island, BC, Canada"," Oakland, California"
 Global Timber ," Gooch Island, BC, Canada"," Portland, Oregon"
" Van Hout Usa, Llc "," Antwerp, Belgium"," Norfolk, Virginia"
 to Order of Primewood Lumber Inc. ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Dekker Hout Den Haag Bv ," Gooch Island, BC, Canada"," Portland, Oregon"
 Shanghai Howell Imp/Exp Co Ltd. ," Kingston, Jamaica"," Long Beach, California"
" Guangzhou Qige Wood Co.,Ltd "," Kingston, Jamaica"," Long Beach, California"
 Altripan N.V. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Pontmeyer Groothandel B.V. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Ldt ," Gooch Island, BC, Canada"," Oakland, California"
" to Order of Tumac Lumber Co., Inc. "," Gooch Island, BC, Canada"," Oakland, California"
 J Astaphan and Co Ltd ," Saint John, NB, Canada"," West Palm Beach, Florida"
 Lacks Valley Stores Ltd ," Kajang, Malaysia"," Los Angeles, California"
 Andrell Agencies Pty Ltd. ," Gooch Island, BC, Canada"," Oakland, California"
 Marimba One Inc ," Other Belize Ports, Belize"," Oakland, California"
 Baillie Lumber Co. ," Antwerp, Belgium"," Boston, Massachusetts"
 Greenwood Holdings Limited ," Prince Rupert, BC, Canada"," Seattle, Washington"
 Ahmet Aydin Arin Orman Urunleri ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Specialty Wood Products ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Shanghai Jingwei International Trad ," Prince Rupert, BC, Canada"," Seattle, Washington"
 Lumbermens Merchandising Corp ," Prince Rupert, BC, Canada"," Anchorage, Alaska"
 Dalian Shengyou Wood Door Products ," Halifax, NS, Canada"," New York, New York"
 Averbuch Famaica Center Ltd ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 the Chance (Shanghai)Trading Co.Ltd ," Kingston, Jamaica"," Oakland, California"
 Jesonwood Forest Products (Zj) ," Kingston, Jamaica"," Oakland, California"
 to Order of Jiangsu Provincial ," Kingston, Jamaica"," Oakland, California"
 to the Order of Rhine Int'L ," Kingston, Jamaica"," Oakland, California"
 Bright Wood Corp ," Auckland, New Zealand"," Tacoma, Washington"
 Simpson Lumber Co ," Chemainus, BC, Canada"," Anacortes, Washington"
 Lumber Land Company ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
" Coaster Co., of America "," Tanjung Pelepas, Malaysia"," Los Angeles, California"
 to Orderof Leyenaar Taapken ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Timbmet ," Gooch Island, BC, Canada"," Seattle, Washington"
" Houthandel Houtex B.V., "," Gooch Island, BC, Canada"," Seattle, Washington"
 Brotim Marketing (1984) Ltd. ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Houthandel Van Dam Bunnik B.V. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Guangdong Native Produce Import ," Kingston, Jamaica"," Oakland, California"
 Dona Bochang Rattan Wood Mfg Co ," Kingston, Jamaica"," Oakland, California"
 Qindao J&Crown Forest Products ," Kingston, Jamaica"," Oakland, California"
 Vincent Timber Ltd. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Cema Bois De Latlas ," Gooch Island, BC, Canada"," Portland, Oregon"
 Hitec International Company L.L.C. ," Gooch Island, BC, Canada"," Tacoma, Washington"
 United Forestry Products Corporatio ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Canadian Overseas Log & Lumber ," Gooch Island, BC, Canada"," Seattle, Washington"
 Rooms to Go ," Kajang, Malaysia"," Los Angeles, California"
" T.K. Wood Co.,Ltd "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Verbena General Trading L.L.C. ," Gooch Island, BC, Canada"," Tacoma, Washington"
 to Order of Thompson Mahogany Compa ," Antwerp, Belgium"," Philadelphia, Pennsylvania"
" Scl International,Inc "," Cartagena, Colombia"," Houston, Texas"
 Al Makaaseb General Trading Co.(L.L ," Gooch Island, BC, Canada"," Tacoma, Washington"
" Buranapa Group Co.,Ltd. "," Gooch Island, BC, Canada"," Tacoma, Washington"
" New Song Lin International Co., Ltd "," Kingston, Jamaica"," Savannah, Georgia"
 Si- Reman Westminster ," Napier, New Zealand"," Philadelphia, Pennsylvania"
 Dubai Timber Building Materials Tra ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Utmost Building Materials L.L.C. ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Fyp Ltd. ," Freeport, Grand Bahama Island, Bahamas"," Port Everglades, Florida"
 Kiwi Lumber (Putaruru) Ltd ," Taoranga, New Zealand"," Oakland, California"
 Golden Champion Inc. ," Prince Rupert, BC, Canada"," Seattle, Washington"
 Dongguan Dong Yuan Wood Trading Com ," Prince Rupert, BC, Canada"," Seattle, Washington"
 to Orfer of Shipper ," Gooch Island, BC, Canada"," Tacoma, Washington"
 to Ordeer of Shipper Primewood ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Arin Orman Urunleri San. Ve Tic. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Romagnolo Spa Importazione Legnami ," Gooch Island, BC, Canada"," Portland, Oregon"
 Shenzhen Ccl Company Limited ," Prince Rupert, BC, Canada"," Seattle, Washington"
 Al-Muhaidib Building Materials Comp ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Red Sea Housing Service ," Gooch Island, BC, Canada"," Tacoma, Washington"
" Houthandel Posthumus B.V., "," Gooch Island, BC, Canada"," Oakland, California"
" Geven Holzhandel Gmbh, "," Gooch Island, BC, Canada"," Oakland, California"
 Long Life Wooden Furniture Company ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Lumber Link ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Azam Trades ," Gooch Island, BC, Canada"," Tacoma, Washington"
 to Order of Falcon Lumber Limited ," Gooch Island, BC, Canada"," Oakland, California"
 Fierro Group Pte Ltd ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Mega Star Trading Company Llc ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Scl International Inc ," Taoranga, New Zealand"," Los Angeles, California"
 Palmer Timber ," Gooch Island, BC, Canada"," Oakland, California"
 Timber Connection Ltd. ," Gooch Island, BC, Canada"," Oakland, California"
 Ace Decore Furniture Group ," Antwerp, Belgium"," New York/Newark Area, Newark, New Jersey"
 to the Order of ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Yenong Lung Enterprise Co. Ltd. ," Gooch Island, BC, Canada"," Tacoma, Washington"
" Miyahara Lumber Co., Ltd. "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Snavely International Ltd ," Taoranga, New Zealand"," Philadelphia, Pennsylvania"
 to the Order of Spf Precut Lumber ," Gooch Island, BC, Canada"," Seattle, Washington"
 to Order of Spf Precut Lumber ," Gooch Island, BC, Canada"," Seattle, Washington"
 Timber Connection ," Gooch Island, BC, Canada"," Seattle, Washington"
 Adolf Muenchinger Holz-Import-Expor ," Gooch Island, BC, Canada"," Seattle, Washington"
 Prowood Ltd. ," Gooch Island, BC, Canada"," Seattle, Washington"
 Monarch Specialties Inc. ," Tanjung Pelepas, Malaysia"," Seattle, Washington"
" Acme Furniture Industry, Inc "," Kajang, Malaysia"," New York, New York"
 Guilemette Et Cie ," Gooch Island, BC, Canada"," Seattle, Washington"
 Chugoku Lumber Co Ltd ," Abashiri, Japan"," Longview, Washington"
 Dews ," Kingston, Jamaica"," San Juan, Puerto Rico"
" Kitanihon Lumber Co.,Ltd. "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Danzer Uk Ltd ," Gooch Island, BC, Canada"," Seattle, Washington"
" Sun Wah Timber Co., Ltd. "," Gooch Island, BC, Canada"," Seattle, Washington"
" Wing On Development (H.K.) Co.,Ltd. "," Gooch Island, BC, Canada"," Seattle, Washington"
 Crown Mark Inc. ," Kajang, Malaysia"," Los Angeles, California"
 to the Order of Rhine International ," Kingston, Jamaica"," Long Beach, California"
 Specialty Wood Products Llc ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Pan Arab Group L.T.D ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Markers House Trading ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
" Interface Co., Ltd. "," Gooch Island, BC, Canada"," Seattle, Washington"
 Dalian Penghong Floor Products Comp ," Prince Rupert, BC, Canada"," Long Beach, California"
 Vincent Timber ," Gooch Island, BC, Canada"," Portland, Oregon"
 Sun Wah Timber Co. Ltd. ," Gooch Island, BC, Canada"," Seattle, Washington"
 Gaomi Hongtai Home Furniture ," Prince Rupert, BC, Canada"," Long Beach, California"
 Houthandel Van Dam-Bunnik B.V. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Lumber Land ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Societe Atlantique Des Bois ," Gooch Island, BC, Canada"," Portland, Oregon"
 Ets Pierre Henry Et Fils ," Gooch Island, BC, Canada"," Portland, Oregon"
 Jorge Steinitz Timber Imports & ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Gal Pallets Ltd ," Halifax, NS, Canada"," Savannah, Georgia"
 Ordilan Import & Export Co. Ltd ," Halifax, NS, Canada"," Savannah, Georgia"
 Qingdao Huagan Hardware Equipment C ," Prince Rupert, BC, Canada"," Long Beach, California"
" Saudi Modern Co For Metals, Cables "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Qingdao Zhongjin Mai Trade Company ," Prince Rupert, BC, Canada"," Long Beach, California"
 Pfs Corporation ," Hamburg, Federal Republic of Germany"," Norfolk, Virginia"
" Anhui Time Tech Co.,Ltd. "," Halifax, NS, Canada"," New York, New York"
 Luis Varona ," Savu, Fiji Islands"," Oakland, California"
 Changseung Company Limited ," Prince Rupert, BC, Canada"," Long Beach, California"
 Holland House. ," Valencia, Spain"," New York, New York"
 Cp Timber Ltd. ," Gooch Island, BC, Canada"," Oakland, California"
 Accsys Technologies ," Taoranga, New Zealand"," Savannah, Georgia"
 Dalian Turuss Wood Industry Company ," Prince Rupert, BC, Canada"," Long Beach, California"
 Timber Industries Tianjin Company L ," Prince Rupert, BC, Canada"," Long Beach, California"
 Heinrich Freudenberg Gmbh & Co  ," Gooch Island, BC, Canada"," Oakland, California"
 Cimb (Centre Import Bois Mediterann ," Gooch Island, BC, Canada"," Oakland, California"
