Cosignee,Origin,Destination
 American Fireglass Inc ," Prince Rupert, BC, Canada"," Long Beach, California"
" American Metal Fibers, Inc. "," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
 Gutis Ltda ," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
" B & W Fiber Glass, Inc. "," Kingston, Jamaica"," Charleston, South Carolina"
 Ikea Distribution Services Inc. - M ," Porto de Sines, Portugal"," Baltimore, Maryland"
 Pvc Windows and Doors ," Liverpool, United Kingdom"," Chester, Pennsylvania"
 Taylor Made Systems New York ," Felixstowe, United Kingdom"," New York, New York"
 Nexeo Solutions Canada Corp ," Nagoya, Japan"," Tacoma, Washington"
 Laboratorios Darosa S.a. ," Leghorn, Italy"," Port Everglades, Florida"
 Luminaire Inc. ," Genoa, Italy"," Port Everglades, Florida"
 Crystal International Corporation ," Antwerp, Belgium"," New York/Newark Area, Newark, New Jersey"
 Fibretec Inc ," Liverpool, United Kingdom"," New York, New York"
 Saint Gobain Mexico S.a. De C.V. ," Cagliari, Italy"," Port Everglades, Florida"
 Eastern Breeze Int ," Cagliari, Italy"," Port Everglades, Florida"
 Glass Prod.Vidrio Altamira ," Genoa, Italy"," Savannah, Georgia"
 Permasteelisa North Amerzwica Corp. ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Anthony International ," La Spezia, Italy"," Long Beach, California"
 Sage Electrochromics Inc ," Antwerp, Belgium"," New York, New York"
 Agc Flat Glass N.a. ," Antwerp, Belgium"," Charleston, South Carolina"
 Epure Glass Inc ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Lusitano Foods and Home Products Ll ," La Spezia, Italy"," New York, New York"
 Permasteelisa North America Corp. ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 M&M Sales & Equipment ," Thamesport, United Kingdom"," Houston, Texas"
 Agc Flat Glass ," Antwerp, Belgium"," New Orleans, Louisiana"
" Regalos Siglo Xxi, Sa De Cv, "," Cagliari, Italy"," Port Everglades, Florida"
 Circle Glass Llc ," Porto de Sines, Portugal"," New York, New York"
 Mtm Recognition Corp. ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Standard Glass Bv ," Haifa, Israel"," New York/Newark Area, Newark, New Jersey"
 General Glass International ," Haifa, Israel"," New York/Newark Area, Newark, New Jersey"
 Pasabahce Cam San Ve Tic As ," Cagliari, Italy"," New York, New York"
 E Stone Usa ," Valencia, Spain"," Port Everglades, Florida"
" Home Essentials and Beyond Inc., "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Rosco Inc ," Hamble, United Kingdom"," New York, New York"
 Schless Bottles Inc. ," Cagliari, Italy"," New York/Newark Area, Newark, New Jersey"
 East West Trading Corp ," Cagliari, Italy"," New York/Newark Area, Newark, New Jersey"
 Interglass Corp ," Tanjung Pelepas, Malaysia"," Miami, Florida"
 Laboratorios Pisa S.a De C.V Av. ," Valencia, Spain"," Port Everglades, Florida"
 Saxco International Inc ," Thamesport, United Kingdom"," Oakland, California"
 Hutchinson Sealing System Inc. ," Tanjung Pelepas, Malaysia"," New York, New York"
" Schott North America, Inc. "," Hamburg, Federal Republic of Germany"," Norfolk, Virginia"
 Fr.Meyer'S Sohn North America ," Bur Said, Egypt"," New York/Newark Area, Newark, New Jersey"
 Ger-Eck Llc ," Bremerhaven, Federal Republic of Germany"," Norfolk, Virginia"
 to Order United Bank Limited ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Abrisa Industrial Glas Inc ," Antwerp, Belgium"," Los Angeles, California"
 Schless Bottles Inc ," All Other Egypt Mediterranean Region Ports, Egypt"," New York/Newark Area, Newark, New Jersey"
 Yuasa Battery Inc. ," Nagoya, Japan"," New York/Newark Area, Newark, New Jersey"
 Rohm and Haas Electronic Materials ," Kobe, Japan"," New York, New York"
 Wd Glassvase Imports Inc ," Algeciras, Spain"," New York, New York"
 Fox Industries Inc. ," Algeciras, Spain"," New York, New York"
 to the Order of:United Bank Limited ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Cardinal Cg-Galt ," Tokyo, Japan"," Oakland, California"
 Guardian Webster Inc ," Valencia, Spain"," New York, New York"
 Saint Gobain Mexico Sa De Cv ," Antwerp, Belgium"," Charleston, South Carolina"
 Vitro Automotriz Sa De Cv ," Antwerp, Belgium"," Charleston, South Carolina"
 Bruni Glass Packaging Inc. ," Genoa, Italy"," New York, New York"
" Agc Glat Glass North America, "," Antwerp, Belgium"," Houston, Texas"
 Alger-Triton International ," Genoa, Italy"," Los Angeles, California"
 Wired Designs ," Genoa, Italy"," Long Beach, California"
 Alger International ," La Spezia, Italy"," Long Beach, California"
 Wired Costum Lighting Llc ," La Spezia, Italy"," Long Beach, California"
