Cosignee,Origin,Destination
 Charta Global Inc ," Tanjung Pelepas, Malaysia"," Los Angeles, California"
" Cellmark Direct, Llc "," Tanjung Pelepas, Malaysia"," Los Angeles, California"
 Staples Brands Group ," Tanjung Pelepas, Malaysia"," Los Angeles, California"
" Solaris Paper Inc, 13415 Carmenita "," Tanjung Pelepas, Malaysia"," Los Angeles, California"
 to Order Pt. Indah Kiat Pulp and Pa ," Tanjung Pelepas, Malaysia"," Los Angeles, California"
 to the Order ," Bremerhaven, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Pt Pindo Deli Pulp and Paper Mills ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Avantor Performance Materials ," Goteborg, Sweden"," New York/Newark Area, Newark, New Jersey"
 Jp Gould Specialty Papers ," Rotterdam, Netherlands"," New York, New York"
 Shinsei Pulp & Paper (Usa) Corp. ," Yokohama, Japan"," Los Angeles, California"
 Mondi Kuala Lumpur Sdn Bhd ," Gooch Island, BC, Canada"," Tacoma, Washington"
 International Commercial Trading ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Casa Editorial El Tiempo S.a. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Graficos Nacionales S.a. ," Gooch Island, BC, Canada"," Portland, Oregon"
" Union Editorialista, Sa De Cv "," Gooch Island, BC, Canada"," Portland, Oregon"
" Grupo Empresarial Ofertas, S De Rl "," Gooch Island, BC, Canada"," Portland, Oregon"
 Voith Paper Maquinas E Equipamentos ," Gooch Island, BC, Canada"," Portland, Oregon"
 Zhuhai Huafeng Paper Co Ltd ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Dongguan City Dongjian Paper Pulp C ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Great Champ(L) Bhd. ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Consigned to Order of Khl Printing ," Gooch Island, BC, Canada"," Tacoma, Washington"
 to Order of Shipper ," Gooch Island, BC, Canada"," Tacoma, Washington"
 International Commercial Trading Pt ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Carvajal Soluciones De ," Halifax, NS, Canada"," New York, New York"
 Aiw Printing Pty. Ltd. ," Gooch Island, BC, Canada"," Los Angeles, California"
 Daiei Papers (Usa) Corp. ," Tanjung Pelepas, Malaysia"," Los Angeles, California"
 to the Order of Bank Leumi Le Israe ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 to the Order of Bina Sinar Amity Tr ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 to Order ," Halifax, NS, Canada"," Oakland, California"
 Hanwha Corporation ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Oji Trading Company Limited ," Gooch Island, BC, Canada"," Seattle, Washington"
" Nippon Paper Crecia Co., Ltd. "," Gooch Island, BC, Canada"," Seattle, Washington"
" Np Trading Co., Ltd. "," Gooch Island, BC, Canada"," Seattle, Washington"
 Pmp Print Pty Ltd ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Bj Ball (Qld) Pty Ltd ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Pmp Print Pty Ltd (Nz) ," Gooch Island, BC, Canada"," Tacoma, Washington"
 International Paint Llc ," Rotterdam, Netherlands"," Houston, Texas"
 Information Matrix Trading Co Ltd ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Sun-Fang Paper Industry Company Ltd ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Glatfelter Lydney Ltd ," Gooch Island, BC, Canada"," Portland, Oregon"
" Zafiro Editores, S.a. De C.V. "," Gooch Island, BC, Canada"," Portland, Oregon"
 Mondi Oman Llc ," Gooch Island, BC, Canada"," Portland, Oregon"
 a Tribuna De Santos Jornal E ," Gooch Island, BC, Canada"," Portland, Oregon"
 S/a Correio Braziliense ," Gooch Island, BC, Canada"," Portland, Oregon"
 Sempre Editora Ltda ," Gooch Island, BC, Canada"," Portland, Oregon"
" Daiei Papers (Usa) Corp., "," Kobe, Japan"," Oakland, California"
 Grupo El Comercio C.a. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Galvis Ramirez Y Cia S.a. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Grupo Editado S.a. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Editora Gazeta Do Povo S a ," Gooch Island, BC, Canada"," Portland, Oregon"
 Editora El Mundo S.a. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Soluciones Aduanales De Manzanillo ," Gooch Island, BC, Canada"," Portland, Oregon"
" Prensa Libre, S.a. "," Gooch Island, BC, Canada"," Portland, Oregon"
 Forsac S.a. ," Gooch Island, BC, Canada"," Portland, Oregon"
" Productos Parafinados, S.a. "," Gooch Island, BC, Canada"," Portland, Oregon"
 Voith Paper Maquinas E ," Gooch Island, BC, Canada"," Portland, Oregon"
 Great Champ (L) Bhd ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Gatehouse Media Communit ," Corner Brook, NFLD, Canada"," Portland, Maine"
 Dow Jones & Company Inc. ," Corner Brook, NFLD, Canada"," Portland, Maine"
 Alliance Press ," Corner Brook, NFLD, Canada"," Portland, Maine"
 Asbury Park Press ," Corner Brook, NFLD, Canada"," Portland, Maine"
 New York Post ," Corner Brook, NFLD, Canada"," Portland, Maine"
 Createer International Inc. ," Tanjung Pelepas, Malaysia"," New York/Newark Area, Newark, New Jersey"
 to Order Pt Indah Kiat Pulp and Pap ," Tanjung Pelepas, Malaysia"," New York/Newark Area, Newark, New Jersey"
 the Philadelphia Inquire ," Corner Brook, NFLD, Canada"," Portland, Maine"
 Pt Indah Kiat Pulp & Paper Tbk ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 United Mineral & Chemical Corp ," Goteborg, Sweden"," New York/Newark Area, Newark, New Jersey"
 Jeonju Paper Corporation ," Prince Rupert, BC, Canada"," Seattle, Washington"
 to Order Meadow Lake Mechanical Pul ," Gooch Island, BC, Canada"," Seattle, Washington"
" Norshel Industries,Inc. "," All Other Bermuda Ports, Bermuda"," Philadelphia, Pennsylvania"
 Cw International Sales Llc ," Tanjung Pelepas, Malaysia"," New York/Newark Area, Newark, New Jersey"
 Shanghai Yearich Imp and Exp Co Ltd ," Gooch Island, BC, Canada"," Tacoma, Washington"
" Ningbo Zhonghua Paper Co.,Ltd.,108 "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Sing Tao Limited ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Liberty Times Ltd ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Euron Limited ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Meadow Lake Mechanical Pulp Inc. ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Korea Exchange Bank ," Gooch Island, BC, Canada"," Seattle, Washington"
" Nakagawa Manufacturing(Usa), Inc. "," Tokyo, Japan"," Oakland, California"
 Bennett Coleman & Co Ltd ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Canfor Pulp Limited Partnership ," All Other Canada Pacific Region Ports, Canada"," Long Beach, California"
" Staples Brands Group, a Division "," Tanjung Pelepas, Malaysia"," Seattle, Washington"
 to the Order of Great Champ Trading ," Gooch Island, BC, Canada"," Seattle, Washington"
 to the Order of ," Gooch Island, BC, Canada"," Seattle, Washington"
" Delman Internacional, S.a. De C.V. "," Gooch Island, BC, Canada"," Portland, Oregon"
 Dutriz Hermanos S.a. De C.V. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Editorial La Prensa S.a. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Printer Colombiana S.a. ," Gooch Island, BC, Canada"," Portland, Oregon"
 El Colombiano S.a. Y Cia Sca ," Gooch Island, BC, Canada"," Portland, Oregon"
 Shuaiba Industrial Company ," Gooch Island, BC, Canada"," Portland, Oregon"
 Global Paper Solutions 222 S Harbor ," Tanjung Pelepas, Malaysia"," New York/Newark Area, Newark, New Jersey"
 to Order Pt.Indah Kiat Pulp and Pap ," Tanjung Pelepas, Malaysia"," New York/Newark Area, Newark, New Jersey"
 Domtar Paper Company Llc ," Goteborg, Sweden"," New York, New York"
 Zhejiang Chenyu Import and Export C ," Prince Rupert, BC, Canada"," Seattle, Washington"
 Kemet Electronics ," Yokohama, Japan"," Los Angeles, California"
 Crossglobe Distribution ," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
 Oceano Ind. Grafica E Ed ," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
" Great Champ Trading Limited, "," Gooch Island, BC, Canada"," Seattle, Washington"
 Glatfelter Lydney Limited ," Gooch Island, BC, Canada"," Portland, Oregon"
 News - Argus ," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
 the Post and Courier ," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
 Fayetteville Observer ," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
 Dow Jones and Company ," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
 Times World Corp. ," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
 Springfield Offset ," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
" Bcargo Logistics, S.a. De C.V "," Halifax, NS, Canada"," New York, New York"
 Jiaxing Minfeng Group Company Limit ," Gooch Island, BC, Canada"," Seattle, Washington"
 Zhejiang Kan Specialties Materical ," Gooch Island, BC, Canada"," Seattle, Washington"
 Zibo Ou-Mu Special Paper Company ," Gooch Island, BC, Canada"," Seattle, Washington"
" Atlas Expeditors, Sa De Cv "," Gooch Island, BC, Canada"," Portland, Oregon"
 Virginian Pilot Ledger S ," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
 Richmond Times - Dispatc ," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
 Lenzing Fibres Inc. ," Durban, South Africa"," Charleston, South Carolina"
 United Daily News ," Gooch Island, BC, Canada"," Tacoma, Washington"
" Thu Htut Kaung Trading Co., Ltd "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Phoenix Pulp & Paper Public Company ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Papeles Santiago Sa ," Gooch Island, BC, Canada"," Oakland, California"
 Cesar Iglesias C. Por a. ," Saint John, NB, Canada"," West Palm Beach, Florida"
 to the Order of Shipper ," Gooch Island, BC, Canada"," Tacoma, Washington"
" Eagle Ridge Paper,Ltd. 222 S. "," Tanjung Pelepas, Malaysia"," New York/Newark Area, Newark, New Jersey"
" Corporacion La Prensa, S.a. "," Gooch Island, BC, Canada"," Oakland, California"
 Premmia Importacao E Exportacao Ltd ," Gooch Island, BC, Canada"," Oakland, California"
 Jp Gould Specialty Papers a ," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
 Perez Trading Company 3490 Nw 125th ," Tanjung Pelepas, Malaysia"," Miami, Florida"
 Cartonera Centroamericana Sa De Cv ," Bremerhaven, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Carvajal Informacion S.a.S. ," Gooch Island, BC, Canada"," Oakland, California"
 Global Paper Solutions ," Tanjung Pelepas, Malaysia"," New York/Newark Area, Newark, New Jersey"
 to the Order of Standard Chartered ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Empresa Periodistica Nacional S.a. ," Gooch Island, BC, Canada"," Seattle, Washington"
" Sigma, S.a.De C.V. "," Gooch Island, BC, Canada"," Seattle, Washington"
 Empresa Editora El Comercio S.a. ," Gooch Island, BC, Canada"," Seattle, Washington"
 Rymo-Imagem E Prods. Graficos Da Am ," Gooch Island, BC, Canada"," Seattle, Washington"
 Rymo Imagem E Prods ," Gooch Island, BC, Canada"," Seattle, Washington"
 Daiei Papers (Usa) Corp. 5701 ," Tanjung Pelepas, Malaysia"," Norfolk, Virginia"
 Toppan Leefung Printing (Shenzhen) ," Gooch Island, BC, Canada"," Tacoma, Washington"
 C/O Coastal Pulp & Paper Ltd ," Harmac, BC, Canada"," Ponce, Puerto Rico"
 Rock-Tenn Company ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Catalyst Paper (Usa) Inc ," Crofton, BC, Canada"," Seattle, Washington"
 Empresa De Comunicacion Social El D ," Gooch Island, BC, Canada"," Seattle, Washington"
 Eka Chemicals De Colombia Ltda ," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
 to Order of Meadow Lake ," Gooch Island, BC, Canada"," Tacoma, Washington"
 to Order of ," Gooch Island, BC, Canada"," Tacoma, Washington"
 to Order of the Applicant ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Abp Private Limited ," Gooch Island, BC, Canada"," Tacoma, Washington"
" to the Order of Fibabanka a.S., "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Quad/Graphics Peru S.a. ," Gooch Island, BC, Canada"," Seattle, Washington"
 Hibu Peru S.a.C. ," Gooch Island, BC, Canada"," Seattle, Washington"
 Distribucion Y Almacenaje Graneles ," Gooch Island, BC, Canada"," Seattle, Washington"
