Cosignee,Origin,Destination
 Tm Induction Heating Us Sales ," Rotterdam, Netherlands"," Houston, Texas"
 Air Filters Inc. ," Rotterdam, Netherlands"," Charleston, South Carolina"
 Agrinomix ," Rotterdam, Netherlands"," Norfolk, Virginia"
 Village Farms-Monahans Division ," Rotterdam, Netherlands"," Houston, Texas"
 Aquonics Inc. ," Rotterdam, Netherlands"," New York, New York"
 Aquonics Inc ," Rotterdam, Netherlands"," New York, New York"
 Village Farms Head Office ," Rotterdam, Netherlands"," Houston, Texas"
 Aquionics Inc. ," Rotterdam, Netherlands"," New York, New York"
 Comfort Revolution ," Rotterdam, Netherlands"," New York, New York"
 Davis Mechanical Inc. ," Rotterdam, Netherlands"," Savannah, Georgia"
 Imported Papers Corp. ," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
 Frc Systems Llc ," Antwerp, Belgium"," New York, New York"
 Specialty Industries Inc ," Rotterdam, Netherlands"," Charleston, South Carolina"
 Cargill Animal Nutrition ," Rotterdam, Netherlands"," New York, New York"
 Ozark Mountain Poultry ," Rotterdam, Netherlands"," New Orleans, Louisiana"
 Wn Ei Nogal S.C. De R.L. De Cv ," Rotterdam, Netherlands"," Charleston, South Carolina"
