Cosignee,Origin,Destination
 Tri-Vin ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Arhaus Furniture ," Leghorn, Italy"," New York, New York"
 Tri-Vin Imports Inc ," La Spezia, Italy"," New York, New York"
 Elite Light & Living ," Leghorn, Italy"," Port Everglades, Florida"
 David Armando Sanchez Pantoja ," Valencia, Spain"," Port Everglades, Florida"
 Misa Imports ," La Spezia, Italy"," Seattle, Washington"
 Kobrand Corporation ," Buenos Aires, Argentina"," New York/Newark Area, Newark, New Jersey"
 Hus International Furniture ," Genoa, Italy"," Port Everglades, Florida"
 Tri Vin Imports Inc ," Porto de Sines, Portugal"," New York/Newark Area, Newark, New Jersey"
 Vitis Imports ," La Spezia, Italy"," Long Beach, California"
 Ets Antoine Massoud Sal ," Altamira, Mexico"," Houston, Texas"
 Monclem Ediciones Sa De Cv. ," Genoa, Italy"," Port Everglades, Florida"
 Tonin Casa Llc ," Genoa, Italy"," Port Everglades, Florida"
 Vigo Importing Co.Inc. ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 F & F Fine Wines International ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Vision Wine and Spirits Llc Div.of ," Leghorn, Italy"," New York, New York"
 Decor 2 Go Inc. ," Leghorn, Italy"," Port Everglades, Florida"
 the Marchetti Company ," Barcelona, Spain"," New York/Newark Area, Newark, New Jersey"
 Zonin Usa Inc ," La Spezia, Italy"," Baltimore, Maryland"
 Dole Fresh Fruit Company ," Cartagena, Colombia"," Philadelphia, Pennsylvania"
 to the Order of: ," Cartagena, Colombia"," Philadelphia, Pennsylvania"
" Food Sellers Limited, 12a Tesla "," Altamira, Mexico"," Houston, Texas"
 Ethica Wines Inc. ," Leghorn, Italy"," Oakland, California"
 Fairn and Swanson Inc. C/O Ftz#56 ," Leghorn, Italy"," Oakland, California"
 Southern W&S New York Div. ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Southern W&S of Upstate Ny ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Cts Distributing ," Valencia, Spain"," Houston, Texas"
 Roadtown Wholesale Trading Co ," Veracruz, Mexico"," Miami, Florida"
 Sunrise Wine Llc ," Leghorn, Italy"," Norfolk, Virginia"
 Wine Twist Import ," La Spezia, Italy"," New York, New York"
 Colorado Food Products Inc ," Montevideo, Uruguay"," Houston, Texas"
 Natural Premium Brands Corp. ," Montevideo, Uruguay"," Houston, Texas"
 On Site Menagement Inc ," Leghorn, Italy"," Oakland, California"
" Major Brands, Inc. "," Genoa, Italy"," Norfolk, Virginia"
 R. Cabrera Inc. ," Puerto Matias de Galves, Guatemala"," Port Everglades, Florida"
 Sublime Imports Llc ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Natural Forest Inc ," Puerto Matias de Galves, Guatemala"," Port Everglades, Florida"
 Atlantic Cocoa Company ," Manzanillo, Mexico"," Oakland, California"
 Caleres Inc ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Nemo Tile Co.Inc ," La Spezia, Italy"," New York, New York"
 Virginia Tile ," Genoa, Italy"," New York, New York"
 the Belknap White Group Inc ," La Spezia, Italy"," New York, New York"
 Innovative Surfaces ," La Spezia, Italy"," Port Everglades, Florida"
 Tile Wholesalers ," La Spezia, Italy"," New York, New York"
 Usa Tile & Marble ," Leghorn, Italy"," Port Everglades, Florida"
 Florim Solution ," La Spezia, Italy"," Savannah, Georgia"
 Longust ," La Spezia, Italy"," Long Beach, California"
 Decorative Materials Int'L Ltd ," La Spezia, Italy"," Norfolk, Virginia"
 Garden State Tile Distributors Inc. ," Algeciras, Spain"," New York, New York"
 Mission Stone and Tile Co. ," La Spezia, Italy"," Savannah, Georgia"
 High Style Tile and Stone ," La Spezia, Italy"," New York, New York"
 Specialty Tile Products Inc ," La Spezia, Italy"," Savannah, Georgia"
 Chesapeake Tile & Marble Inc. ," La Spezia, Italy"," Baltimore, Maryland"
 Miami Tile & Stone ," La Spezia, Italy"," Port Everglades, Florida"
 Rbc Tile and Stone ," La Spezia, Italy"," Norfolk, Virginia"
 Iberia Tile Llc ," Leghorn, Italy"," Port Everglades, Florida"
 Gotham One Llc ," Leghorn, Italy"," New York, New York"
 Italgres Miami Tile and Stone ," La Spezia, Italy"," Miami, Florida"
 Richmond Ceramic Tile Dist Inc ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 High Style Tile & Stone ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Bridgestone Bandag Tire Solutions ," Antwerp, Belgium"," Norfolk, Virginia"
 Soho Foods Llc ," Tanjung Pelepas, Malaysia"," New York/Newark Area, Newark, New Jersey"
 Future Forwarding Company ," Liverpool, United Kingdom"," Wilmington, North Carolina"
 Lenscoat ," Kingston, Jamaica"," New York, New York"
" Nitrocor, Sa De Cv "," Rotterdam, Netherlands"," Charleston, South Carolina"
 Global Tungsten & Powders Corp(Gtp) ," Valencia, Spain"," New York, New York"
" Wu Chuen Wood Co., Ltd. "," Gooch Island, BC, Canada"," Tacoma, Washington"
 to Order ," Kingston, Jamaica"," Oakland, California"
 Da Nang Processing Import-Export ," Kingston, Jamaica"," Oakland, California"
 Chia Tai Co Ltd ," Kingston, Jamaica"," Oakland, California"
 Tubos De Acero De Mexico S.a. ," Rotterdam, Netherlands"," Charleston, South Carolina"
 Continental Tire Andina Sa ," Antwerp, Belgium"," Savannah, Georgia"
" Brayton Point Energy, Llc "," Puerto Bolivar, Colombia"," Newport, Rhode Island"
 Rooms to Go ," Vung Tau, Vietnam"," Charleston, South Carolina"
" Intertex World Resources, Inc. "," Kingston, Jamaica"," Charleston, South Carolina"
" Intertex World Resources, Ltd. "," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Noble Americas Corporation ," Gioia Tauro, Italy"," Baltimore, Maryland"
 Dalian Renhao International Trade C ," Halifax, NS, Canada"," New York, New York"
" Haverty Furniture Companies, Inc. "," Vung Tau, Vietnam"," Savannah, Georgia"
 Big Lots Stores Incorporated ," Vung Tau, Vietnam"," Savannah, Georgia"
 Casana Furniture Ltd ," Ho Chi Minh City, Vietnam"," New York, New York"
 Richmond Sales Dba the Furniture ," Vung Tau, Vietnam"," Jacksonville, Florida"
 Pfeil & Holing Inc. ," Davao, Philippines"," New York/Newark Area, Newark, New Jersey"
 Dollar General Corporation ," Tanjung Pelepas, Malaysia"," New York/Newark Area, Newark, New Jersey"
" West Coast Liquidators, Inc. "," Vung Tau, Vietnam"," Long Beach, California"
 Cameco Corporation ," Adelaide, Australia"," Tacoma, Washington"
 Noble Hammadde Tic a.S. ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Erdem Tekstil San Ve Tic a.S. ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Noble Hammadde Tic As ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Miracle Intertrade Co Ltd ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
" More Steel Co., Ltd. "," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
" Big Lots Stores, Inc. "," Vung Tau, Vietnam"," New York/Newark Area, Newark, New Jersey"
 Australian Natural Soap ," Hasting, Australia"," Philadelphia, Pennsylvania"
 B-Blue Inc ," Vung Tau, Vietnam"," Los Angeles, California"
 to the Order of ," Bonny, Nigeria"," Perth Amboy, New Jersey"
 Speciality Wheel Asembly ," Colombo, Sri Lanka"," Houston, Texas"
 Hung Gay Enterprises Ltd ," Penang, Malaysia"," Tacoma, Washington"
 the Brick Warehouse Lp-Calgary Dc ," Vung Tau, Vietnam"," Los Angeles, California"
 Hillsdale Furniture Llc ," Ho Chi Minh City, Vietnam"," Oakland, California"
 Raymours Furniture Co Inc ," Tanjung Pelepas, Malaysia"," New York, New York"
 Hawaiian Commercial & Sugar Co. ," Auckland, New Zealand"," Honolulu, Hawaii"
 Tba Europe ," Halifax, NS, Canada"," New York, New York"
 Elements International Group Llc. ," Vung Tau, Vietnam"," New York/Newark Area, Newark, New Jersey"
 Dolgencorp Llc ," Tanjung Pelepas, Malaysia"," New York/Newark Area, Newark, New Jersey"
 to Order of Bank Leumi ," Antwerp, Belgium"," Baltimore, Maryland"
 Coal River Development ," Auckland, New Zealand"," Los Angeles, California"
 Sealand Natural Resources Inc ," Antwerp, Belgium"," New York/Newark Area, Newark, New Jersey"
 Sincirity Bridal Usa ," Rotterdam, Netherlands"," New York, New York"
 Kronos Inc ," Geraldton, Australia"," Lake Charles, Louisiana"
 Flint Hills Resources Chemical In ," Durban, South Africa"," Norfolk, Virginia"
 Schewel Furniture ," Ho Chi Minh City, Vietnam"," Norfolk, Virginia"
 Bridgestone Bandag Tire Sol ," Antwerp, Belgium"," Houston, Texas"
 Koch Supply & Trading Lp ," Gulf of Mexico, United States Off-Shore Tanker Transshipment Points"," Corpus Christi, Texas"
 Global Shippers Association Llc ," Vung Tau, Vietnam"," Norfolk, Virginia"
 Amerigas Propane Lp ," Prince Rupert, BC, Canada"," Anchorage, Alaska"
 to Order Four Rivers Resources Inc. ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Colorobbia Mexico S a De C V ," Caucedo, Dominican Republic"," San Juan, Puerto Rico"
 Continental Tire De Mexico Sa De Cv ," Antwerp, Belgium"," Charleston, South Carolina"
 to Order of Muscat Press & Publishi ," Gooch Island, BC, Canada"," Seattle, Washington"
 El Dorado Furniture Corporation ," Tanjung Pelepas, Malaysia"," Miami, Florida"
 Downeast Outfitters Inc (Apparel) ," Johore, Malaysia"," Oakland, California"
 Noble Americas Resources Corp ," Antwerp, Belgium"," Charleston, South Carolina"
 Kci Usa - Edc ," Rotterdam, Netherlands"," Houston, Texas"
 Fu Sheng Industrial(Shanghai)Co.Ltd ," Prince Rupert, BC, Canada"," Seattle, Washington"
" Energy Resources Technology Gom,Llc "," Gulf of Mexico, United States Off-Shore Tanker Transshipment Points"," Mobile, Alabama"
" Lianyungang Okay Trading Co.,Ltd "," Halifax, NS, Canada"," Long Beach, California"
 Zhejiang Kaimei Lumber Co. Ltd. ," Kingston, Jamaica"," Long Beach, California"
 Grand Metal Macao Commercial ," Prince Rupert, BC, Canada"," Seattle, Washington"
 Caribe Furniture Mfg Inc ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Beijing Fu Sheng Machinery Co Ltd ," Prince Rupert, BC, Canada"," Seattle, Washington"
 to Order Greenwell Resources Inc ," Gooch Island, BC, Canada"," Seattle, Washington"
 Graymont Western Usa ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Scandinavian Designs C O Interline ," Kajang, Malaysia"," Oakland, California"
 Us Tamex Corp ," Vung Tau, Vietnam"," New York, New York"
 Furniture Fair -Jack ," Ho Chi Minh City, Vietnam"," Norfolk, Virginia"
 Versabar Inc. ," Point Lisas, Trinidad"," Houston, Texas"
 Eog Resources ," Point Lisas, Trinidad"," Houston, Texas"
 Bullard Furniture ," Ho Chi Minh City, Vietnam"," Charleston, South Carolina"
 Ivan Smith Furniture ," Vung Tau, Vietnam"," Los Angeles, California"
" Intertex World Resources, Inc "," Leningrad, Russia"," Baltimore, Maryland"
 Furniture Mart ," Vung Tau, Vietnam"," Los Angeles, California"
 Casana Furniture Co Ltd ," Vung Tau, Vietnam"," Long Beach, California"
 Homerica East Llc ," Tanjung Pelepas, Malaysia"," New York, New York"
 Dalian Jiayang Wood Products Co Ltd ," Gooch Island, BC, Canada"," Tacoma, Washington"
 to Order Bridgewell Resources Llc ," Gooch Island, BC, Canada"," Seattle, Washington"
 to the Order of Ing Belgium ," All Other Russia Baltic Region Ports, Russia"," New Orleans, Louisiana"
 Continental Tire De Mexico Sa ," Antwerp, Belgium"," Charleston, South Carolina"
 Wfdsa Llc ," Vung Tau, Vietnam"," Los Angeles, California"
 Bridgestone Bandag ," Antwerp, Belgium"," Houston, Texas"
 to the Order of International ," All Other Russia Baltic Region Ports, Russia"," New Orleans, Louisiana"
 Pan American Grain ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Liberty Furniture Industries ," Vung Tau, Vietnam"," Savannah, Georgia"
 Plummers C O Interline ," Kajang, Malaysia"," Long Beach, California"
 Heavner Furniture Market ," Ho Chi Minh City, Vietnam"," Norfolk, Virginia"
 to Order of Ing Belgium Geneva Bran ," Antwerp, Belgium"," Baltimore, Maryland"
 World Resources Co. ," Tokyo, Japan"," Los Angeles, California"
 Usa Tile & Marble Corp ," Cartagena, Colombia"," Port Everglades, Florida"
 Henry Schein Western Dist. Center ," Kajang, Malaysia"," Oakland, California"
 Continental Tire North America Inc ," Antwerp, Belgium"," Norfolk, Virginia"
 Old Brick Furniture ," Ho Chi Minh City, Vietnam"," New York, New York"
 Flint Hills Resources Lp ," Leningrad, Russia"," Corpus Christi, Texas"
 Beijing Hengtongjiye Import & E ," Halifax, NS, Canada"," Savannah, Georgia"
 Homelegance by S&a Imports ," Vung Tau, Vietnam"," Jacksonville, Florida"
 to the Order of Int'L Petroleum ," Leningrad, Russia"," New Orleans, Louisiana"
 Raiffeisen Bank Int'L Ag ," Leningrad, Russia"," New Orleans, Louisiana"
 B-Blue Nc ," Vung Tau, Vietnam"," Los Angeles, California"
 Raymours Furniture Company Inc ," Ho Chi Minh City, Vietnam"," New York/Newark Area, Newark, New Jersey"
 Downeast Home Outfitters ," Johore, Malaysia"," Oakland, California"
 Continental Tire ," Antwerp, Belgium"," Charleston, South Carolina"
 Palram Panels Inc. ," Barcelona, Spain"," New York, New York"
 Nuts and Spices Co. ," Laem Chabang, Thailand"," Oakland, California"
" Dhanraj Ltd., "," Laem Chabang, Thailand"," Oakland, California"
 Ashley Furniture Industries Incorpo ," Vung Tau, Vietnam"," Savannah, Georgia"
 Cameco Blind River Refinery ," Adelaide, Australia"," Oakland, California"
