Cosignee,Origin,Destination
 Oxford Fruit Company Ltd ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
 Kudox Ltd ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
 Pacific Produce Limited ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
" T.M. Kovacevich-Philadelphia, Inc. "," Freeport, Grand Bahama Island, Bahamas"," Philadelphia, Pennsylvania"
 Nature'S Pride Bv ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
 Starfruit Company S.a. ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
 Canterbury Court Antiques ," Hamble, United Kingdom"," Houston, Texas"
 Abbey Foods ," Le Havre, France"," New York, New York"
" Elevation Brands, Llc "," Antwerp, Belgium"," New York, New York"
 H.L. Hernandez Distributor ," Bahia de Moin, Costa Rica"," San Juan, Puerto Rico"
 Digrava Sa De Cv ," Algeciras, Spain"," Port Everglades, Florida"
 Redbarn Pet Products Inc ," Taoranga, New Zealand"," Long Beach, California"
 Greencell Ltd ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
 Petropoulos Imports Inc. ," Piraeus, Greece"," Savannah, Georgia"
" Delobian Foods Market Inc, "," Tarragona, Spain"," New York/Newark Area, Newark, New Jersey"
" Agco Corportation,Jackson Operation "," Colombo, Sri Lanka"," New York, New York"
 Southland Equipment ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Edney Distributing Co Inc. ," Hamble, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Delaval K.K. ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Thomas Fresh Inc ,None Given," Seattle, Washington"
 Temple Lifestyle Inc ," Laem Chabang, Thailand"," Los Angeles, California"
 Msk Farm Machinery Corporation ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Ritchie Bros Auctioneers ," Hamble, United Kingdom"," Baltimore, Maryland"
 Georges Helfer Sa ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
 Comexa ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
 Hentley Farm Llc ," Hasting, Australia"," Oakland, California"
" Indo -European,Houston Texas "," Rotterdam, Netherlands"," Charleston, South Carolina"
 to the Order of Rabobank Nederlan ," Algeciras, Spain"," Norfolk, Virginia"
 Agco Corporation ," Colombo, Sri Lanka"," Norfolk, Virginia"
 to the Order of Rabobank ," Tanjung Pelepas, Malaysia"," Seattle, Washington"
" Tominaga Boeki Kaisha, Ltd. "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Wemado Bv ," Veracruz, Mexico"," Houston, Texas"
 Wicker Emporium Limited ," Kingston, Jamaica"," Savannah, Georgia"
 Lion Farm Properties Llc ," Rotterdam, Netherlands"," Norfolk, Virginia"
 Kubota Tractor Corp ," Zeebrugge, Belgium"," Brunswick, Georgia"
 Janssen Farming Group Inc ," Rotterdam, Netherlands"," New York, New York"
 Hermansen Family Trust ," Hamble, United Kingdom"," Baltimore, Maryland"
 Toro Imports (Pa) ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Rush Group Ltd ," Puerto Cortes, Honduras"," Port Everglades, Florida"
 Lion Farm Properties ," Rotterdam, Netherlands"," Norfolk, Virginia"
 Chelsea Market Baskets ," Liverpool, United Kingdom"," New York, New York"
 Tagaropulos S.a. ," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
 Best Dressed Chicken ," Limon, Costa Rica"," Port Everglades, Florida"
 Quality Produce International Bv ," Puerto Cortes, Honduras"," Port Everglades, Florida"
 Msk Farm Machinery ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Hamilton Equipment ," Hamble, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 El Sol Brands Inc. ," Bahia de Moin, Costa Rica"," Port Everglades, Florida"
 Mc Garlet Srl ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
 a M Trading Enterprise ," Haifa, Israel"," New York/Newark Area, Newark, New Jersey"
" Bossier City, La 71112 "," Hamble, United Kingdom"," Houston, Texas"
 Edney Distribution Co. Inc. ," Hamble, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Cosbel S.a De C.V. ," Genoa, Italy"," Port Everglades, Florida"
 G.T. Fruitech Pvt. Ltd ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 to Order of Stockton Ingredient Ser ," Taoranga, New Zealand"," Oakland, California"
 Pro Built Machinery ," Gooch Island, BC, Canada"," Tacoma, Washington"
 the Metropolitan Tea Co Ltd ," Alexandria, Egypt"," New York, New York"
 Alma Public Library ," Taoranga, New Zealand"," Los Angeles, California"
 Kefir International Inc. ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Elite Trading Group ," Limon, Costa Rica"," Port Everglades, Florida"
" Double Green Wholesale, Inc "," Puerto Matias de Galves, Guatemala"," Port Everglades, Florida"
 Gea Farm Technologies Inc. ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
" Holli-Pac, Inc "," Antwerp, Belgium"," New York, New York"
 Gatsuurt Llc ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Bud Holland Bv ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
 Special Fruits Nv ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
 J.C. Dudley & Co Limited ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
" Investcap,Inc Ecoripe Tropicals "," Puerto Cortes, Honduras"," Wilmington, Delaware"
 Tropical Harvest Inc ," Puerto Cortes, Honduras"," Wilmington, Delaware"
 Double Green Wholesale Inc ," Puerto Matias de Galves, Guatemala"," Port Everglades, Florida"
 Elnasr Int Ltd ," Valencia, Spain"," Port Everglades, Florida"
 Tadec Cia Ltda ," Antwerp, Belgium"," Fernandina Beach, Florida"
 Agco Corporation Jackson Operation ," Colombo, Sri Lanka"," New York, New York"
 North Country Tractor ," Liverpool, United Kingdom"," Norfolk, Virginia"
 T.M. Kovacevic International ," Puerto Cortes, Honduras"," Wilmington, Delaware"
 T.M. Kovacevich ," Puerto Cortes, Honduras"," Wilmington, Delaware"
 Kenyu Trading Co. Ltd. ," Gooch Island, BC, Canada"," Tacoma, Washington"
 John Sandidge ," Liverpool, United Kingdom"," Baltimore, Maryland"
 Dan Funke Farms ," Liverpool, United Kingdom"," Baltimore, Maryland"
 Agco Mexico S De R L De C V Ed ," Barcelona, Spain"," Port Everglades, Florida"
 Delaval Tianjin Trade Co Ltd ," Prince Rupert, BC, Canada"," Seattle, Washington"
 Oxygen Imports ," Haifa, Israel"," New York, New York"
 Fresh Taste Produce ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Berwick Produce Ltd ," Puerto Cortes, Honduras"," Port Everglades, Florida"
 New York Produce Inc. ," Limon, Costa Rica"," Philadelphia, Pennsylvania"
 Pacific Produce Ltd ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
 Chongqing Mountain Trade Co ," Gooch Island, BC, Canada"," Tacoma, Washington"
 S.S.K. Produce Inc. ," Laem Chabang, Thailand"," Los Angeles, California"
 Willow Pond Farm ," Rotterdam, Netherlands"," Norfolk, Virginia"
 Wp Produce Corp. ," Limon, Costa Rica"," Port Everglades, Florida"
 Talad Tractor ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Elnasr International Ltd ," Valencia, Spain"," Port Everglades, Florida"
" Elevation Brands, Llc Holli-Pac Inc "," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
" Amazon Preservation Partners, Inc "," Laem Chabang, Thailand"," Los Angeles, California"
 the Real Meat Company ," Taoranga, New Zealand"," Los Angeles, California"
 Agro-Master South Ltd. ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
" Jumex Usa, Inc. "," Laem Chabang, Thailand"," Los Angeles, California"
 Sulphur Springs Antique Gallery ," Felixstowe, United Kingdom"," Houston, Texas"
 Cool Control ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
 the Republic of Tea Inc ," Genoa, Italy"," New York, New York"
 Best Dressed Foods ," Belize, Belize"," Miami, Florida"
 Darren Mohamed ," Belize, Belize"," Miami, Florida"
 Jumex Usa Inc. ," Laem Chabang, Thailand"," Los Angeles, California"
 Mifinca Usa ," Rouseau, Dominca Island"," West Palm Beach, Florida"
 Agco Mexico S De Rl De Cv ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Del Rey Imports ," Laem Chabang, Thailand"," Tacoma, Washington"
 Cocolife Llc United States ," Laem Chabang, Thailand"," Los Angeles, California"
 Used Bottling Machinery Inc. ," Hamble, United Kingdom"," Norfolk, Virginia"
 Gramic Enterprises Inc. ," Laem Chabang, Thailand"," Los Angeles, California"
 Anglo Corp Sa De Cv ," Rotterdam, Netherlands"," Charleston, South Carolina"
" Bnf Distribution Enterprise,Inc. "," Laem Chabang, Thailand"," Los Angeles, California"
 New Generation Wines ," Taoranga, New Zealand"," Savannah, Georgia"
 Mattakeesett Oysters Llc ," Felixstowe, United Kingdom"," New York, New York"
