Cosignee,Origin,Destination
 California Surfaces Solutions Llc ," Valencia, Spain"," Los Angeles, California"
 Corporacion Ecuatoriana De Aluminio ," Altamira, Mexico"," Houston, Texas"
 Abasur S.a. ," Altamira, Mexico"," Houston, Texas"
 Padron Brothers ," Valencia, Spain"," Port Everglades, Florida"
 Al Maghribia Inc ," Valencia, Spain"," Boston, Massachusetts"
 Fortessa Tableware Solutions ," Hamburg, Federal Republic of Germany"," Norfolk, Virginia"
 Taciana Ferreira Fontes Me ," Altamira, Mexico"," Houston, Texas"
" Centro De Losetas Y Banos, Inc. "," Kingston, Jamaica"," San Juan, Puerto Rico"
 Southwest Trading Company ," Tarragona, Spain"," Los Angeles, California"
 Pureti Group Llc ," Le Havre, France"," New York, New York"
 Sonoran Tile Import Llc ," Valencia, Spain"," Long Beach, California"
 Floors & Tiles ," Valencia, Spain"," Port Everglades, Florida"
 Divepe-Dist. E Beneficiadora De Vid ," Altamira, Mexico"," Houston, Texas"
 Tile City & Home Centre Ltd ," Tarragona, Spain"," New York/Newark Area, Newark, New Jersey"
" Air Master Awning, Llc. "," Cartagena, Colombia"," San Juan, Puerto Rico"
 Pestana Comercio & Importacao Ltda ," Altamira, Mexico"," Houston, Texas"
 Vidracaria Salton Ltda ," Altamira, Mexico"," Houston, Texas"
 Viminas Vidros Especiais Ltda ," Altamira, Mexico"," Houston, Texas"
 Cristales Y Vidrios Del Peru S.a.C. ," Altamira, Mexico"," Houston, Texas"
 Ase Europe N.V. ," Altamira, Mexico"," Houston, Texas"
 Brasil De Rondonia Ind E Com De Vid ," Altamira, Mexico"," Houston, Texas"
 Tecnovidro Ind?Stria De Vidros Ltda ," Altamira, Mexico"," Houston, Texas"
" Reimart, S.a. De C.V. "," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 N.V. Soliver ," Altamira, Mexico"," Houston, Texas"
 Island Tile Marble Llc. ," Valencia, Spain"," Port Everglades, Florida"
 Padron Brother ," Valencia, Spain"," Port Everglades, Florida"
 Oazem Industria E Comercio De Vidro ," Altamira, Mexico"," Houston, Texas"
 Brasil De Rondonia Ind E Com De ," Altamira, Mexico"," Houston, Texas"
 Vidroforte Industria E ," Altamira, Mexico"," Houston, Texas"
 E.I.Dupolnt De Nemours and Company ," Adelaide, Australia"," Gulfport, Mississippi"
 Tempermed Ind.E Comercio De Vidros ," Altamira, Mexico"," Houston, Texas"
 Wilson Comercio E Ind. De Vidros Do ," Altamira, Mexico"," Houston, Texas"
 Divepe-Dist. E Beneficiadora De ," Altamira, Mexico"," Houston, Texas"
 Prime Internacional Comercio Exteri ," Altamira, Mexico"," Houston, Texas"
 Viprado Ind Stria Com Rcio De ," Altamira, Mexico"," Houston, Texas"
 Artvidro Comercial De Vidros Ltda ," Altamira, Mexico"," Houston, Texas"
 Interglass Corp ," Altamira, Mexico"," Miami, Florida"
 Alumia?O Com?Rcio E Industria Ltda. ," Altamira, Mexico"," Houston, Texas"
 Vitor Carlos Tres & Ltda ," Altamira, Mexico"," Houston, Texas"
 Vidros Comercio E Industria Belem ," Altamira, Mexico"," Houston, Texas"
 Maytee S Ceramic Tile & Home Acc. ," Valencia, Spain"," Port Everglades, Florida"
 Brasil De Rondonia Industria E Come ," Altamira, Mexico"," Houston, Texas"
" Air Master Awning,Llc. "," Cartagena, Colombia"," San Juan, Puerto Rico"
 Vidros Comercio E Industria Belem L ," Altamira, Mexico"," Houston, Texas"
" Cargo S. De Mexico, S.a. De C.V. "," Valencia, Spain"," Port Everglades, Florida"
 Sanvidro Ltda ," Altamira, Mexico"," Houston, Texas"
 Alumiaco Com E Ind. Ltda. ," Altamira, Mexico"," Houston, Texas"
 Mary Art Sao Paulo Industria E Come ," Altamira, Mexico"," Houston, Texas"
 Viprado Industria Comercio De ," Altamira, Mexico"," Houston, Texas"
 Cristal De Paris Ny Now Booth ," Le Havre, France"," New York, New York"
 Norvidro Com. E Ind. De Vidros Ltda ," Altamira, Mexico"," Houston, Texas"
 Alumiaco Com. E Ind. Ltda - Recife ," Altamira, Mexico"," Houston, Texas"
 Divepe-Distribuidora E Beneficiador ," Altamira, Mexico"," Houston, Texas"
 Asociacion Venezolana De La Iglesia ," Veracruz, Mexico"," Houston, Texas"
 World Engineerworld Engineering Sol ," Cartagena, Colombia"," San Juan, Puerto Rico"
" Rhode Island Tile Distributors, Inc "," Valencia, Spain"," New York, New York"
 Polividros Comercial Ltda ," Altamira, Mexico"," Houston, Texas"
 Air Master Awning Llc. ," Cartagena, Colombia"," San Juan, Puerto Rico"
 Paradise Ceramics Inc. ," Cartagena, Colombia"," San Juan, Puerto Rico"
 Norvidro Comercio E Industria De Vi ," Altamira, Mexico"," Houston, Texas"
 Invibra Comercial Importadora ," Altamira, Mexico"," Houston, Texas"
 Divepe - Distribuidora E Beneficiad ," Altamira, Mexico"," Houston, Texas"
" Jp Distribuidora Atacadista Vidros, "," Altamira, Mexico"," Houston, Texas"
 Oazem-Industria E Comercio De Vidro ," Altamira, Mexico"," Houston, Texas"
" Nord Glas Ii Sp, Z.O,O "," Altamira, Mexico"," Houston, Texas"
 Luminous Glass Distributors of ," Altamira, Mexico"," Miami, Florida"
 Stavis Seafoods ," Puerto Matias de Galves, Guatemala"," Miami, Florida"
 Paramount Depot Llc ," Valencia, Spain"," Port Everglades, Florida"
 Viprado Industria Comercio De Vidro ," Altamira, Mexico"," Houston, Texas"
 Oazem - Industria E Comercio De Vid ," Altamira, Mexico"," Houston, Texas"
 Rwh Comercio E Industria De Vidros ," Altamira, Mexico"," Houston, Texas"
 Premier Importers Limited ," Freeport, Grand Bahama Island, Bahamas"," Port Everglades, Florida"
 Vitor Carlos Tres & Cia Ltda. ," Altamira, Mexico"," Houston, Texas"
 Interchoice Importacao E Exportacao ," Altamira, Mexico"," Houston, Texas"
 Liqtech Na Inc ," Antwerp, Belgium"," New York, New York"
 Interchoice Importa??O E Exporta??O ," Altamira, Mexico"," Houston, Texas"
 Vitrium Comercio E Industria De Vid ," Altamira, Mexico"," Houston, Texas"
 Unifedo Interamerican S.a. ," Veracruz, Mexico"," Houston, Texas"
 North Bay Investors Ltd ," Cartagena, Colombia"," New Orleans, Louisiana"
 Companhia Brasileira De Vidros Plan ," Altamira, Mexico"," Houston, Texas"
" Nord Glas Ii Sp Z.O,O "," Altamira, Mexico"," Houston, Texas"
 Belga Comercio De Vidros Ltda ," Altamira, Mexico"," Houston, Texas"
 Alumiaco Comercio E Industria Ltda ," Altamira, Mexico"," Houston, Texas"
 Divepe - Distribuidora E ," Altamira, Mexico"," Houston, Texas"
 Vitrium Industria E Comercio De Vid ," Altamira, Mexico"," Houston, Texas"
 Longchamps Usa ," Genoa, Italy"," Port Everglades, Florida"
" Desarrollo,Instalaciones Y "," Barcelona, Spain"," Savannah, Georgia"
 Norvidro Com. E Ind. De Vidros ," Altamira, Mexico"," Houston, Texas"
 Interglass Corp. ," Altamira, Mexico"," Miami, Florida"
 Tempervidros Vidros E Cristais ," Altamira, Mexico"," Houston, Texas"
" International Freight Services, Inc "," Santos, Brazil"," Philadelphia, Pennsylvania"
" Trans Pacific Shipping, Inc. "," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Dhl Global Forwarding Fundidora ," Porto de Sines, Portugal"," Port Everglades, Florida"
 Livingston Intl Iff Dept ," Santos, Brazil"," Norfolk, Virginia"
" Dhl Global Forwarding (Mexico),Sa "," Porto de Sines, Portugal"," Port Everglades, Florida"
" Green Worldwide Shipping, Llc "," Caucedo, Dominican Republic"," New York, New York"
 Transgroup Worldwide Logistics ," Niteroi, Brazil"," New Orleans, Louisiana"
 Henco Global Sa De Cv ," Rio Grande, Brazil"," Tampa, Florida"
 Madeira Usa Ltd Inc ," Rotterdam, Netherlands"," Oakland, California"
 Chep Usa ," Kingston, Jamaica"," New Orleans, Louisiana"
" Rohden Doors Usa, Corp ",None Given," New York/Newark Area, Newark, New Jersey"
 Santree Supply Corp ,None Given," New York/Newark Area, Newark, New Jersey"
 Global Prime Wood Llc ,None Given," Port Everglades, Florida"
 Premium Port Wines ," Porto de Sines, Portugal"," Oakland, California"
 Madeira Usa Ltd. ," Antwerp, Belgium"," Boston, Massachusetts"
 Eastcoast Moulding ," All Other Brazil Ports South of Recife, Brazil"," Houston, Texas"
 Tinder Wholesale Manassas ," Cartagena, Colombia"," Baltimore, Maryland"
 Ms Walker ," Porto de Sines, Portugal"," Boston, Massachusetts"
 Parati Wood ," Sao Francisco do Sul, Brazil"," Philadelphia, Pennsylvania"
 Interlam Inc. ," Porto de Sines, Portugal"," Norfolk, Virginia"
 Broadbent Selections ," Porto de Sines, Portugal"," New York/Newark Area, Newark, New Jersey"
 Saydina Llc ," Freeport, Grand Bahama Island, Bahamas"," Port Everglades, Florida"
 Goslings Brothers Ltd ," Le Havre, France"," New York, New York"
 M and G Asset Management ," Sao Francisco do Sul, Brazil"," Charleston, South Carolina"
 the Empire Company Pennsylvania ," Freeport, Grand Bahama Island, Bahamas"," Philadelphia, Pennsylvania"
 Matos Forest Products ," Abaetetuba, Brazil"," Houston, Texas"
 Longleaf Forest Products ," Santos, Brazil"," Savannah, Georgia"
 Touton Selections ," Porto de Sines, Portugal"," New York/Newark Area, Newark, New Jersey"
 Parati Woods Inc. ," Sao Francisco do Sul, Brazil"," Philadelphia, Pennsylvania"
 Parati Wood Inc. ," Sao Francisco do Sul, Brazil"," Philadelphia, Pennsylvania"
 Timber Holdings Usa Intl ," Barcarena, Brazil"," New York, New York"
 East Coast Moulding Company ," Sao Francisco do Sul, Brazil"," Charleston, South Carolina"
" Wholesale Millwork, Inc ",None Given," Baltimore, Maryland"
 Inter-Continental Hardwoods Inc ,None Given," Savannah, Georgia"
" North American Wood Products,Llc "," Cartagena, Colombia"," Portland, Oregon"
 Bacchus Group ," Valencia, Spain"," Los Angeles, California"
 Beverage Intl Distributor ," Valencia, Spain"," Los Angeles, California"
 Richmond Hill Wines ," Valencia, Spain"," Los Angeles, California"
 Madeira Garnfabrik Rudolf Schmidt ," Veracruz, Mexico"," Houston, Texas"
" Inter-Continental Hardwoods, Llc. ",None Given," Savannah, Georgia"
 Aljoma Lumber Inc ," Freeport, Grand Bahama Island, Bahamas"," Port Everglades, Florida"
 Elof Hansson Usa Inc. ," Sao Francisco do Sul, Brazil"," Norfolk, Virginia"
 Windsor Building Supplies Ltd ," Cartagena, Colombia"," Los Angeles, California"
 M&G Asset Management 640 Belle ,None Given," Charleston, South Carolina"
 Fedway Associates Inc ," Porto de Sines, Portugal"," New York, New York"
" Magnolia Brush Mfrs., Ltd. "," Itajai, Brazil"," Houston, Texas"
 Southern W&S of Syosset ," Porto de Sines, Portugal"," New York/Newark Area, Newark, New Jersey"
 Vieux Vins Warehouse ," Porto de Sines, Portugal"," Oakland, California"
 Hgc Imports Inc ," Porto de Sines, Portugal"," Oakland, California"
 Woodgrain Millwork Inc ," Itajai, Brazil"," Houston, Texas"
 Timber Holdings Intl ," Barcarena, Brazil"," Seattle, Washington"
 Tapones Escobar Sa De Cv ," Barcelona, Spain"," Port Everglades, Florida"
 Ads Fine Woods Inc ,None Given," New York, New York"
 Sunset Forest Products ," Itajai, Brazil"," Savannah, Georgia"
 Premium Port Wines Inc ," Porto de Sines, Portugal"," Oakland, California"
 Tapones Escobar Sa ," Porto de Sines, Portugal"," Port Everglades, Florida"
 Ma-Coimbraimport Export Inc ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Winebow Inc ," Porto de Sines, Portugal"," New York/Newark Area, Newark, New Jersey"
 Maderas Industrializadas De Jalisco ," Porto de Sines, Portugal"," Port Everglades, Florida"
 Interlam Inc ," Porto de Sines, Portugal"," Norfolk, Virginia"
 Vintage Wine Company ," Porto de Sines, Portugal"," New York/Newark Area, Newark, New Jersey"
 Cg Grupo Forestal Sa De Cv ," Caucedo, Dominican Republic"," San Juan, Puerto Rico"
 Ahc Craig Imports ," Kingston, Jamaica"," Charleston, South Carolina"
 Broadbent Selections Inc. ," Porto de Sines, Portugal"," New York/Newark Area, Newark, New Jersey"
" Argex Limited, Inc. "," Sao Francisco do Sul, Brazil"," Philadelphia, Pennsylvania"
 General Woodcraft Inc. ," Barcarena, Brazil"," New York, New York"
 Winebow Inc. ," Porto de Sines, Portugal"," New York/Newark Area, Newark, New Jersey"
 Tiger Deck Llc ," Cartagena, Spain"," Portland, Oregon"
 Plasticos Automotrices De Sahagun S ," Rotterdam, Netherlands"," Charleston, South Carolina"
 Ikea Distribution Services Inc. - S ," Porto de Sines, Portugal"," Seattle, Washington"
 Thomas C Gaze Chb ," Antonina, Brazil"," Houston, Texas"
 Ikea Distribution Services Inc. - L ," Porto de Sines, Portugal"," Long Beach, California"
 Wine Warehouse ," Porto de Sines, Portugal"," Oakland, California"
 Alto Diseno Sa De Cv ," Rotterdam, Netherlands"," Charleston, South Carolina"
" General Woodcraft, Inc. "," Freeport, Grand Bahama Island, Bahamas"," Philadelphia, Pennsylvania"
" Dalhoff, Larsen and Horneman a/S "," Kingston, Jamaica"," Mobile, Alabama"
 Timber Holdings Usa ," Barcarena, Brazil"," New York, New York"
 Manufacturers Reserve Supply ," Freeport, Grand Bahama Island, Bahamas"," New York, New York"
 Goodfellow Inc. ," Freeport, Grand Bahama Island, Bahamas"," New York, New York"
 United Construction Products Inc ," Santos, Brazil"," Houston, Texas"
 Ikea Vancouver ," Porto de Sines, Portugal"," Long Beach, California"
 Tad Taller De Arquitractura & ," Barcelona, Spain"," Port Everglades, Florida"
 Ikea Distribution Services Inc.-M ," Porto de Sines, Portugal"," Baltimore, Maryland"
 Nova Usa Wood ,None Given," Savannah, Georgia"
" Aahu Barah Usa, Inc., "," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Pacific Architectural Products ," Rotterdam, Netherlands"," Norfolk, Virginia"
" Laboratorios Pisa,S.a De C.V "," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
" Converse, Inc "," Tanjung Pelepas, Malaysia"," Long Beach, California"
" Caf Worldwide, Inc. "," Colombo, Sri Lanka"," Savannah, Georgia"
" Global Commodities Inc., "," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Levi Strauss & Co ," Colombo, Sri Lanka"," New York/Newark Area, Newark, New Jersey"
" Rice Import Usa, Inc., "," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Moleculas Finas De Mexico S.a Dec.V ," Antwerp, Belgium"," Charleston, South Carolina"
 Great Southern Construction ," Nassau, New Providence Island, Bahamas"," West Palm Beach, Florida"
" Landstar Global Logistics, Inc. "," Nassau, New Providence Island, Bahamas"," West Palm Beach, Florida"
 Pearl Corporation ," Laem Chabang, Thailand"," Los Angeles, California"
 to the Order of ," Mina Raysut, Oman"," New York/Newark Area, Newark, New Jersey"
 Red Pearl Limited ," Majorca, Spain"," Port Everglades, Florida"
 Princess Cruises ," Port Muhammad Bin Qasim, Pakistan"," Savannah, Georgia"
 to the Order of United Bank Ltd ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
" to the Order of United Bank Ltd,Kar "," Mina Raysut, Oman"," Charleston, South Carolina"
" Intradeco Apparel, Inc. "," Kobe, Japan"," Miami, Florida"
 Casile Inc ," All Other Honduras West Coast Region Ports, Honduras"," Port Everglades, Florida"
 Wss Life Raft Exchange ," Puerto Cortes, Honduras"," Houston, Texas"
 Pocas International Corporation ," Laem Chabang, Thailand"," Los Angeles, California"
 Aquarius Usa Inc ," Colombo, Sri Lanka"," New York/Newark Area, Newark, New Jersey"
 Laboratorios Pisa Sa De Cv ," Valencia, Spain"," Port Everglades, Florida"
 to the Order of : ," Colombo, Sri Lanka"," Houston, Texas"
 Mondetta C/O Marshalls Atlanta ," Hai Phong, Vietnam"," Los Angeles, California"
 Mondetta C/O Marshalls Woburn ," Hai Phong, Vietnam"," Los Angeles, California"
 Mondetta C/O T.J.Maxx Charlotte ," Hai Phong, Vietnam"," Los Angeles, California"
 Laboratorios Pisa S.a.De C.V. ," Valencia, Spain"," Port Everglades, Florida"
 Mondetta C/O T.J.Maxx N. Las Vegas ," Hai Phong, Vietnam"," Los Angeles, California"
 Mondetta C/O Marshalls Bridgewater ," Hai Phong, Vietnam"," Los Angeles, California"
 Mondetta C/O T.J.Maxx Evensville ," Hai Phong, Vietnam"," Los Angeles, California"
 Mondetta C/O T.J.Maxx Worcester ," Hai Phong, Vietnam"," Los Angeles, California"
 Wintime Ny ," Chittagong, Bangladesh"," New York, New York"
" Hli Logistics, Llc "," Bremerhaven, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Hli Logistics Llc ," Bremerhaven, Federal Republic of Germany"," Los Angeles, California"
 Calypso International Llc ," All Other Honduras West Coast Region Ports, Honduras"," Port Everglades, Florida"
 Perla Lichi Llc ," Valencia, Spain"," Port Everglades, Florida"
 Mondetta C/O T.J.Maxx North Las Veg ," Hai Phong, Vietnam"," Los Angeles, California"
" Pearl Forwarding, Inc. "," Aia Port, Japan"," Los Angeles, California"
" Taylor,Julian "," Aia Port, Japan"," Los Angeles, California"
" Gotay,Jesus "," Aia Port, Japan"," Los Angeles, California"
" Hernandez,Marco "," Aia Port, Japan"," Los Angeles, California"
" Glover,Luke "," Aia Port, Japan"," Los Angeles, California"
 Bnsf Logistics (Usa) Llc ," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
 Mondetta C/O Marshalls Las Vegas ," Hai Phong, Vietnam"," Los Angeles, California"
 Albacor Shipping (Usa) Inc. ," Bremerhaven, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Weavexx Corporation ," Colombo, Sri Lanka"," Savannah, Georgia"
 Autore Usa ," Sydney, Australia"," Los Angeles, California"
 Rps C/O Expedite ," Gulf of Mexico, United States Off-Shore Tanker Transshipment Points"," Freeport, Texas"
 In7 Clothing Inc. ," Chittagong, Bangladesh"," New York, New York"
 Pocas International Corp. ," Laem Chabang, Thailand"," New York, New York"
 Ion Geophysical Co. ," Gulf of Mexico, United States Off-Shore Tanker Transshipment Points"," Freeport, Texas"
 Vestland Management As ," Gulf of Mexico, United States Off-Shore Tanker Transshipment Points"," Freeport, Texas"
 Albacor Shipping (Usa) Inc. Dba ," Bremerhaven, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Winning Int'L Group Inc ," Chittagong, Bangladesh"," Long Beach, California"
 Podco Llc ,None Given," Tacoma, Washington"
" M.S International Inc., "," Colombo, Sri Lanka"," New York/Newark Area, Newark, New Jersey"
 Grupo Medus Sa De Cv ," Antwerp, Belgium"," Charleston, South Carolina"
 Albacor Shipping Usa Inc. Dba ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Almacenes Altamira S.a. De C.V. ," Antwerp, Belgium"," Charleston, South Carolina"
 Albacor Shipping ( Usa) Inc. Dba ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
