Cosignee,Origin,Destination
" Bonjalar Usa, Inc "," Tarragona, Spain"," New York, New York"
" Midtown Markets, Lcc "," Valencia, Spain"," Boston, Massachusetts"
 Fortune Fish ," Algeciras, Spain"," Norfolk, Virginia"
 Ybarra Comercial De Mexico S.a. De ," Valencia, Spain"," Port Everglades, Florida"
 European Imports Inc ," Valencia, Spain"," New York, New York"
 Your Dekalb Farmers Market ," Algeciras, Spain"," Savannah, Georgia"
 Guixens Food Group Inc ," Valencia, Spain"," Port Everglades, Florida"
 Jcs Tradecom Inc ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Euromid Inc ," Valencia, Spain"," Baltimore, Maryland"
 Jcs Tradecom Inc. Co. ," Valencia, Spain"," Los Angeles, California"
" Acme Food Sales, Inc. "," Valencia, Spain"," Los Angeles, California"
 Jcs Tradecom Inc. ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Kirk Distributors Limited ," Tarragona, Spain"," New York/Newark Area, Newark, New Jersey"
" Ybarra Comercial De Mexico, S.a. De "," Porto de Sines, Portugal"," Port Everglades, Florida"
 Acme Food Sales Inc ," Valencia, Spain"," Seattle, Washington"
 Schreiber Foods ," Algeciras, Spain"," New York, New York"
 L and S Packing Company ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Orleans Packing Company ," Porto de Sines, Portugal"," Boston, Massachusetts"
 Empacadora El Olivar S.a. De C.V. ," Porto de Sines, Portugal"," Port Everglades, Florida"
 Importaciones Y Comercializaciones ," Porto de Sines, Portugal"," Port Everglades, Florida"
 Armstrong Olives Co ," Porto de Sines, Portugal"," Long Beach, California"
 Boscoli Foods ," Porto de Sines, Portugal"," New Orleans, Louisiana"
 Tee Pee Olives Inc ," Algeciras, Spain"," Norfolk, Virginia"
 Jetro Restaurant Depot Llc ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 G.L. Mezzetta Inc ," Porto de Sines, Portugal"," Oakland, California"
 Bosafoods ," Valencia, Spain"," Los Angeles, California"
 Schreiber Foods Intl. Inc. ," Tanger, Morocco"," New York/Newark Area, Newark, New Jersey"
" Schreiber Foods International, Inc "," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
" Sirob Imports, Inc "," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
" Kt Holdings Inc., Ll. 1520 Sabine a "," Algeciras, Spain"," Houston, Texas"
" Kt Holdings Inc., Ll. 1520 Sabine "," Algeciras, Spain"," Houston, Texas"
" Kt Holdings Inc., Ll. "," Algeciras, Spain"," Houston, Texas"
" Mitsui Foods, Inc. (Nj) "," Tarragona, Spain"," New York/Newark Area, Newark, New Jersey"
 Kangadis Food Inc. ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Bosa Foods & Co Ltd ," Porto de Sines, Portugal"," Long Beach, California"
" Kt Holdings Inc., "," Algeciras, Spain"," Houston, Texas"
" Amstrong Olives, Co. "," Tarragona, Spain"," New York/Newark Area, Newark, New Jersey"
