Cosignee,Origin,Destination
 Dee Keller Design ," La Spezia, Italy"," New York, New York"
 Sphere Nyc - Gaspare Asaro ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Salvatore Ferrante ," La Spezia, Italy"," Baltimore, Maryland"
 Western Boot and Clothing Co. ," Genoa, Italy"," Savannah, Georgia"
 Mark Frisman Llc ," Genoa, Italy"," New York, New York"
 Music House ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Mr Allin Seward ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Cadogan Tate ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
" Decorative Antiques, Ltd. "," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Emily Summers Design ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Howard S Marks - Hma12 ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Peter Marino Ltd ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Eric Appel ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Ingrao Inc ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Mr Nicolas Mirzayantz ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Romell Cyrus ," Saint John, NB, Canada"," West Palm Beach, Florida"
 Joseph Kellman ," Saint John, NB, Canada"," West Palm Beach, Florida"
 Adrian Bryan ," Saint John, NB, Canada"," West Palm Beach, Florida"
 Gwendolyn Callender ," Saint John, NB, Canada"," West Palm Beach, Florida"
 Dennis Lewis ," Saint John, NB, Canada"," West Palm Beach, Florida"
 Mr Gregg Matthew Snyder ," Le Havre, France"," Port Everglades, Florida"
 Cadogan Tate Ltd ," Felixstowe, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Cadogan Tate Fine Art Storage Limit ," Hamble, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Cadogan Tate New York ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 John Salibello ," La Spezia, Italy"," New York, New York"
