Cosignee,Origin,Destination
" Stora Enso North American Sales, In "," Antwerp, Belgium"," New York/Newark Area, Newark, New Jersey"
 Appleton Coated Llc ," Hamble, United Kingdom"," Norfolk, Virginia"
 Bank Alfalah Limited ," Mina Raysut, Oman"," Houston, Texas"
 Marubeni Specialty Chemicals Inc. ," Bremerhaven, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Hv2 Ewnterprises ," Bremerhaven, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 a-Dec Inc. ," Tokyo, Japan"," Tacoma, Washington"
" Tianjin Longtai Food Co., Ltd. "," Gooch Island, BC, Canada"," Tacoma, Washington"
" Xiamen Qiankunyuan Logistics Co.,Lt "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Interpapel S.a. De C.V ," Barcelona, Spain"," Port Everglades, Florida"
 Roser & J Cowen Logistical Services ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Dang Foods Llc ," Laem Chabang, Thailand"," Oakland, California"
 S.E.H. America Inc. ," Nagoya, Japan"," Tacoma, Washington"
 Asofarma De Mexico S.a. C.V. ," Rotterdam, Netherlands"," Charleston, South Carolina"
 C.H. Robinson Freight Services Ltd ," Damietta, Egypt"," New York/Newark Area, Newark, New Jersey"
 Idc Distribution Warehouse ," Thamesport, United Kingdom"," Houston, Texas"
 American Fine Sinter ," Kobe, Japan"," Long Beach, California"
 Yves Delorme Inc ," Grangemouth, United Kingdom"," Norfolk, Virginia"
 Intervine Inc. ," Leghorn, Italy"," Port Everglades, Florida"
" Atelier 4, Inc "," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
 International Flavours and ," Felixstowe, United Kingdom"," New York, New York"
 Aasiaat Transport Aps ," Halifax, NS, Canada"," Portland, Maine"
 Nuuk Transport a/S ," Halifax, NS, Canada"," Portland, Maine"
 Auto and Marine Service Sisimiut ," Halifax, NS, Canada"," Portland, Maine"
 Nuuk Cafe ," Halifax, NS, Canada"," Portland, Maine"
 Wrap Film Systems Ltd. ," Veracruz, Mexico"," Houston, Texas"
" Ladds Corporation, "," Port Muhammad Bin Qasim, Pakistan"," Savannah, Georgia"
" Maypro Industires,Llc "," Kobe, Japan"," Tacoma, Washington"
 Adam Group Llc ," Bur Said, Egypt"," Houston, Texas"
 Advanced Biotech ," Tanjung Pelepas, Malaysia"," New York/Newark Area, Newark, New Jersey"
" Cree, Inc. "," Kobe, Japan"," Long Beach, California"
" Cooperativa La Cruz Azul, S.C.L. "," Antwerp, Belgium"," Charleston, South Carolina"
 Amri Rensselaer Inc ," Hamburg, Federal Republic of Germany"," New York, New York"
 Tom Kat Mauritius Ltd T a ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Clondalkin Pharma ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Cresent Fine Furniture ," Tanjung Pelepas, Malaysia"," New York, New York"
 Roscor Carl Cox Iii ," Vung Tau, Vietnam"," Los Angeles, California"
 Kwame Amonh ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Iam Freight ," Vung Tau, Vietnam"," Los Angeles, California"
 Polipropileno De Venezuela ," Piraeus, Greece"," New York/Newark Area, Newark, New Jersey"
 C.H. Robinson ," Damietta, Egypt"," New York/Newark Area, Newark, New Jersey"
" Impap, S.a. De C.V. "," Porto de Sines, Portugal"," Port Everglades, Florida"
" Abastecedora De Oficinas, S.a. De C "," Porto de Sines, Portugal"," Port Everglades, Florida"
 European Imports Usd ," Felixstowe, United Kingdom"," New York, New York"
 Scarborough House Fine Furniture An ," Cebu, Philippines"," Norfolk, Virginia"
 Brenntag Caribe S.R.L. ," Tokyo, Japan"," Miami, Florida"
 M & M Ski-Doo ," Halifax, NS, Canada"," Portland, Maine"
 Butik Takuss ," Halifax, NS, Canada"," Portland, Maine"
 Stark Nuuk ," Halifax, NS, Canada"," Portland, Maine"
 Food Ireland Inc ," Liverpool, United Kingdom"," New York/Newark Area, Newark, New Jersey"
" Pu Hui Foods Enterprise Co., Ltd. "," Gooch Island, BC, Canada"," Tacoma, Washington"
 to the Order of Mcb Bank ," Port Muhammad Bin Qasim, Pakistan"," Charleston, South Carolina"
 to the Order of: ," Port Muhammad Bin Qasim, Pakistan"," Charleston, South Carolina"
 Roser & J Cowen Logistical Serv ," Rotterdam, Netherlands"," Houston, Texas"
" Manhattan Hosiery Co.,Ltd. "," Mina Raysut, Oman"," New York/Newark Area, Newark, New Jersey"
 Rooms to Go ," Kingston, Jamaica"," Mobile, Alabama"
 Givaudan Fragrances Corp ," Hamble, United Kingdom"," New York, New York"
 Simply Classic Fine Furnishings ," Damietta, Egypt"," New York/Newark Area, Newark, New Jersey"
 Jurgen Rahm ," Belize, Belize"," Port Everglades, Florida"
 Bella Italia Inc. ," Genoa, Italy"," New York, New York"
" Toyota Tsusho Canada, Inc. "," Nagoya, Japan"," Tacoma, Washington"
 Synthes (Usa) Monument ," Felixstowe, United Kingdom"," New York, New York"
 Eatwell S.a.R.L. ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
 Mid Continental Imports Inc ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
 Aluminios Y Derivados Andaluces S.L ," Veracruz, Mexico"," Houston, Texas"
" Charkit Chemical Corporation, "," Thamesport, United Kingdom"," Houston, Texas"
 Frank De Biasi Interiors ," Felixstowe, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Mr Nicola Bulgari ," Felixstowe, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 European Imports ," Felixstowe, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Firmenich Inc ," Felixstowe, United Kingdom"," New York, New York"
" Ajinomoto Fine-Techno Co.,Inc. "," Tokyo, Japan"," Los Angeles, California"
 Clariant Corporation ," Le Havre, France"," Charleston, South Carolina"
 Printech Inc ," Saint John, NB, Canada"," San Juan, Puerto Rico"
 Hickory White Company ," Ho Chi Minh City, Vietnam"," Norfolk, Virginia"
 Shephard'S Machine Shop ," Liverpool, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Zecron Textiles Inc ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Walton Post Inc ," Veracruz, Mexico"," Miami, Florida"
 Kram Polska S.a. ," Veracruz, Mexico"," Houston, Texas"
 International Flavours & Fragra ," Liverpool, United Kingdom"," New York, New York"
 Bric'S Usa Inc ," La Spezia, Italy"," New York, New York"
 Manjula Naik ," Colombo, Sri Lanka"," New York/Newark Area, Newark, New Jersey"
 Kwabina Bomsu ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Phoenix International Freight Svcs ," Damietta, Egypt"," New York/Newark Area, Newark, New Jersey"
 Rooms to Go 11540 Highway 92 East ," Kingston, Jamaica"," Mobile, Alabama"
 Brewster Wallcovering Co ," Liverpool, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Importadora Y Exportadora Prix Sa ," Barcelona, Spain"," Port Everglades, Florida"
 Frette North America Inc ," Colombo, Sri Lanka"," New York, New York"
" to Order of Askari Bank Ltd, "," Mina Raysut, Oman"," Charleston, South Carolina"
" Husqvarna Forestry Products N.a..,I "," Yokohama, Japan"," Los Angeles, California"
 to the Order of ," Port Muhammad Bin Qasim, Pakistan"," Charleston, South Carolina"
 R a Industries Llc ," Liverpool, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Abaxa Corporation S.a. ," Veracruz, Mexico"," Houston, Texas"
" to Order of Askari Bank Ltd, Saima "," Mina Raysut, Oman"," Houston, Texas"
 Soporcel North ," Algeciras, Spain"," Houston, Texas"
 Merck and Co Inc ," Rotterdam, Netherlands"," Norfolk, Virginia"
 to Order Bank Al-Habib ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Smith Eagle Logistics ," Hamble, United Kingdom"," Norfolk, Virginia"
" Kyowa Hakko U.S.a., Inc. "," Yokohama, Japan"," New York/Newark Area, Newark, New Jersey"
" E & B Giftware, Llc ",N/A,N/A
 Bushnell Corporation of Canada ," Tokyo, Japan"," Tacoma, Washington"
 Burris Company Inc ," Manila, Philippines"," Long Beach, California"
" Bushnell, Inc. "," Tokyo, Japan"," Long Beach, California"
 C O Offshore International Inc. ," Laem Chabang, Thailand"," Los Angeles, California"
 Offshore Group International ," Rotterdam, Netherlands"," Los Angeles, California"
 Transitions Optical Inc ," Felixstowe, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Polycore Optical Usa ," Tanjung Pelepas, Malaysia"," Long Beach, California"
 Central Integral Optico Sa De Cv ," Valencia, Spain"," Port Everglades, Florida"
" Us Ophthalmic,Llc "," Tanjung Pelepas, Malaysia"," Miami, Florida"
" Optimet, Optical Metroligy Inc "," Haifa, Israel"," New York, New York"
 Carson Optical ," Kingston, Jamaica"," New York, New York"
 Transitions Optical Inc. ," Laem Chabang, Thailand"," Boston, Massachusetts"
" Starrett Kinemetric Inc., "," Antwerp, Belgium"," Los Angeles, California"
 Jh Rhodes Co ," Hamble, United Kingdom"," New York, New York"
 Glaston North America Inc ," Liverpool, United Kingdom"," Chester, Pennsylvania"
" Tele Vue Optics, Inc., "," Yokohama, Japan"," Los Angeles, California"
 Shamir Insight Inc ," Valencia, Spain"," Long Beach, California"
 Cerium Optical Products Usa ," Thamesport, United Kingdom"," Houston, Texas"
" Essilor of America, Inc. "," Antwerp, Belgium"," Houston, Texas"
 Carl Zeiss Vision Inc ," Tokyo, Japan"," Tacoma, Washington"
 American Computer Optics ," Hamburg, Federal Republic of Germany"," Los Angeles, California"
 Centro Integral Optico Sa De Cv ," Valencia, Spain"," Port Everglades, Florida"
 Gentex Optics ," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
 Cerium Optical Products Usa Inc ," Thamesport, United Kingdom"," Houston, Texas"
 Universal Photonics Inc ," Liverpool, United Kingdom"," Chester, Pennsylvania"
 Lendemain Dsitribution Inc ," Le Havre, France"," New York, New York"
 Lendemain Distribution Inc ," Le Havre, France"," New York, New York"
" European Imports, Inc. "," Hamble, United Kingdom"," Norfolk, Virginia"
 Taxas a and T Llc ," Antwerp, Belgium"," Charleston, South Carolina"
" Outdoor Interiors , Llc "," Vung Tau, Vietnam"," Long Beach, California"
" Mandalay International, Inc "," Chittagong, Bangladesh"," Los Angeles, California"
 Stonex Tile ," Valencia, Spain"," Long Beach, California"
 Shelton Brothers ," Auckland, New Zealand"," Philadelphia, Pennsylvania"
 Marie Burgos ," Hamburg, Federal Republic of Germany"," New York, New York"
 Federal Marble Inc. ," Cagliari, Italy"," Los Angeles, California"
 Tfh Usa Ltd ," Liverpool, United Kingdom"," Chester, Pennsylvania"
 Resham S ," Colombo, Sri Lanka"," New York/Newark Area, Newark, New Jersey"
 Lendemain Distribution Inc. ," Le Havre, France"," New York, New York"
 Zuegma Mosaic Inc. ," Cagliari, Italy"," Los Angeles, California"
 European Imports Ltd. ," Hamble, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Saint Maarten Concrete ," Saint John, NB, Canada"," West Palm Beach, Florida"
 Duchting Pumps North America Lp ," Manzanillo, Mexico"," Los Angeles, California"
 Dab Pumps Inc. ," Genoa, Italy"," Savannah, Georgia"
 Grundfos Manufactoring ," Leghorn, Italy"," New York, New York"
 Caravan Ingredients Inc ," Felixstowe, United Kingdom"," New York, New York"
 Pumpaction Corp Shg Usa ," Antwerp, Belgium"," Chester, Pennsylvania"
 Fbr Marble Inc. ," Gioia Tauro, Italy"," Long Beach, California"
 Ebara International Corp ," La Spezia, Italy"," Savannah, Georgia"
 Luma International Forwarding ," Hamble, United Kingdom"," Miami, Florida"
 Cam Distributed Valves-Okc Cameron ," Mina Raysut, Oman"," Houston, Texas"
 Twin Pines Minerals Llc C/O Cert ," Hasting, Australia"," Los Angeles, California"
 Headhunters ," Leghorn, Italy"," Miami, Florida"
 Sulzer Process Pumps (Us) Inc. ," Antwerp, Belgium"," Charleston, South Carolina"
 Pr Water System ," Cartagena, Colombia"," San Juan, Puerto Rico"
" Pentair Flow Technologies, Llc "," Mina Raysut, Oman"," New York/Newark Area, Newark, New Jersey"
 Despachos Del Norte Inc ," Genoa, Italy"," Houston, Texas"
 Global Pump Marketing Company ," Rotterdam, Netherlands"," New York, New York"
 Sulzer Pump Solutions Usa Inc ," All Other Brazil Ports South of Recife, Brazil"," Charleston, South Carolina"
 Sulzer Pumps Solutions Inc. ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Dyno Nobel Louisiana Ammonia Llc ," Liverpool, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Uni-Flow Pump Group ," Durban, South Africa"," New York/Newark Area, Newark, New Jersey"
 Bsh Home Appliances Corporation ," Bremerhaven, Federal Republic of Germany"," Norfolk, Virginia"
 Blue Diamond Pumps Inc. ," Hamble, United Kingdom"," Charleston, South Carolina"
 Axi International ," Genoa, Italy"," Miami, Florida"
 Nov Monoflo ," Hamble, United Kingdom"," Houston, Texas"
 Nov Downhole Gulf Bank ," Hamble, United Kingdom"," Houston, Texas"
 Watson-Marlow Bredel Inc. ," Rotterdam, Netherlands"," Long Beach, California"
 Nov/Monoflo ," Hamble, United Kingdom"," Houston, Texas"
 Hudson Lakeland Operations ," Liverpool, United Kingdom"," New York, New York"
 Appliance Traders Limited ," Genoa, Italy"," Miami, Florida"
 Bay Associates ," Hamble, United Kingdom"," Norfolk, Virginia"
 Dab Pumps De Mexico Sa De Cv ," La Spezia, Italy"," Port Everglades, Florida"
 the Rectorseal Corporation ," Antwerp, Belgium"," Boston, Massachusetts"
 Charles King Company ," Hamble, United Kingdom"," New York, New York"
 Smp Pumps Llc ," Rotterdam, Netherlands"," Houston, Texas"
 Bsh Home Appliances Corporation (Bs ," Le Havre, France"," Norfolk, Virginia"
" Siemens Energy, Inc "," Santos, Brazil"," Charleston, South Carolina"
 Moyno Inc ," Hamble, United Kingdom"," New York, New York"
 Grundfos Mfg Corp. ," Leghorn, Italy"," New York, New York"
 Sulzer Pump Solutions Usa Inc. ," Antwerp, Belgium"," Charleston, South Carolina"
 Dab Pumps Inc ," La Spezia, Italy"," Savannah, Georgia"
 Schenker Inc ," Rotterdam, Netherlands"," Miami, Florida"
 Dow Chemical Company ," Hamble, United Kingdom"," Houston, Texas"
 Valve Works Usa ," Algeciras, Spain"," Houston, Texas"
 Cosco Nantong Shipyard Co Ltd ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Iowa Fertizer Company (Ifco) ," Liverpool, United Kingdom"," Baltimore, Maryland"
 Rne Pumps Americas Inc ," Durban, South Africa"," New York/Newark Area, Newark, New Jersey"
 Pt. Petrotec Guna Perkasa ," Gooch Island, BC, Canada"," Seattle, Washington"
 Spp Pumps Inc ," Hamble, United Kingdom"," New York, New York"
" Sulzer Pumps Solutions, Inc "," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Pt Vme Process ," Prince Rupert, BC, Canada"," Seattle, Washington"
 Cma Dishmachines ," Genoa, Italy"," Los Angeles, California"
 Luvata Grenada Llc ," Goteborg, Sweden"," New York, New York"
 Bsh Home Appliances Corp ," Bremerhaven, Federal Republic of Germany"," Norfolk, Virginia"
 Grundfos Pumps Manufacturing ," Leghorn, Italy"," New York, New York"
 Mpumps ," Genoa, Italy"," New York, New York"
 Pumps Plus ," Durban, South Africa"," New York/Newark Area, Newark, New Jersey"
 Villarreal Division Equipos S.a. De ," Genoa, Italy"," Savannah, Georgia"
 Nov Downhole Willis 857 ," Hamble, United Kingdom"," Houston, Texas"
 Sulzer Pump Solutions ," Goteborg, Sweden"," New York, New York"
 Oldach Associates Inc ," Hamble, United Kingdom"," Port Everglades, Florida"
" Pentair Flow Technologies ,Llc "," Colombo, Sri Lanka"," New York, New York"
" National-Oilwell Dht,L.P., "," Hamble, United Kingdom"," Houston, Texas"
 Triumph Machinery Corporation ," Manzanillo, Mexico"," Los Angeles, California"
 Bombas Grundfos De Mexico Sa De Cv ," Leghorn, Italy"," Port Everglades, Florida"
 Bombas Grundfos De Mexico ," Genoa, Italy"," Port Everglades, Florida"
 Monoflo Inc. National Oilwell Varco ," Hamble, United Kingdom"," Houston, Texas"
 Pumps America Inc. ," Leghorn, Italy"," Port Everglades, Florida"
 Armstrong Pumps Inc ," Hamble, United Kingdom"," New York, New York"
 Pratt Ind. (Usa) Mill Div. Ny ," Goteborg, Sweden"," New York, New York"
 Aggregate Mining Products Llc ," Liverpool, United Kingdom"," New York, New York"
 Sulzer Pumpen (Deutschland) Gmbh ," Veracruz, Mexico"," Houston, Texas"
 Grundfos Manufacturing Corp. ," Leghorn, Italy"," New York, New York"
 Flomotion Systems Inc ," Fos, France"," New York, New York"
 Blue Diamond Pumps Inc ," Hamble, United Kingdom"," New York, New York"
 Global Pump Company L L C ," Colombo, Sri Lanka"," New York, New York"
 Western States Machine Company ," Durban, South Africa"," New York, New York"
 Bombas Grundfos De Mxico M ," Leghorn, Italy"," Port Everglades, Florida"
 Chemtac Corporation ," Gooch Island, BC, Canada"," Tacoma, Washington"
" M.a. Patout & Son Ltd, Llc "," Le Havre, France"," New York, New York"
 Uniflo Pump Group Llc ," Durban, South Africa"," Houston, Texas"
 Keen Pump Company ," Bremerhaven, Federal Republic of Germany"," New York, New York"
