Cosignee,Origin,Destination
" to the Order of Ecom Usa, Inc. "," Alexandria, Egypt"," Savannah, Georgia"
 Standard Textile Co. Inc. ," Mina Raysut, Oman"," Charleston, South Carolina"
 Diesel Usa Inc ," Rotterdam, Netherlands"," New York, New York"
 to Order of Shipper ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Isaac Imports ," Port Muhammad Bin Qasim, Pakistan"," New York, New York"
 to the Order: ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Simmons Bedding Co ," Liverpool, United Kingdom"," Norfolk, Virginia"
 Pvh Corp ," Damietta, Egypt"," New York/Newark Area, Newark, New Jersey"
" Presidio International Inc.,111 E "," Callao, Peru"," New York/Newark Area, Newark, New Jersey"
 Tuway American Group ," Port Muhammad Bin Qasim, Pakistan"," Norfolk, Virginia"
 Companhia Brasileira De Distribuica ," Veracruz, Mexico"," Houston, Texas"
 Relevant Products Llc ," Karachi, Pakistan"," Savannah, Georgia"
" Levinsohn Tetxile, "," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 International Intimates Inc ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Pacific Sky Trading Co ," Vung Tau, Vietnam"," Los Angeles, California"
 Zephyr Manufacturing ," Mina Raysut, Oman"," New York/Newark Area, Newark, New Jersey"
 the Libman Company ," Mina Raysut, Oman"," New York/Newark Area, Newark, New Jersey"
 Diesel Usa ," Salonika, Greece"," New York/Newark Area, Newark, New Jersey"
 to the Order ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
" Zina Vasi, Inc. "," Hamburg, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 to Order of the Shipper ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
" Gamby Global, Inc "," Colombo, Sri Lanka"," New York, New York"
 H.R Cotton Usa Inc. ," Mina Raysut, Oman"," New York/Newark Area, Newark, New Jersey"
 Sutton Industries ," Colombo, Sri Lanka"," New York/Newark Area, Newark, New Jersey"
" Manhattan Hosiery Co.,Ltd. "," Mina Raysut, Oman"," New York/Newark Area, Newark, New Jersey"
 Phillip Van Heusen ," Bur Said, Egypt"," New York/Newark Area, Newark, New Jersey"
 Merih Moda Tekstil San.Ve Tic. a.S. ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Ooversea-Chinese Banking Corporatio ," Callao, Peru"," New York/Newark Area, Newark, New Jersey"
 Bumerang Freight (Us) ," Damietta, Egypt"," New York, New York"
 Itochu Prominent Usa Llc ," Damietta, Egypt"," New York/Newark Area, Newark, New Jersey"
 Cotton On Group ," Taoranga, New Zealand"," Los Angeles, California"
 Carpenters Co. ," Rotterdam, Netherlands"," Norfolk, Virginia"
 Perlis Inc ," Callao, Peru"," New York, New York"
" Presidio International Inc., 111 "," Callao, Peru"," New York, New York"
 Merih Moda Tekstil San. Ve Tic a.S. ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Charmtex ," Port Muhammad Bin Qasim, Pakistan"," Norfolk, Virginia"
 to the Order Off: ," Port Muhammad Bin Qasim, Pakistan"," Savannah, Georgia"
 Buffalo Wild Wings ," Vung Tau, Vietnam"," Los Angeles, California"
 Gaylord Texan Resort Convention ," Vung Tau, Vietnam"," Los Angeles, California"
 to the Order of: Nib Bank Limited ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Nygard International Ltd ," Damietta, Egypt"," New York/Newark Area, Newark, New Jersey"
 to the Order of Oversea-Chinese Ba ," Callao, Peru"," New York/Newark Area, Newark, New Jersey"
 Southern Textile Co. Ltd ," Manzanillo, Mexico"," Los Angeles, California"
" Nien Hsing Textile Co., Ltd "," Manzanillo, Mexico"," Los Angeles, California"
 Relevant Products ," Karachi, Pakistan"," Savannah, Georgia"
 to Order of ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Nts W.Usa Llc ," Barcelona, Spain"," New York, New York"
 Texhogn Renze Textile Joint Stock ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 to Oversea Chinese Banking Corporat ," Callao, Peru"," New York, New York"
 Texhong Renze Textile ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Nested Bean Inc ," Callao, Peru"," New York, New York"
" Toorderofjpmorganchasebank,N.a.18/F "," Colombo, Sri Lanka"," Savannah, Georgia"
 Scarbrough Interntional Ltd ," Port Muhammad Bin Qasim, Pakistan"," Norfolk, Virginia"
 Vince Llc ," Callao, Peru"," Los Angeles, California"
 Suteks Sular Tekstil San Ve Tic As ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 C-Quest Inc ," Vung Tau, Vietnam"," Long Beach, California"
 M/S.Harmony Cone ," Colombo, Sri Lanka"," New York, New York"
 to Order ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Ka&F Group Llc ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Zina Vasi Inc ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Guess? Inc. ," Callao, Peru"," New York, New York"
 Levinsohn Textile ," Mina Raysut, Oman"," New York, New York"
 Diystro Llc ," Manzanillo, Mexico"," Los Angeles, California"
" Aria Fashion Inc, "," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
" Standard Textile Co,Inc. "," Mina Raysut, Oman"," Charleston, South Carolina"
 Zecron Textiles Inc ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Guess? Canada Corp ," Callao, Peru"," New York/Newark Area, Newark, New Jersey"
 Dominican Knits Inc ," Puerto Matias de Galves, Guatemala"," Port Everglades, Florida"
 Tommy Bahama Group Inc ," Manzanillo, Mexico"," Seattle, Washington"
 Newell Rubbermaid ," Colombo, Sri Lanka"," New York, New York"
" Perlis, Inc "," Callao, Peru"," New Orleans, Louisiana"
" Al Baraka Bank (Pakistan) Limited., "," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Argee America Inc ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 M/S International Tradelink Inc. ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Issac Import Inc ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 California Grizzly Llc ," Port Muhammad Bin Qasim, Pakistan"," Norfolk, Virginia"
" Ka&F Group., "," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Paint Applicator Corp of America ," Mina Raysut, Oman"," New York, New York"
 Sugartown Worldwide Llc ," Callao, Peru"," New York/Newark Area, Newark, New Jersey"
 Hb Enterprises Inc ," Callao, Peru"," Miami, Florida"
 Jill Acquisition Llc ," Callao, Peru"," New York, New York"
" the North Face, a Division of Vf "," Callao, Peru"," New York, New York"
 Notos Com. Holdings S.a. ," Callao, Peru"," New York, New York"
 Siga International ," Callao, Peru"," New York, New York"
 Fairway and Greene ," Callao, Peru"," New York, New York"
" Garnet Hill, Inc "," Callao, Peru"," New York, New York"
 Life Is Good Inc. ," Callao, Peru"," New York, New York"
 Sugartown Worldwide Llc- Subject T ," Callao, Peru"," New York/Newark Area, Newark, New Jersey"
 Sugartown Worldwide Llc-- Subject ," Callao, Peru"," New York/Newark Area, Newark, New Jersey"
" Eastern Mountain Sports, Inc. "," Callao, Peru"," New York, New York"
 the North Face a Divn of Vf Outdoor ," Callao, Peru"," New York, New York"
 Sugartown Worldwide Llc Subject to ," Callao, Peru"," New York/Newark Area, Newark, New Jersey"
 Fox Head Usa ," Manzanillo, Mexico"," Los Angeles, California"
 the North Face a Division of ," Callao, Peru"," New York/Newark Area, Newark, New Jersey"
 Fox Head Canada ," Callao, Peru"," New York, New York"
" Garnet Hill, Inc. "," Callao, Peru"," New York, New York"
 Vans a Division of Vf Outdoor (Cana ," Callao, Peru"," New York, New York"
 Fifth & Pacific Companies Inc ," Callao, Peru"," New York, New York"
 Distinctive Apparel Inc ," Callao, Peru"," New York, New York"
 Nautica Womens Sportwear ," Callao, Peru"," Miami, Florida"
