Cosignee,Origin,Destination
 Mottahedeh Inc ," Fos, France"," New York, New York"
 Crate & Barrel ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Euromarket Design Inc.. ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Euromarket Designs Inc ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Sandvik Publishing ,None Given," Long Beach, California"
 Paper Products Marketing (Usa) Inc ," Hasting, Australia"," Philadelphia, Pennsylvania"
" Grupo Empresarial Ofertas, S De Rl "," Gooch Island, BC, Canada"," Portland, Oregon"
 Servicios Profesionales De ," Gooch Island, BC, Canada"," Portland, Oregon"
 Reproducciones Fotomecanicas S.a. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Plycem Construsistemas El Salvador ," Gooch Island, BC, Canada"," Portland, Oregon"
 Pacific South West Containers ," Hasting, Australia"," Oakland, California"
 Global Paper Solutions 222 S ," Tanjung Pelepas, Malaysia"," New York/Newark Area, Newark, New Jersey"
 American Packaging Corporation ," Le Havre, France"," Norfolk, Virginia"
 Casa Editorial El Tiempo S.a. ," Gooch Island, BC, Canada"," Portland, Oregon"
" Cellmark Direct, Llc 9150 South "," Tanjung Pelepas, Malaysia"," New York/Newark Area, Newark, New Jersey"
 Papelera Montenegro S.R.L. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Catalyst Paper (Usa) Inc ," Crofton, BC, Canada"," Seattle, Washington"
 Fujifilm Manufacturing Usa Inc. ," Tokyo, Japan"," Savannah, Georgia"
 American Greetings ," Hamble, United Kingdom"," New York, New York"
 Pacific Terminals ," Port Mellon, BC, Canada"," Seattle, Washington"
 Mego Importaciones S.a. De C.V. ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Metso Paper Usa Inc ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
" Toppan Interamerica,Inc. "," Tokyo, Japan"," New York/Newark Area, Newark, New Jersey"
 Tecnicarbon Ca ," Bremerhaven, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Terphane Inc ," Antwerp, Belgium"," New York/Newark Area, Newark, New Jersey"
 Cibc First Caribbean Intl. Bank Tur ," Nassau, New Providence Island, Bahamas"," West Palm Beach, Florida"
 Toppan Interamerica ," Tokyo, Japan"," Savannah, Georgia"
 Flexlink Llc ," Antwerp, Belgium"," Norfolk, Virginia"
 Beaver Paper and Graphic Media ," Hamburg, Federal Republic of Germany"," Norfolk, Virginia"
 Soporcel North America ," Algeciras, Spain"," Houston, Texas"
 El Diario S.a. ," Gooch Island, BC, Canada"," Seattle, Washington"
" Smurfit Kappa De Costa Rica, S.a. "," Gooch Island, BC, Canada"," Seattle, Washington"
 Crossglobe Distribution ," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
" Crossglobe Transport, Lt "," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
 Voith Paper Inc ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
 the Post and Courier ," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
 Chesapeake Publishing Co ," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
 Fayetteville Observer ," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
 Dow Jones and Company ," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
 Winston Salem Journal ," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
 Times World Corp. ," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
 Springfield Offset ," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
" Perez Trading Company, Inc. "," Caucedo, Dominican Republic"," Miami, Florida"
 Virginian Pilot Ledger S ," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
 Richmond Times - Dispatc ," Corner Brook, NFLD, Canada"," Norfolk, Virginia"
 Voith Paper Fabrics Waycross Llc ," Barcelona, Spain"," Port Everglades, Florida"
 Design Design ," Hamburg, Federal Republic of Germany"," Norfolk, Virginia"
 Grafica E Editora Posigraf S.a. ," Halifax, NS, Canada"," Savannah, Georgia"
" Advanced Graphic Printing Inc, "," Saint John, NB, Canada"," San Juan, Puerto Rico"
 American Paper Corporation ," Saint John, NB, Canada"," San Juan, Puerto Rico"
 Inversiones Del Caribe (Epack) ," Saint John, NB, Canada"," San Juan, Puerto Rico"
 Borinquen Container ," Saint John, NB, Canada"," San Juan, Puerto Rico"
" Corporacion La Prensa, S.a. "," Gooch Island, BC, Canada"," Oakland, California"
 Carvajal Informacion S.a.S. ," Gooch Island, BC, Canada"," Oakland, California"
" Prensa Libre, S.a. "," Gooch Island, BC, Canada"," Oakland, California"
 Empresa Periodistica Nacional S.a. ," Gooch Island, BC, Canada"," Oakland, California"
 Carvajal Educacion S.a.S. ," Gooch Island, BC, Canada"," Oakland, California"
 R.R. Editores Ramirez Y Ramirez Ltd ," Gooch Island, BC, Canada"," Oakland, California"
 Grupo Editorial Matul 1999 C.a. ," Gooch Island, BC, Canada"," Seattle, Washington"
 Editorial La Patria S.a. ," Gooch Island, BC, Canada"," Seattle, Washington"
 the Philadelphia Inquire ," Corner Brook, NFLD, Canada"," Portland, Maine"
