Cosignee,Origin,Destination
" Importaciones Colombres, S.a. De C. "," Porto de Sines, Portugal"," Port Everglades, Florida"
 Productos Goya Nativo S.L ," Cartagena, Colombia"," San Juan, Puerto Rico"
 Egsa Equipamentos Para Gas Do Brasi ," Altamira, Mexico"," Houston, Texas"
 Redbarn Pet Products Llc Ks 67530 ," Cartagena, Colombia"," New York, New York"
 Kingston & Associates Mrkting ," Limon, Costa Rica"," Port Everglades, Florida"
 Baxter Healthcare Corp ," Limon, Costa Rica"," Port Everglades, Florida"
 Kingston and Associetes Marketing ," Limon, Costa Rica"," Port Everglades, Florida"
 Lyj General Intl Corp ," Limon, Costa Rica"," Port Everglades, Florida"
 Roanoke Valley Wine Company ," Barcelona, Spain"," Norfolk, Virginia"
 Francisco Gil ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Beyond Gourmet ," Le Havre, France"," New York, New York"
 Marr Spa ," Progreso, Mexico"," Houston, Texas"
 Bull-Bond Mfg Corporation ," Caucedo, Dominican Republic"," San Juan, Puerto Rico"
 a&a Organic Farms Corp ," Limon, Costa Rica"," Los Angeles, California"
" Ipm Nishimoto Co., Ltd "," Lazaro Cardenas, Mexico"," Los Angeles, California"
" Sur Quimica, S.a. "," Tarragona, Spain"," New York/Newark Area, Newark, New Jersey"
 Grand Shrimpin Trading Inc ," Callao, Peru"," New York, New York"
" Mpi Fisheries Imports, Inc "," Manzanillo, Mexico"," Los Angeles, California"
" Arctic Food Services, Inc. "," Lazaro Cardenas, Mexico"," Los Angeles, California"
" South Fresh, Llc "," Lazaro Cardenas, Mexico"," Los Angeles, California"
 Facema Inc. ," Puerto Barrios, Guatemala"," Wilmington, Delaware"
 Ocean Beauty Seafoods Llc ," Manzanillo, Mexico"," Tacoma, Washington"
" South Pacific Specialties,Inc. "," San Vicente, Chile"," New York/Newark Area, Newark, New Jersey"
 Island Products Sa ," Valencia, Spain"," Port Everglades, Florida"
 Ati Garryson a Division of Tdy Ind. ," Manzanillo, Mexico"," Los Angeles, California"
 L & J General Intl ," Limon, Costa Rica"," Port Everglades, Florida"
 Kepix Corp. ," Puerto Barrios, Guatemala"," Wilmington, Delaware"
" Ressco Foods, Inc "," Puerto Barrios, Guatemala"," Port Everglades, Florida"
" Erker Trading Company, Llc "," Valencia, Spain"," New York, New York"
 Goya Foods Inc ," Buenaventura, Colombia"," New York/Newark Area, Newark, New Jersey"
 Wire Rope Industries Ltd ," San Antonio, Chile"," Philadelphia, Pennsylvania"
 Wp Produce Corp ," Limon, Costa Rica"," Miami, Florida"
 Empresas La Famosa Co Supermercados ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
" South Pacific Specialties, Inc. "," San Vicente, Chile"," Port Everglades, Florida"
 Miguel Y Valentino Inc ," Barcelona, Spain"," Norfolk, Virginia"
 Fresh Delight Uk Limited ," Puerto Matias de Galves, Guatemala"," Norfolk, Virginia"
 Kepix Corp ," Lazaro Cardenas, Mexico"," Los Angeles, California"
 Inter Continental Hardwoods (Nc) ," Kingston, Jamaica"," Charleston, South Carolina"
 Luna Fresh Greenhouse Corp. ," Bahia de Moin, Costa Rica"," Wilmington, Delaware"
 Gonzalez Y Tapanes Foods La Fe(Nj) ," Bahia de Moin, Costa Rica"," Wilmington, Delaware"
 Olivia'S Best ," Bahia de Moin, Costa Rica"," Wilmington, Delaware"
 G and P Warehouse Internationa ," Bahia de Moin, Costa Rica"," Wilmington, Delaware"
 Kingston & Associates Marketing ," Limon, Costa Rica"," Philadelphia, Pennsylvania"
 Mayaland Llc ," Puerto Matias de Galves, Guatemala"," Miami, Florida"
 Costa Del Sol Enterprises ," Puerto Matias de Galves, Guatemala"," Port Everglades, Florida"
 Tampa Bay Fisheries Inc ," San Vicente, Chile"," Port Everglades, Florida"
 Freeport Container Port ," San Antonio, Chile"," New York, New York"
 Baxter Healthcare Corporation ," Limon, Costa Rica"," San Juan, Puerto Rico"
" Essential Living Foods, Inc "," Manzanillo, Mexico"," Los Angeles, California"
 Basic Food International Inc ," Duran, Ecuador"," Port Everglades, Florida"
 a.S.Bryden & Sons (Trinidad) Ltd ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Nova Produce L.P. ," Limon, Costa Rica"," Freeport, Texas"
 Darcel S.a. ," Veracruz, Mexico"," Houston, Texas"
 L&J General Intl Corp ," Limon, Costa Rica"," Port Everglades, Florida"
 Paz Ashdod Refinery Ltd ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Gh Cranes Corp ," Barcelona, Spain"," Norfolk, Virginia"
 Pura Vida Farms ," Limon, Costa Rica"," Los Angeles, California"
 Anh Quan International Trading ," Manzanillo, Mexico"," Los Angeles, California"
 Marr Spa Via Spagna 20 47921 ," Progreso, Mexico"," Houston, Texas"
 Pescanova Usa ," Cartagena, Colombia"," Houston, Texas"
 the Roci Group Llc ," Cartagena, Colombia"," New York/Newark Area, Newark, New Jersey"
 Dinas Distribution Corp ," Cartagena, Colombia"," New York/Newark Area, Newark, New Jersey"
 C. Cretors General Trading ," Altamira, Mexico"," Houston, Texas"
 Ok Snacks a S ," Veracruz, Mexico"," Houston, Texas"
 Quimagro ," Altamira, Mexico"," Houston, Texas"
 Sia 'Arrow Logistics and Services ," Altamira, Mexico"," Houston, Texas"
 L&J General International Corp ," Limon, Costa Rica"," Miami, Florida"
 Enzur Sa ," Veracruz, Mexico"," Houston, Texas"
 M. Cassab Argentina Sa ," Veracruz, Mexico"," Houston, Texas"
 Henry Hirschen & Cia Sa ," Veracruz, Mexico"," Houston, Texas"
 Loreal Usa Berkley ," Barcelona, Spain"," Norfolk, Virginia"
 Robert Bosch Ltda ," Veracruz, Mexico"," Houston, Texas"
 Half Moon Bay Trading Co ," Limon, Costa Rica"," Port Everglades, Florida"
 La Fe Foods Inc ," Callao, Peru"," New York, New York"
 Investcap Inc ," Limon, Costa Rica"," Port Everglades, Florida"
 Philip Morris Brasil Industria E ," Altamira, Mexico"," Houston, Texas"
" Master Paints & Chemicals,Corp. "," Cartagena, Colombia"," San Juan, Puerto Rico"
 E.I Du Pont De Memours and Company ," Cartagena, Colombia"," New Orleans, Louisiana"
" Inter Continental Hardwoods, Inc. "," Kingston, Jamaica"," Charleston, South Carolina"
 Mobil Fish Inc ," Duran, Ecuador"," Houston, Texas"
 Donde Usa Inc. ," Progreso, Mexico"," Houston, Texas"
 Conchita Foods Inc ," Haina, Dominican Republic"," Miami, Florida"
 Tradepro Products Llc. ," Duran, Ecuador"," Port Everglades, Florida"
" Goya Foods, Inc. Miami "," Buenaventura, Colombia"," Port Everglades, Florida"
 Alpina Foods Llc ," Cartagena, Colombia"," New York/Newark Area, Newark, New Jersey"
 Cognis Sa ," Veracruz, Mexico"," Houston, Texas"
 Coco Lopez Inc ," Haina, Dominican Republic"," Miami, Florida"
 Algodonera Aconcagua S.a ," Veracruz, Mexico"," Houston, Texas"
 Artaban Internacional Sa De Cv ," Valencia, Spain"," Port Everglades, Florida"
" Latin Specialties, Inc. "," Limon, Costa Rica"," Freeport, Texas"
 Ace Construction Supplies Inc. ," Caucedo, Dominican Republic"," San Juan, Puerto Rico"
 Tootsi Impex Inc (Head Office) ," Freeport, Grand Bahama Island, Bahamas"," New York/Newark Area, Newark, New Jersey"
 Swizzels Matlow ," Altamira, Mexico"," Houston, Texas"
" Matosantos Comercial, Corp "," Kingston, Jamaica"," San Juan, Puerto Rico"
 Cnb Distributors ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Goya Foods Inc. Secaucus ," Freeport, Grand Bahama Island, Bahamas"," New York/Newark Area, Newark, New Jersey"
 Optimus Inc - D B a Markys Caviar ," Barcelona, Spain"," Port Everglades, Florida"
 Asb a.S. Bryden & Sons ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Tahe Mexico Int Thae Laser System ," Valencia, Spain"," Port Everglades, Florida"
 Deltaquim Srl ," Veracruz, Mexico"," Houston, Texas"
 Twin City Warehousing Llc ," Limon, Costa Rica"," Philadelphia, Pennsylvania"
 New York Produce Inc. ," Limon, Costa Rica"," Philadelphia, Pennsylvania"
 Robert Bosch Sa De C.V. Robert ," Barcelona, Spain"," Port Everglades, Florida"
" Empresas La Famosa,Inc. "," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Highland Apparel of Honduras ," Puerto Cortes, Honduras"," Port Everglades, Florida"
 a Martinez Produce Corp ," Limon, Costa Rica"," Miami, Florida"
 Alfahogar Sa ," Veracruz, Mexico"," Houston, Texas"
 Biemme Do Brasil Ltda Cnpj:03.603 ," Veracruz, Mexico"," Houston, Texas"
 Mama Lycha Foods ," Limon, Costa Rica"," Houston, Texas"
 Polyglass Spa ," Altamira, Mexico"," Houston, Texas"
 Molto Y Cia Sa ," Veracruz, Mexico"," Houston, Texas"
" Molto Y Cia, S.a. "," Veracruz, Mexico"," Houston, Texas"
 Brenntag Spa ," Veracruz, Mexico"," Houston, Texas"
 Master Paints & Chemicals Corp. ," Caucedo, Dominican Republic"," San Juan, Puerto Rico"
 Golden Sea Star Inc (Ca) ," Halifax, NS, Canada"," Long Beach, California"
" Oco Lopez, Inc, C/O West Central Pr "," Kingston, Jamaica"," Houston, Texas"
 Insulation4less Com Inc ," Limon, Costa Rica"," Houston, Texas"
" Grand Shrimpin Trading, Inc. "," Duran, Ecuador"," New York, New York"
 Compania Colombiana De Tabaco S.a. ," Altamira, Mexico"," Houston, Texas"
 Agave Azul E.U Y/O Almagrario S.a. ," Altamira, Mexico"," Houston, Texas"
 Interworld Freight Ltda Otmi ," Altamira, Mexico"," Houston, Texas"
 G and P Warehouse International Llc ," Bahia de Moin, Costa Rica"," Wilmington, Delaware"
 New York Produce ," Bahia de Moin, Costa Rica"," Wilmington, Delaware"
 Bayer Pharma Ag ," Veracruz, Mexico"," Houston, Texas"
 Mendez & Company Inc. ," Manzanillo, Mexico"," San Juan, Puerto Rico"
 Hitachi Automotive ," Le Havre, France"," New York, New York"
 Saint Jean Industries ," Le Havre, France"," New York, New York"
 Ooo Erdin ," Altamira, Mexico"," Houston, Texas"
 Robert Bosch Mexico Sistemas ," Barcelona, Spain"," Port Everglades, Florida"
 Bedemco Inc ," Callao, Peru"," New York/Newark Area, Newark, New Jersey"
 Ansul Mexico S.a. De C.V. ," Valencia, Spain"," Port Everglades, Florida"
 Management Consultant Brokerage ," Limon, Costa Rica"," Chester, Pennsylvania"
 Fivedays Market Inc ," Limon, Costa Rica"," Chester, Pennsylvania"
 Twin City Warehousesing Llc ," Limon, Costa Rica"," Chester, Pennsylvania"
 Omni Reinforcements Llc ," Cartagena, Colombia"," Houston, Texas"
" Internatural Marketing, Inc. "," Limon, Costa Rica"," Chester, Pennsylvania"
 Les Aliments Berc ," Limon, Costa Rica"," Chester, Pennsylvania"
" Mondolo Carlos, M.S. Y M.L. "," Altamira, Mexico"," Houston, Texas"
 Ls Tabak Lager Und ," Altamira, Mexico"," Houston, Texas"
" Palme Intl., S.a.P.I. De C.V. "," Barcelona, Spain"," Port Everglades, Florida"
 Baxter Healthcare of Puerto Rico ," Limon, Costa Rica"," San Juan, Puerto Rico"
 Yorozu Mexicana Sa De Cv ," Valencia, Spain"," Port Everglades, Florida"
 Simelca S.a. ," Limon, Costa Rica"," Freeport, Texas"
 Dalgar Sa ," Veracruz, Mexico"," Houston, Texas"
 Vicente Scavone & Cia. Com. E I ," Veracruz, Mexico"," Houston, Texas"
 Peruvian Flavors ," Manzanillo, Mexico"," Los Angeles, California"
" Allied Potato, Llc "," Puerto Quetzal, Guatemala"," Los Angeles, California"
 Bis Mexico S.a.De C.V. ," Valencia, Spain"," Port Everglades, Florida"
 Hispanic Imports Corporation ," Puerto Matias de Galves, Guatemala"," Houston, Texas"
 Central American Clothing ," Puerto Matias de Galves, Guatemala"," Houston, Texas"
 Bis Mexico S.a. De C.V. ," Valencia, Spain"," Port Everglades, Florida"
 International Industria ," Veracruz, Mexico"," Houston, Texas"
 Tubos Reunidos America Inc. ," Bilbao, Spain"," Houston, Texas"
 Multiquimica Dominicana Sa ," Veracruz, Mexico"," Houston, Texas"
 Dolmen Import & Export Ltd ," Puerto Plata, Dominican Republic"," West Palm Beach, Florida"
" Iroquois Industries, Inc "," Barcelona, Spain"," New York, New York"
 Centro Ceramico ," Cartagena, Colombia"," San Juan, Puerto Rico"
 Cargoways Logistics ," Cartagena, Colombia"," Houston, Texas"
 Darcel S.a. - Las Acacias ," Veracruz, Mexico"," Houston, Texas"
" Pescanova, Inc "," Duran, Ecuador"," New York, New York"
" American Seafood Imports, Inc. "," Duran, Ecuador"," New York, New York"
 Cedro Wholesale Banana Distributors ," Limon, Costa Rica"," Philadelphia, Pennsylvania"
 Five Days Market Inc. ," Limon, Costa Rica"," Philadelphia, Pennsylvania"
" Sout Fresh, Llc "," Lazaro Cardenas, Mexico"," Los Angeles, California"
" Ferrovial Agroman, S.a. "," Pointe a Pitre, Guadeloupe"," San Juan, Puerto Rico"
 Ecopal Import and Export Inc. ," Freeport, Grand Bahama Island, Bahamas"," Baltimore, Maryland"
" Sodiko, N.V. "," Altamira, Mexico"," Houston, Texas"
 Export Packers Company Limited ," San Vicente, Chile"," New York/Newark Area, Newark, New Jersey"
 Saint-Gobain Abrasives Canada Inc. ," Saupe, Brazil"," New York, New York"
" M&M Farm, Inc "," Coatzacoalcos, Mexico"," Port Manatee, Florida"
 Expgroup Llc ," Coatzacoalcos, Mexico"," Port Manatee, Florida"
 High Liner Foods Usa Inc ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Golden Garden International ," Limon, Costa Rica"," Philadelphia, Pennsylvania"
 the Oppenheimer Group(Delaware) ," Limon, Costa Rica"," Philadelphia, Pennsylvania"
 Deka Trading Corp ," Puerto Matias de Galves, Guatemala"," Miami, Florida"
 Lear Corporate Seating ," Veracruz, Mexico"," Houston, Texas"
 Dominican Tobacco Products Llc ," Puerto Plata, Dominican Republic"," West Palm Beach, Florida"
 Sea Catch Seafoods ," Duran, Ecuador"," Long Beach, California"
 Sustainable Harvest. Flo Id 1195 ," Veracruz, Mexico"," New Orleans, Louisiana"
 Dominicana Tobacco Products ," Puerto Plata, Dominican Republic"," West Palm Beach, Florida"
 Trader S Joe Nazareth ," Barcelona, Spain"," New York/Newark Area, Newark, New Jersey"
 Rif Spa ," Callao, Peru"," San Juan, Puerto Rico"
 Cohino S.L. ," Callao, Peru"," San Juan, Puerto Rico"
 Cohinos.L. ," Callao, Peru"," San Juan, Puerto Rico"
 Pescados El Fart S.L. ," Ilo, Peru"," San Juan, Puerto Rico"
 Congelados Mercapeix Sl ," Callao, Peru"," San Juan, Puerto Rico"
 Profish Food B.V. ," Duran, Ecuador"," New York, New York"
 Fish & More Gmbh ," Duran, Ecuador"," New York, New York"
 Delabli S.a.S. Etablissement Adrime ," Duran, Ecuador"," New York, New York"
 La Gloria Shrimp Imports # 2 Llc ," Duran, Ecuador"," Miami, Florida"
 Tian Tian Food Service ," Cartagena, Colombia"," Houston, Texas"
 Ruby Seas International Inc ," Callao, Peru"," New York/Newark Area, Newark, New Jersey"
 Hai Sheng Alimentacion S.L. ," Duran, Ecuador"," San Juan, Puerto Rico"
" Productoscongelados Selectos 3000, "," Duran, Ecuador"," San Juan, Puerto Rico"
 Sustainable Harvest Flo Id 1195 ," Freeport, Grand Bahama Island, Bahamas"," New York/Newark Area, Newark, New Jersey"
 the Traffic Safety Store ," Valencia, Spain"," Baltimore, Maryland"
 Sustainbale Harvest Flo Id 1195 ," Veracruz, Mexico"," Houston, Texas"
 Sustainable Harvest Flo Id 1195. ," Veracruz, Mexico"," Houston, Texas"
