Cosignee,Origin,Destination
 Corporacion Lon Sac. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Ecuagran S.a.- Ecuatoriana De ," Gooch Island, BC, Canada"," Portland, Oregon"
 Pasitificio Tomebamba Cia.Ltda. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Organizacion Cardenas S.a.S Kr 3 ," Gooch Island, BC, Canada"," Portland, Oregon"
 Interloom Sac ," Gooch Island, BC, Canada"," Portland, Oregon"
 to Order of Conagra Foods - Food ," Damietta, Egypt"," New York/Newark Area, Newark, New Jersey"
 Peanut Import and Distribution Co ," Cartagena, Colombia"," Oakland, California"
 Smith Seed Services ," Taoranga, New Zealand"," Tacoma, Washington"
" Gowan Seed Company, "," Rotterdam, Netherlands"," Los Angeles, California"
 Cedrax S.a. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Jose a. Y Gerardo Zuluaga ," Gooch Island, BC, Canada"," Portland, Oregon"
 Soc.Dist.De Productos Cabagan Ltda. ," Gooch Island, BC, Canada"," Oakland, California"
 Martini Y Cia.Ltda. ," Gooch Island, BC, Canada"," Oakland, California"
 Supertiendas Y Droguerias Olimpica ," Gooch Island, BC, Canada"," Oakland, California"
 Seeway Llc ," Rotterdam, Netherlands"," Port Everglades, Florida"
 to the Order of Brettyoung Seeds ," Gooch Island, BC, Canada"," Seattle, Washington"
 Freire Salinas Silvia Mariela ," Gooch Island, BC, Canada"," Oakland, California"
 Gnanam Imports (Pvt) Ltd. ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Bridgewell Resources Llc ," Durban, South Africa"," New York/Newark Area, Newark, New Jersey"
 Ben-Mald Corp. Dba Empacadora El Gr ," Saint John, NB, Canada"," San Juan, Puerto Rico"
 Continental Semences ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Exporter Nicmat Aliment S.a.C. ," Gooch Island, BC, Canada"," Seattle, Washington"
" Tecnispice, S.a. De C.V. "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Almacenes Piamonte S.a. Km 1.3 Via ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Agroprodex International S.a. ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Nidalca S.a. ," Gooch Island, BC, Canada"," Tacoma, Washington"
" Seedway, Llc "," Rotterdam, Netherlands"," New York, New York"
 Ruben Lopez Tapia ," Gooch Island, BC, Canada"," Portland, Oregon"
" Gowan Mexicana, S.a.P.I. De C.V. "," Rotterdam, Netherlands"," Los Angeles, California"
 Gap (Canada) Inc. ," Tokyo, Japan"," Tacoma, Washington"
 Webs Vally Fiber ," Alexandria, Egypt"," New York, New York"
 J R Simplot Global ," Taoranga, New Zealand"," Philadelphia, Pennsylvania"
 Organizacin Cardenas S.a Tv 6 ," Gooch Island, BC, Canada"," Portland, Oregon"
" Alimentos El Sabor Cia Ltda., "," Gooch Island, BC, Canada"," Portland, Oregon"
 Armando Rafael Maduro Ghersi F. P. ," Gooch Island, BC, Canada"," Portland, Oregon"
" Seminis Vegetable Seeds, Inc. "," Hamburg, Federal Republic of Germany"," Long Beach, California"
 Convaid ," Nagoya, Japan"," Los Angeles, California"
 Prodicereal S.a. Representante ," Gooch Island, BC, Canada"," Portland, Oregon"
 Sudespensa Barragan S.a. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Allstar Seed Company ," Hasting, Australia"," Long Beach, California"
 Leydi Doris Condori Pomacosi ," Gooch Island, BC, Canada"," Seattle, Washington"
 Sociedad Distribuidora De ," Gooch Island, BC, Canada"," Portland, Oregon"
 Intercompany & Sr. De Huanca Sac ," Gooch Island, BC, Canada"," Portland, Oregon"
 Supertiendas Y Droguerias ," Gooch Island, BC, Canada"," Portland, Oregon"
 Cooratiendas ," Gooch Island, BC, Canada"," Portland, Oregon"
 to Order of Shipper S.S. Johnson ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Mainfreight International Pty.Ltd. ," Gooch Island, BC, Canada"," Long Beach, California"
 Spice Masters ," Gooch Island, BC, Canada"," Long Beach, California"
 Hokuren Federation of Agricultural ," Gooch Island, BC, Canada"," Tacoma, Washington"
 International Sprout Holdings Inc ," La Spezia, Italy"," Savannah, Georgia"
 Condor Seed Production Inc ," Taoranga, New Zealand"," Long Beach, California"
 Golden Harvest Specialty Foods Pty ," Gooch Island, BC, Canada"," Los Angeles, California"
 to Order of to the Order of Shipper ," Gooch Island, BC, Canada"," Seattle, Washington"
 Pedro Joaquin Reyes Mercados Alcost ," Gooch Island, BC, Canada"," Portland, Oregon"
 Comercializadora Al Grano Ltda ," Gooch Island, BC, Canada"," Portland, Oregon"
 Gowan Seed Company ," Rotterdam, Netherlands"," Los Angeles, California"
 Comercializadora Al Grano Sas ," Gooch Island, BC, Canada"," Oakland, California"
 Woodlands Company ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Armando Rafael Maduro Ghersi F.P. / ," Gooch Island, BC, Canada"," Portland, Oregon"
 Combrasil Cia Brasil Central ," Gooch Island, BC, Canada"," Portland, Oregon"
 Sita Shree Food Products Limited ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Nu Tech Seeds ," San Antonio, Chile"," Port Everglades, Florida"
" W.O. Zanngger & Son, Inc. "," San Antonio, Chile"," Port Everglades, Florida"
" Nh Trading Co., Ltd. "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Pennington Seeds ," Auckland, New Zealand"," Tacoma, Washington"
 Proseeds Marketing Inc ," Auckland, New Zealand"," Tacoma, Washington"
 Ioka Farms Inc ," Auckland, New Zealand"," Tacoma, Washington"
 Beijing Forestry University ," Prince Rupert, BC, Canada"," Long Beach, California"
 Agrofin Agrocommodities Sa ," Gooch Island, BC, Canada"," Portland, Oregon"
 Holaday Seed Company ," Taoranga, New Zealand"," Los Angeles, California"
 Suico Eood ," Halifax, NS, Canada"," Savannah, Georgia"
 Jose a. Y Gerardo E. Zuluaga S.a.S. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Grupo Industrial Alimenticio S.a. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Afil Importacao Exportacao E ," Gooch Island, BC, Canada"," Portland, Oregon"
 Mayerseedline ," San Antonio, Chile"," Port Everglades, Florida"
 Frutos Y Especias S.a.C. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Sandia Tec Inc ," Taoranga, New Zealand"," Los Angeles, California"
 Imperial Valley Milling ," Hasting, Australia"," Los Angeles, California"
 C.P. Foods ," Gooch Island, BC, Canada"," Tacoma, Washington"
 to Order of S.S. Johnson Seeds Ltd ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Ku Fu Chen Trading Co Ltd ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Lantmannen Ek For ," Lyttelton, New Zealand"," Savannah, Georgia"
 Euro Grass Bv ," Lyttelton, New Zealand"," Savannah, Georgia"
 Fullei Fresh ," Genoa, Italy"," Port Everglades, Florida"
 Seneca Foods Corporation ," San Antonio, Chile"," Port Everglades, Florida"
 to Oredr of Shipag Vision Seeds Ltd ," Gooch Island, BC, Canada"," Tacoma, Washington"
 to Order of Shipper Ag Vision ," Gooch Island, BC, Canada"," Tacoma, Washington"
" Empresas Tucapel S.a., "," Gooch Island, BC, Canada"," Portland, Oregon"
 Precooperativa Surtiabarrotes Del ," Gooch Island, BC, Canada"," Portland, Oregon"
 Landmark Turf and Native Seed ," Hasting, Australia"," Los Angeles, California"
 Agreliant Genetics Llc ," Buenos Aires, Argentina"," Philadelphia, Pennsylvania"
 to the Order of Nonghyup Bank ," Prince Rupert, BC, Canada"," Seattle, Washington"
 Shuman Produce Inc ," Las Salinas, Chile"," Savannah, Georgia"
 Comercializadora La Alhambra C.a. ," Gooch Island, BC, Canada"," Seattle, Washington"
 Sociedad Distribuidora De Productos ," Gooch Island, BC, Canada"," Portland, Oregon"
 Ecuatoriana De Granos S.a. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Agricultores Unidos De Venezuela ," Gooch Island, BC, Canada"," Portland, Oregon"
 Danny Lam ," Ho Chi Minh City, Vietnam"," Los Angeles, California"
" Wild West Seed, Inc "," Genoa, Italy"," Norfolk, Virginia"
" Corona Seeds, Inc. "," Genoa, Italy"," Los Angeles, California"
 Del Monte Corporation ," Rotterdam, Netherlands"," Los Angeles, California"
 Aburra Ltda ," Gooch Island, BC, Canada"," Portland, Oregon"
 Grupo Camposur Sac ," Gooch Island, BC, Canada"," Portland, Oregon"
 Organizacion Cardenas S.a ," Gooch Island, BC, Canada"," Portland, Oregon"
 Compania Berfranz S.a.C. ," Gooch Island, BC, Canada"," Portland, Oregon"
" Western Hybrid Seeds Inc., "," Leghorn, Italy"," Oakland, California"
 Dorsing Seeds Inc ," Taoranga, New Zealand"," Los Angeles, California"
 Yayla Agro Gida San.Ve Nakl.a.S. ," Gooch Island, BC, Canada"," Portland, Oregon"
 to Order Townsend Seeds Internation ," Tanjung Pelepas, Malaysia"," Seattle, Washington"
 Pennington Seed ," Tanjung Pelepas, Malaysia"," Seattle, Washington"
 Crites-Moscow Growers Inc ," Rotterdam, Netherlands"," Houston, Texas"
 Brett-Young Seeds (Winnipeg) ," Auckland, New Zealand"," Oakland, California"
 La Co-Op Federee ," Taoranga, New Zealand"," Philadelphia, Pennsylvania"
 to Order of Max Van Pels Inc. ," Damietta, Egypt"," New York/Newark Area, Newark, New Jersey"
 Eurl Nevaga ," Gooch Island, BC, Canada"," Portland, Oregon"
 Dlf International Seeds ," Auckland, New Zealand"," Tacoma, Washington"
 Agroprodex Internacional S.a. ," Gooch Island, BC, Canada"," Oakland, California"
 Frutas Industrias S.a.C. ," Gooch Island, BC, Canada"," Oakland, California"
 Pastificio Tomebamba Cia.Ltda. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Ag Vision Seeds Ltd ," Auckland, New Zealand"," Oakland, California"
" Tozer Seeds America, Llc "," Genoa, Italy"," Los Angeles, California"
 Supertiendas Y Droguerias Olimpicas ," Mazatlan, Mexico"," Los Angeles, California"
 Ag Vision Seeds Ltd (365827) ," Taoranga, New Zealand"," Philadelphia, Pennsylvania"
 Fernando Javier Teran Ruiz ," Gooch Island, BC, Canada"," Portland, Oregon"
 Comercializadora Valle Del Maule ," Gooch Island, BC, Canada"," Portland, Oregon"
 to the Order of Simpson Seeds Inc ," Gooch Island, BC, Canada"," Seattle, Washington"
 Thomas Trentsios ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Webs ," Alexandria, Egypt"," New York, New York"
 Webs of Valley Fiber ," Alexandria, Egypt"," New York, New York"
 Bonanza Seeds International Inc ," Valencia, Spain"," Oakland, California"
 Pgg Wrightson Seeds Australia ," Prince Rupert, BC, Canada"," Seattle, Washington"
 Feldsaaten Freudenberger (7183) ," Lyttelton, New Zealand"," Savannah, Georgia"
 Nasienna Granum ," Lyttelton, New Zealand"," Savannah, Georgia"
 Classique Gourmet Pty Ltd ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Martini Y Cia Ltda. ," Gooch Island, BC, Canada"," Portland, Oregon"
 San Francisco C.I.S.a. ," Gooch Island, BC, Canada"," Portland, Oregon"
 Generacion Colombia S.a. ," Gooch Island, BC, Canada"," Portland, Oregon"
" Calbee Tanawat Co., Ltd. "," Gooch Island, BC, Canada"," Seattle, Washington"
 Ventas Agricolas Pena S.a. ," Gooch Island, BC, Canada"," Oakland, California"
" H. Tzanetatos, Inc. "," Gooch Island, BC, Canada"," Oakland, California"
 Jose a.Y Gerardo Zuluaga ," Gooch Island, BC, Canada"," Portland, Oregon"
 Caudill Seeds Co. Inc. ," Durban, South Africa"," Norfolk, Virginia"
 Harris Moran Seed Company ," San Antonio, Chile"," New York, New York"
 Compania Berfranz S.a.C ," Gooch Island, BC, Canada"," Portland, Oregon"
 Cima Trading Sas ," Gooch Island, BC, Canada"," Portland, Oregon"
 Belo'S Agribusiness Trading Corp ," Gooch Island, BC, Canada"," Portland, Oregon"
 Eurl Guenas Agro ," Gooch Island, BC, Canada"," Portland, Oregon"
 Brett Young Seeds International Ltd ," Adelaide, Australia"," Oakland, California"
