Cosignee,Origin,Destination
 Vigo Importing Co.Inc. ," Kingston, Jamaica"," Tampa, Florida"
 to Order of World Finer Foods Inc. ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Trader Joe S Company ," Leghorn, Italy"," Houston, Texas"
 Ballester Hermanos Inc ," Cartagena, Colombia"," San Juan, Puerto Rico"
 Fraschetti Mexicana De Importacion ," Naples, Italy"," Port Everglades, Florida"
 International Bazaar Inc. ," Genoa, Italy"," Los Angeles, California"
 World Finer Foods Inc. ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Daylight Foods Inc. ," Naples, Italy"," Oakland, California"
 Daylight Foods ," Naples, Italy"," Oakland, California"
 Attilio a. Merlino Foods ," Valencia, Spain"," Seattle, Washington"
 John Zidian Co. Inc. ," Salerno, Italy"," New York/Newark Area, Newark, New Jersey"
 Beretta Us a Inc ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Joseph Rutigliano and Sons Inc. ," Naples, Italy"," New York/Newark Area, Newark, New Jersey"
 Fratelli Beretta Usa Inc ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Prime Line Distributors Inc. ," Leghorn, Italy"," Miami, Florida"
" Gemsa Enterprises, Llc "," Abidjan, Ivory Coast"," Long Beach, California"
 a. Bosa & Co. Ltd. ," Cagliari, Italy"," Los Angeles, California"
" Conca D'Oro Importers, Inc. "," Naples, Italy"," New York, New York"
 Orsini Inc. ," Naples, Italy"," New York, New York"
 Foragers City Grocer ," Fos, France"," New York/Newark Area, Newark, New Jersey"
 Colombo Importing Us Inc ," Naples, Italy"," New York/Newark Area, Newark, New Jersey"
 Coluccio & Sons Inc. ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Misono Food Ltd. ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
" Sogno Toscano, Inc. "," Naples, Italy"," Los Angeles, California"
 Element Snacks ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
" Mccormick and Company, Inc. "," Leghorn, Italy"," Baltimore, Maryland"
 Southern W&S of Union City ," Cagliari, Italy"," Oakland, California"
 Linea Italia Inc ," Naples, Italy"," Port Everglades, Florida"
 Excel Spain De Mexico Sa De Cv ," Naples, Italy"," Port Everglades, Florida"
 Pure Italian Llc ," Gioia Tauro, Italy"," Boston, Massachusetts"
 Mexideli ," Le Havre, France"," Charleston, South Carolina"
 San Remo Food Importers Ltd ," Naples, Italy"," Long Beach, California"
 Flora Fine Foods ," Naples, Italy"," Port Everglades, Florida"
 Midwest Italian Imports Co. Llc. ," Naples, Italy"," New York, New York"
 South Italy Imports Llc C/O Nexus S ," Naples, Italy"," New York/Newark Area, Newark, New Jersey"
 Mexideli S.a. De C.V. R.F.C. ," La Spezia, Italy"," Port Everglades, Florida"
" Italgusto, Sa De Cv "," Naples, Italy"," Port Everglades, Florida"
 Attilio a. Merlino Dba Merlino ," La Spezia, Italy"," Seattle, Washington"
 the Olive Oil Factory Llc. ," La Spezia, Italy"," Oakland, California"
 Zidian Imp Inc. ," Naples, Italy"," New York, New York"
 Kraft Technical Center ," La Spezia, Italy"," Norfolk, Virginia"
" Claudio Wholesale, Inc. "," Naples, Italy"," New York, New York"
" Ferraro Foods, Inc. "," Naples, Italy"," New York/Newark Area, Newark, New Jersey"
 Fresh Taste Produce U.S.a. and Asso ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Fresh Taste Produce Limited ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Golden Bridge Enterprises Corp ," Genoa, Italy"," Los Angeles, California"
" Cimino & Co., Llc "," Gioia Tauro, Italy"," New York/Newark Area, Newark, New Jersey"
" Cimino and Co., Llc "," Gioia Tauro, Italy"," New York, New York"
 Atlantic International Products ," Naples, Italy"," New York, New York"
 Atlantic International Product Inc ," Naples, Italy"," New York/Newark Area, Newark, New Jersey"
 Gruppo Fooding Ptgc Oleificio Usa C ," Naples, Italy"," New York, New York"
