Cosignee,Origin,Destination
 Campagnie Des Tabacs ," Durban, South Africa"," New York/Newark Area, Newark, New Jersey"
 Lancaster Leaf Tobacco Company ," Colombo, Sri Lanka"," Norfolk, Virginia"
 Rj Reynolds Tobacco Company ," Tanjung Pelepas, Malaysia"," Norfolk, Virginia"
" Hail & Cotton, Inc. "," Durban, South Africa"," Norfolk, Virginia"
 to Order of Leaf Tobacco a. Michail ," Felixstowe, United Kingdom"," Norfolk, Virginia"
" Rothmans, Benson and Hedges Inc "," Beira, Mozambique"," New York/Newark Area, Newark, New Jersey"
 Commonwealth-Altadis Sujite 1100 ," Bremerhaven, Federal Republic of Germany"," Port Everglades, Florida"
 Havana 59 Cigar Company ," Puerto Plata, Dominican Republic"," Miami, Florida"
 Kingston Miami Clover System Inc ," Antwerp, Belgium"," Port Everglades, Florida"
 West Indies Corporation ," Philipsborough, Netherland Antilles"," West Palm Beach, Florida"
 Jacques Scott & Co Ltd ," Philipsborough, Netherland Antilles"," West Palm Beach, Florida"
" Tabacos De Wilson, Inc. "," Mina Raysut, Oman"," Norfolk, Virginia"
" Universal Leaf Tobacco Company, I "," Durban, South Africa"," Norfolk, Virginia"
 Premium Tobacco Company Us Inc ," Durban, South Africa"," Norfolk, Virginia"
" Universal Leaf Tobacco Company, Inc "," Durban, South Africa"," Norfolk, Virginia"
 Alliance One Tobacco International ," Durban, South Africa"," Norfolk, Virginia"
 Universal Leaf Tobacco Co Inc ," Durban, South Africa"," Norfolk, Virginia"
 Bat Romania Investment Srl ," Altamira, Mexico"," Houston, Texas"
 Universal Leaf Tobacco , All Other England South," Norfolk, Virginia"
 General Cigar Company Inc. ," Rotterdam, Netherlands"," Norfolk, Virginia"
 British American Tobacco Marketing ," Manzanillo, Mexico"," Los Angeles, California"
 Lancaster Leaf Tobacco ," Colombo, Sri Lanka"," New York, New York"
" Premium Tobacco Company U.S., Inc ", All Other England South," Norfolk, Virginia"
 Villiger Cigars North America ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Saigon Tobacco Company ," Kingston, Jamaica"," Oakland, California"
 Philip Morris Usa Inc. ," Durban, South Africa"," Norfolk, Virginia"
 General Cigar Company Inc ," Antwerp, Belgium"," Chester, Pennsylvania"
 British American Tobacco ," Altamira, Mexico"," Houston, Texas"
 R.J. Reynolds Tobacco Company ," Algeciras, Spain"," Norfolk, Virginia"
 Sutliff Tobacco Company Llc ," Hamburg, Federal Republic of Germany"," Norfolk, Virginia"
 Congar International Corpration ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Sherwan Llc. ," Mina Raysut, Oman"," Baltimore, Maryland"
" Genesis Infotek, Inc "," Valencia, Spain"," Port Everglades, Florida"
 British American Tobacco South ," Altamira, Mexico"," Houston, Texas"
 Lancaster Leaf Tobacco Co ," Durban, South Africa"," Baltimore, Maryland"
 Commonwealth-Altadis ," Bremerhaven, Federal Republic of Germany"," Port Everglades, Florida"
 Canstar International Inc ," Barcelona, Spain"," New York, New York"
" Jt International U.S.a., Inc. "," Valencia, Spain"," Long Beach, California"
 Swm Int'L Inc. Attn: Cheryl Funste ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Tahiti Tabacs ," Rotterdam, Netherlands"," New York, New York"
 Kyfi Inc. ," Tanjung Pelepas, Malaysia"," Tacoma, Washington"
 Amcor Tobacco Packaging Atlanta ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Dsv Solutions B.V. / Eori Nl805124 ," Las Salinas, Chile"," Jacksonville, Florida"
 Voltran Duty Free ," Piraeus, Greece"," New York/Newark Area, Newark, New Jersey"
 Otis Mcallister Inc C/O Hellman ," Rotterdam, Netherlands"," Miami, Florida"
 Philip Morris Usa Inc ," Mina Raysut, Oman"," Norfolk, Virginia"
" General Cigar Company, Inc. "," Rotterdam, Netherlands"," Norfolk, Virginia"
" Hall, Ken "," Nassau, New Providence Island, Bahamas"," West Palm Beach, Florida"
 Anjo Wholesale ," Rotterdam, Netherlands"," Miami, Florida"
 Commonwealth-Altadis Inc. ," Bremerhaven, Federal Republic of Germany"," Port Everglades, Florida"
 Ob Sales & Consulting Llc ," Durban, South Africa"," Norfolk, Virginia"
 Consolidated International Distribu ," Rotterdam, Netherlands"," Miami, Florida"
 Commonwealthbrands Inc ," Rotterdam, Netherlands"," Norfolk, Virginia"
 British American Tobacco Tutun Mamu ," Altamira, Mexico"," Houston, Texas"
 Jay Shree Hanuman (Jsh) Inc. ," Damietta, Egypt"," Savannah, Georgia"
 Swm Intl Inc. Attn: Cheryl Funsten ," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
 Amcor Tobacco Packaging Reidsville ," Rotterdam, Netherlands"," Norfolk, Virginia"
 Scandinavian Tobacco Group Lane ," Buenos Aires, Argentina"," Norfolk, Virginia"
 British-American Tobacco (Glp) Limi ," Altamira, Mexico"," Houston, Texas"
 Tabaknatie Nv - Van Den ," Altamira, Mexico"," Houston, Texas"
 R J Reynolds Tobacco Company ," Algeciras, Spain"," Norfolk, Virginia"
 Dfs Hawaii ," Yokohama, Japan"," Honolulu, Hawaii"
 Universal Leaf Tobacco Company Inc. ," Durban, South Africa"," Norfolk, Virginia"
 Phillip Morris Usa ," Mina Raysut, Oman"," Norfolk, Virginia"
 Philip Morris Usa ," Mina Raysut, Oman"," Norfolk, Virginia"
 Universal Leaf Tobacco Company Inc ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Davidoff of Geneva Inc. ," Bremerhaven, Federal Republic of Germany"," Port Everglades, Florida"
" Tabacalera Costarricense, S.a. "," Freeport, Grand Bahama Island, Bahamas"," New York/Newark Area, Newark, New Jersey"
 General Cigar Dominicana S a ," Puerto Cortes, Honduras"," Miami, Florida"
 General Cigar Co Inc ," Puerto Cortes, Honduras"," Miami, Florida"
 Tabacalera Hondurena S.a ," Beira, Mozambique"," New York/Newark Area, Newark, New Jersey"
" Agencia Aduanal Fernandez Espinosa, "," Durban, South Africa"," New York/Newark Area, Newark, New Jersey"
 Tabacalera Costarricense S.a. ," Durban, South Africa"," New York/Newark Area, Newark, New Jersey"
 British American Tobacco Mexico S a ," Antwerp, Belgium"," Charleston, South Carolina"
 Tiendas Sindicales On Behalf of ," Antwerp, Belgium"," Houston, Texas"
 Lanclancaster Leaf Tobacco Co. of ," Colombo, Sri Lanka"," Norfolk, Virginia"
 Grindsllc ," Hamburg, Federal Republic of Germany"," New York, New York"
 Philip Morris Usa. ," Beira, Mozambique"," Baltimore, Maryland"
 Karina Enterprise Ltd ," Haifa, Israel"," New York/Newark Area, Newark, New Jersey"
