Cosignee,Origin,Destination
 Global Stone Marble & Granite Llc ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Global Stone Marble and Granite Llc ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Designer Moulding ," Leghorn, Italy"," New York, New York"
 Saglio Patrizia ," Genoa, Italy"," New York, New York"
 Usa Tile & Marble ," Leghorn, Italy"," Port Everglades, Florida"
 Albany Marble Inc ," La Spezia, Italy"," New York, New York"
 Kennedy Tile and Marble ," La Spezia, Italy"," New York, New York"
 Itm Importers Inc ," Leghorn, Italy"," Port Everglades, Florida"
 Sellers Tile Distributors Inc. - ," Algeciras, Spain"," Savannah, Georgia"
 Home Tile Center of Ny Inc. ," La Spezia, Italy"," New York, New York"
 Marino Marble & Tile Corp. ," La Spezia, Italy"," New York, New York"
 Euroceramica Aruba Nv ," Genoa, Italy"," Savannah, Georgia"
 Cavastone Group ," Leghorn, Italy"," Miami, Florida"
 Park West Gallery ," Leghorn, Italy"," Miami, Florida"
 Nielsen Bainbridge ," La Spezia, Italy"," Savannah, Georgia"
" Great Lakes Distribution, Inc. "," La Spezia, Italy"," Norfolk, Virginia"
 Atlas Marble and Tiles ," La Spezia, Italy"," Baltimore, Maryland"
 Imperial Tile & Marble Co Inc ," La Spezia, Italy"," New York, New York"
 Firenze 2000 Llc ," La Spezia, Italy"," New York, New York"
 Western Pacific Tile Inc ," Leghorn, Italy"," Los Angeles, California"
 De Marco Tile ," Leghorn, Italy"," Port Everglades, Florida"
 Price Stone Inc ," La Spezia, Italy"," New York, New York"
