Cosignee,Origin,Destination
" Portroyal Sales Co, Ltd. "," Damietta, Egypt"," New York/Newark Area, Newark, New Jersey"
 Sapphire Agriculture Jamaica Ltd ," Haina, Dominican Republic"," San Juan, Puerto Rico"
 Sun Opta Frozen Foods ," Antwerp, Belgium"," Los Angeles, California"
 Sun Opta Frozen Foods Buena Park ," Rotterdam, Netherlands"," Los Angeles, California"
 Dependable Food ," Haifa, Israel"," New York/Newark Area, Newark, New Jersey"
" Walong Marketing, Inc. "," Laem Chabang, Thailand"," Oakland, California"
" Big Dutchman, Inc "," Kajang, Malaysia"," Long Beach, California"
" Paskal Technologies Mexico, S.a. "," Manzanillo, Mexico"," Los Angeles, California"
" Schreiber Foods International, Inc "," Alexandria, Egypt"," New York/Newark Area, Newark, New Jersey"
 Max Van Pels Inc. ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Verpas Products Inc. ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Cashton Farm Supply Ltd. ," Haifa, Israel"," Norfolk, Virginia"
 Ronson Food Inc ," Alexandria, Egypt"," New York/Newark Area, Newark, New Jersey"
 Dynamic Health Laboratories. Inc ," Laem Chabang, Thailand"," New York, New York"
" Paskal Technologies Mexico, S.a. D "," Valencia, Spain"," Port Everglades, Florida"
 Sunopta Grains and Foods Buena ," Rotterdam, Netherlands"," Los Angeles, California"
 Van Zyverden Inc. ," Haifa, Israel"," Savannah, Georgia"
" Vertellus Shanghai Trading Co., Ltd "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Paskal Technologies ," Valencia, Spain"," Long Beach, California"
 Sunopta Grains and Foods Inc. ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
 Nettex ," Taoranga, New Zealand"," Savannah, Georgia"
 Bontoux Inc ," Taoranga, New Zealand"," Los Angeles, California"
 G J International ," Jebel Ali, United Arab Emirates"," Los Angeles, California"
 Golden International Corp. ," Laem Chabang, Thailand"," Seattle, Washington"
 Agro Power Development Inc. ," Haifa, Israel"," New York/Newark Area, Newark, New Jersey"
" Dynamic Health Labouratories, Inc "," Tanjung Pelepas, Malaysia"," New York/Newark Area, Newark, New Jersey"
 Red Mountain ," Damietta, Egypt"," New York/Newark Area, Newark, New Jersey"
 Paskal Technologies Inc.Usa ," Valencia, Spain"," Long Beach, California"
 Rama Food Mfg. Corp ," Laem Chabang, Thailand"," Los Angeles, California"
" Plantbest, Inc. "," Le Havre, France"," New York, New York"
" J.a Kirsch 1086,Teaneck Rd. "," Damietta, Egypt"," New York/Newark Area, Newark, New Jersey"
 American Metals & Chemical Cor ," Haifa, Israel"," New York/Newark Area, Newark, New Jersey"
" Sunopta Frozen Foods, Inc "," Rotterdam, Netherlands"," Los Angeles, California"
 Roberto'S Inc. ," Yokohama, Japan"," Honolulu, Hawaii"
 Jerry Shulman Produce Inc ," Ashdod, Israel"," New York/Newark Area, Newark, New Jersey"
 Nyw Trading Llc.5700 Lewis Rd. ," Laem Chabang, Thailand"," Norfolk, Virginia"
 Nyw Trading Llc5700 Lewis ," Laem Chabang, Thailand"," Norfolk, Virginia"
 Jerry Shulman Produce ," Ashdod, Israel"," New York/Newark Area, Newark, New Jersey"
 Agro Power Development Inc. T/a/ Vi ," Valencia, Spain"," Houston, Texas"
 Paskal Technologies Mexico S.a.De C ," Valencia, Spain"," Port Everglades, Florida"
" Cashton Farm Supply, Ltd. "," Colombo, Sri Lanka"," Norfolk, Virginia"
 Rama Food Mfg Corp. ," Laem Chabang, Thailand"," Los Angeles, California"
 Dynamic Health Laboratories Inc. ," Colombo, Sri Lanka"," New York, New York"
" Trading Organics Usa, Inc. "," Rotterdam, Netherlands"," Oakland, California"
 Agricultural Organics ," Adelaide, Australia"," Oakland, California"
 Red Mountain Trading Co. ," Damietta, Egypt"," New York/Newark Area, Newark, New Jersey"
 Golden International Corps. ," Laem Chabang, Thailand"," Seattle, Washington"
" Guan Shin Yeh Co., Ltd North "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Nanjing Red Sun International ," Gooch Island, BC, Canada"," Tacoma, Washington"
 National Canners Limited ," Kingston, Jamaica"," Miami, Florida"
 Sunopta Frozen Foods ," Rotterdam, Netherlands"," Los Angeles, California"
 J.a.Kirsch Corp 1086.Teaneck Rd ," Damietta, Egypt"," New York/Newark Area, Newark, New Jersey"
 Nyw Tr Ading Llc.5700 ," Laem Chabang, Thailand"," Norfolk, Virginia"
" Tradin Organic Usa, Inc "," Porto de Sines, Portugal"," Oakland, California"
 Red Hat Co-Operative Ltd. ," Hamburg, Federal Republic of Germany"," Los Angeles, California"
 Nantong Reilly ," Gooch Island, BC, Canada"," Tacoma, Washington"
 J.a Kirsch Corp 1086. ," Damietta, Egypt"," New York/Newark Area, Newark, New Jersey"
" Red Mountain Trading Co, 5055 E "," Damietta, Egypt"," New York/Newark Area, Newark, New Jersey"
 Nyw Trading Llc. ," Laem Chabang, Thailand"," Norfolk, Virginia"
 Naturesweet Ltd 2338 North Loop ," Halifax, NS, Canada"," Long Beach, California"
 Messrs. Synthite Industries Ltd ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Sun Opta Global Organic Ingredients ," Rotterdam, Netherlands"," Los Angeles, California"
 Les Industries Harnois Inc ," Haifa, Israel"," New York, New York"
