Cosignee,Origin,Destination
 Lgs Specialty Sales Ltd. ," Coquimbo, Chile"," Wilmington, Delaware"
 Guate-Usa Import & Export Llc ," Puerto Matias de Galves, Guatemala"," Port Everglades, Florida"
 General Mills Inc ," Progreso, Mexico"," Houston, Texas"
 Export Guatemala Corp ," Puerto Matias de Galves, Guatemala"," Port Everglades, Florida"
 Eligio Barett ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Rafael Alfey Ascuasiati ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Old Bridge Cellars703 Jefferson ," Manzanillo, Mexico"," Oakland, California"
 Lau Enterprisse Ii Inc ," Limon, Costa Rica"," Miami, Florida"
 Old Bridge Cellars ," Manzanillo, Mexico"," Oakland, California"
" Redmond Minerals, Inc "," Las Salinas, Chile"," Miami, Florida"
 Fasce'S Finets Gourmet Oils ," Las Salinas, Chile"," Miami, Florida"
 Alimentos Sanol S.a. ," Rotterdam, Netherlands"," Charleston, South Carolina"
 Castillo Distributors Inc. ," Caucedo, Dominican Republic"," New York, New York"
 La Centro Americana Corp. ," Puerto Barrios, Guatemala"," Wilmington, Delaware"
 Eco Produce Inc ," Limon, Costa Rica"," Port Everglades, Florida"
 Miavana & Family Inc. ," Haina, Dominican Republic"," Miami, Florida"
 Rafael Bonilla ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Alimentos Sanol S.a. De C.V. ," Rotterdam, Netherlands"," Charleston, South Carolina"
 Rafael Acosta Taveras ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
" Suzanne S Specialties, Inc "," Caucedo, Dominican Republic"," New York, New York"
 Y2s Trading Inc ," Puerto Cortes, Honduras"," Port Everglades, Florida"
 J.C.Newman Cigar Co. ," Puerto Cortes, Honduras"," Port Everglades, Florida"
 Wp Produce Corp ," Puerto Cortes, Honduras"," Port Everglades, Florida"
 Castillo Distributors ," Caucedo, Dominican Republic"," New York, New York"
" Mendez & Co., Inc. "," Cartagena, Colombia"," San Juan, Puerto Rico"
 Vinefresh International Llc ," Las Salinas, Chile"," New York, New York"
 Alimentos Sanol S.a. De C.V./ ," Rotterdam, Netherlands"," Charleston, South Carolina"
 Ron Del Barrilito ," Tarragona, Spain"," New York/Newark Area, Newark, New Jersey"
 Lgs Specilty Sales Ltd. ," Las Salinas, Chile"," New York, New York"
 Artaban Internacional Sa De Cv ," Valencia, Spain"," Port Everglades, Florida"
 Rafael Quintero ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Ramon Rafael Urena ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Rafael Gonzalez ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Rafael Jose Dolis ," Haina, Dominican Republic"," Miami, Florida"
 Fred Meyer Inc Dba Kroger ," Las Salinas, Chile"," Los Angeles, California"
 Total Produce Indigo S.a.S ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
 New York Produce ," Bahia de Moin, Costa Rica"," Wilmington, Delaware"
 Crispin Cider Company ," Barcelona, Spain"," New York, New York"
 Wp Produce Corp. ," Puerto Cortes, Honduras"," Port Everglades, Florida"
" Star Snacks Co., Llc (Supreme) "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Mr Rafael Rivera ," Ambarli, Turkey"," New York, New York"
 Y2s Trading Inc. ," Puerto Cortes, Honduras"," Wilmington, Delaware"
" Native Trails, Inc. "," Lazaro Cardenas, Mexico"," Los Angeles, California"
 Eurogroup Espana F.&V. ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
 Montserrat Escapa Esquisabel ," Barcelona, Spain"," Port Everglades, Florida"
 Ari Shipping ," Haifa, Israel"," New York/Newark Area, Newark, New Jersey"
 Carlos Steffens Inc. ," Santos, Brazil"," Houston, Texas"
 All Fresh Produce Inc ," Coquimbo, Chile"," Los Angeles, California"
 Lau Enterprises ," Limon, Costa Rica"," Miami, Florida"
 Family Delight Food Inc ," Buenos Aires, Argentina"," New York/Newark Area, Newark, New Jersey"
 Family Delight Food Inc. ," Buenos Aires, Argentina"," New York/Newark Area, Newark, New Jersey"
" Favorite Brands, Inc "," San Antonio, Chile"," Houston, Texas"
" Sorrentino Giovanni, Swc, Via Ac "," Puerto Barrios, Guatemala"," Port Everglades, Florida"
 Lcbo C O Constellation Brands ," San Antonio, Chile"," New York/Newark Area, Newark, New Jersey"
 Montgomery Distillery Inc ," Valencia, Spain"," New York, New York"
 Broward Scrap Metal Corp. ," All Other Nicaragua Caribbean Region Ports, Nicaragua"," Miami, Florida"
 Elite Trading Group ," Limon, Costa Rica"," Miami, Florida"
 Cedro Wholesale Banana Distributors ," Limon, Costa Rica"," Philadelphia, Pennsylvania"
 C4ats ," Bur Said, Egypt"," Savannah, Georgia"
 Freshway Produce Llc. ," Limon, Costa Rica"," Philadelphia, Pennsylvania"
 Rafael Castro Mercedes ," Ciudad Trujillo, Dominican Republic"," Mayaguez, Puerto Rico"
 Rafael Ceballo De La Rosa ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Revolution Dancewear Llc ," Haifa, Israel"," New York, New York"
 Mc Olives Inc. ," San Antonio, Chile"," New York, New York"
 Carlos Steffens Inc ," Buenos Aires, Argentina"," New York/Newark Area, Newark, New Jersey"
 Constellation Brands Canada ," Manzanillo, Mexico"," Los Angeles, California"
" Arista Industries,Inc. "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Literatura Educativa ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 to the Order of American Coffee ," Puerto Matias de Galves, Guatemala"," New Orleans, Louisiana"
 Rafael Vieyra C/O Trafimar Relocati ," Barcelona, Spain"," Port Everglades, Florida"
