Cosignee,Origin,Destination
 Robusto Stone Works Ltd ," La Spezia, Italy"," New York, New York"
 Midwest Tile Marble & Granite Inc. ," La Spezia, Italy"," New York, New York"
 Virginia Marble and Granite ," All Other Sicily Ports, Italy"," Baltimore, Maryland"
 Michael Vandever Associates ," La Spezia, Italy"," New York, New York"
 Overseas Granite ," Victoria, Brazil"," New York/Newark Area, Newark, New Jersey"
 Asi Stone Imports Inc ," Leghorn, Italy"," New York, New York"
 Ceramic Technics ," Genoa, Italy"," Savannah, Georgia"
 Triton Stone Group of New Orleans ," Freeport, Grand Bahama Island, Bahamas"," New Orleans, Louisiana"
" Intertile Distributors, Inc. "," Victoria, Brazil"," Oakland, California"
 Capco Tile and Stone Llc ," La Spezia, Italy"," Houston, Texas"
 Stone Outlet ," La Spezia, Italy"," Port Everglades, Florida"
 Rock Solid International Inc. ," Genoa, Italy"," New York, New York"
 Virginia Mist Group ," Victoria, Brazil"," Norfolk, Virginia"
 Msi International ," Freeport, Grand Bahama Island, Bahamas"," Houston, Texas"
 Da Vinci Marble ," Halifax, NS, Canada"," Long Beach, California"
 Nature of Marble Inc. ," Leghorn, Italy"," Port Everglades, Florida"
 Ms International Inc ," Kingston, Jamaica"," Long Beach, California"
 Mees Distributors Inc ," La Spezia, Italy"," Norfolk, Virginia"
" M S International,Inc. "," Victoria, Brazil"," Houston, Texas"
 Cold Spring Granite Co ," La Spezia, Italy"," Norfolk, Virginia"
 Solazzo Marble and Granite ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Productos Mexicanos De Canteras S D ," Leghorn, Italy"," Port Everglades, Florida"
 Amsun & Ash ," La Spezia, Italy"," Norfolk, Virginia"
 Vector Stone ," Porto de Sines, Portugal"," Boston, Massachusetts"
 Stone Center ," La Spezia, Italy"," Savannah, Georgia"
 Premier Stone Llc ," La Spezia, Italy"," Boston, Massachusetts"
 Granite Group International ," Durban, South Africa"," New York/Newark Area, Newark, New Jersey"
 Solazzo Marble & Granite ," La Spezia, Italy"," New York, New York"
 Creative Material Corp. ," La Spezia, Italy"," New York, New York"
 Bedrosians Tile & Stone ," Santos, Brazil"," Houston, Texas"
 Cosmo Tile and Stone ," Leghorn, Italy"," New York, New York"
" Bratti R. Associates, Inc "," La Spezia, Italy"," Norfolk, Virginia"
 Petrillo Stone Corporation ," Leghorn, Italy"," New York, New York"
 Nuova Lastra S.a. De C.V. ," Manzanillo, Mexico"," Los Angeles, California"
 Nsi Llc ," Leghorn, Italy"," Baltimore, Maryland"
 Cumar Inc ," La Spezia, Italy"," Boston, Massachusetts"
 Ohm International Inc Nj ," Victoria, Brazil"," New York, New York"
 Master Tile Colour S ," Victoria, Brazil"," Houston, Texas"
 Cosmos Granite & Marble ," Santos, Brazil"," Charleston, South Carolina"
 Imc Import Merchandising Concepts ," Victoria, Brazil"," Houston, Texas"
 Travassos Int'L Llc ," La Spezia, Italy"," Long Beach, California"
" Ferazzoli Imports of New England,In "," La Spezia, Italy"," New York, New York"
 World Stones Imports ," La Spezia, Italy"," Jacksonville, Florida"
 Stone Tec Inc ," La Spezia, Italy"," Houston, Texas"
 Tac Granite ," Victoria, Brazil"," Miami, Florida"
 Matrix Marble and Stone ," Leghorn, Italy"," Los Angeles, California"
 Pacific Shore Stones ," Genoa, Italy"," Los Angeles, California"
 Stone Gallery Marble & Granite ," Victoria, Brazil"," Miami, Florida"
" Cosmos Granite Marble ,Chantilly "," Victoria, Brazil"," Norfolk, Virginia"
 Amsum & Ash Tab Brasil ," La Spezia, Italy"," Norfolk, Virginia"
 Keys Granite/ ," Antwerp, Belgium"," Port Everglades, Florida"
" Southland Stone Usa, Inc. "," La Spezia, Italy"," Long Beach, California"
 Lm Stones ," La Spezia, Italy"," New York, New York"
 Bedrosians Tile & Marble ," Kingston, Jamaica"," Los Angeles, California"
 Bedrosians Tile and Stone - Ca ," Victoria, Brazil"," Denver, Coloroda"
 Ew Marble Company 1690 Jerold Ave ," Leghorn, Italy"," Los Angeles, California"
 Stone Mart Ca ," Leghorn, Italy"," Los Angeles, California"
 a.P. Marble & Granite ," La Spezia, Italy"," Norfolk, Virginia"
 Pebo Stones Corporation ," Genoa, Italy"," Los Angeles, California"
 San Fernando Marble and Granite ," Genoa, Italy"," Los Angeles, California"
 Ital Marble and Granite Llc ," Genoa, Italy"," Norfolk, Virginia"
" Marmol Y Travertino, S.a. De C.V. "," La Spezia, Italy"," Port Everglades, Florida"
" Triton Stone Group New Orleans, Llc "," Freeport, Grand Bahama Island, Bahamas"," New Orleans, Louisiana"
 Bordignon Marble and Granite Ltd ," Leghorn, Italy"," Los Angeles, California"
 City Rock by Vostone ," La Spezia, Italy"," Norfolk, Virginia"
 Graniterra Inc. ," La Spezia, Italy"," Norfolk, Virginia"
 Stone Gallery Marble and Granite Ll ," All Other Sicily Ports, Italy"," Port Everglades, Florida"
 Living Interior Design Inc. ," La Spezia, Italy"," Port Everglades, Florida"
 Granite Granite Inc ," Freeport, Grand Bahama Island, Bahamas"," Houston, Texas"
 Italia Granite ," La Spezia, Italy"," Oakland, California"
 Marble & Granite Inc. ," La Spezia, Italy"," Boston, Massachusetts"
 Carpets N More ," Civitavecchia, Italy"," Long Beach, California"
 Allways Forwarding of Ny ," Victoria, Brazil"," New York, New York"
 Multistone Enterprises Inc. ," La Spezia, Italy"," Savannah, Georgia"
 Everest Marble ," La Spezia, Italy"," New York, New York"
 Stoneville Usa Inc ," Santos, Brazil"," Los Angeles, California"
 Msi Stone Ulc ," Durban, South Africa"," New York/Newark Area, Newark, New Jersey"
 Avanti Marble & Granite ," Durban, South Africa"," Baltimore, Maryland"
 International Granite and Marble Co ," La Spezia, Italy"," New York, New York"
 T&M - 77 Wheeling Rd ," La Spezia, Italy"," Norfolk, Virginia"
" Stone & Surface Designers, Inc. "," Leghorn, Italy"," Port Everglades, Florida"
 Hari Stones Limited ," Genoa, Italy"," Los Angeles, California"
 Lackstone Marble & Granite ," Santos, Brazil"," Houston, Texas"
 Jacobe Enterprises Inc. Dba Marble ," La Spezia, Italy"," Long Beach, California"
 Stone Connection ," Victoria, Brazil"," Savannah, Georgia"
 Bedrosians Tile & Stone Anaheim Di ," Leghorn, Italy"," Los Angeles, California"
 Integrated Resources Group Inc ," Kingston, Jamaica"," Oakland, California"
 Gran Trade Inc ," Leghorn, Italy"," New York, New York"
 Mystic Granite & Marble ," La Spezia, Italy"," Port Everglades, Florida"
 Millennium Granite & Marble Inc ," Santos, Brazil"," Norfolk, Virginia"
 Kennedy Tile and Marble ," La Spezia, Italy"," New York, New York"
 Levantina Usa Chicago Inc. ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Carmel Stone Imports ," Leghorn, Italy"," Oakland, California"
 Pure Granite Rocks ," Leghorn, Italy"," Los Angeles, California"
 Tutto Marmo Inc. ," Leghorn, Italy"," Los Angeles, California"
 Artisan Stoneworks Crp. ," Leghorn, Italy"," New York/Newark Area, Newark, New Jersey"
 All Marble Granite ," La Spezia, Italy"," New York, New York"
 Ilkem Marble & Granite Inc. ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 F.C. Gerlach & Co. Inc. ," Leghorn, Italy"," Port Everglades, Florida"
 Castel Tile ," La Spezia, Italy"," New York, New York"
 Premier Stone ," Leghorn, Italy"," Boston, Massachusetts"
 Cancos Tile and Stone ," Piraeus, Greece"," New York/Newark Area, Newark, New Jersey"
" Cherry Stripes, S.a. De C.V. "," Genoa, Italy"," Port Everglades, Florida"
 Quality Tile Corp ," La Spezia, Italy"," New York, New York"
 Bermuda Import Export Inc ," Leghorn, Italy"," Los Angeles, California"
 Imc Inc. ," La Spezia, Italy"," Houston, Texas"
 Vermont Quarries ," Leghorn, Italy"," New York, New York"
 Stone and Tile Expo ," Leghorn, Italy"," Baltimore, Maryland"
 Marble Crafters Inc. ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Cosmos Granite and Marble ," La Spezia, Italy"," Savannah, Georgia"
 Teni Incorporated ," La Spezia, Italy"," Port Everglades, Florida"
 Greater Boston Granite Llc ," La Spezia, Italy"," Boston, Massachusetts"
 a.S.I. Stone Imports Inc ," Leghorn, Italy"," New York, New York"
 Indus Trade and Tech Dba Stone Ma ," Victoria, Brazil"," New York, New York"
 Granite and Marble Wholesale Inc ," La Spezia, Italy"," Savannah, Georgia"
 Nsi Granite Corp ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Alfredo Amador Romo ," Leghorn, Italy"," Port Everglades, Florida"
 Marmol Y Travertino S.a. De C.V. ," Leghorn, Italy"," Port Everglades, Florida"
 East West Marble Co. ," La Spezia, Italy"," Norfolk, Virginia"
" Ms Insternational, Inc "," Victoria, Brazil"," Houston, Texas"
" Otx Logistics, Inc. "," La Spezia, Italy"," New York, New York"
 Stone World Imports ," La Spezia, Italy"," New York, New York"
 Dwyer Marble and Stone ," La Spezia, Italy"," Norfolk, Virginia"
 Abc Worldwide Stone Inc. ," La Spezia, Italy"," New York, New York"
 Associated Marble Industry Inc. ," Leghorn, Italy"," New York, New York"
 a and M Production C/O Coverings 20 ," Genoa, Italy"," New York, New York"
 Granite Depot ," Freeport, Grand Bahama Island, Bahamas"," Jacksonville, Florida"
 Elemar Marble and Granite ," Victoria, Brazil"," New York, New York"
 City Stone Llc ," La Spezia, Italy"," Houston, Texas"
 International Wholesale Tile Llc ," Naples, Italy"," Port Everglades, Florida"
 Md Associates ," Leghorn, Italy"," New York, New York"
 Santoro Tile and Marble ," Naples, Italy"," New York, New York"
 Stonepeak Ceramics Inc. ," La Spezia, Italy"," Savannah, Georgia"
 Pittsburgh Granite and Marble ," Leghorn, Italy"," New York, New York"
 Dm Sabia and Company Inc. ," La Spezia, Italy"," New York, New York"
 to Order of Shipper ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Krissam Llc ," La Spezia, Italy"," New York, New York"
 Grupo Tenerife S.a. De C.V. ," La Spezia, Italy"," Port Everglades, Florida"
 European Granite and Marble Group ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Industrie Ceramiche Piemme S.P.a. ," La Spezia, Italy"," Port Everglades, Florida"
" Omicron Supplies, Llc "," Victoria, Brazil"," New Orleans, Louisiana"
 Select Stone Llc ," Victoria, Brazil"," New Orleans, Louisiana"
 Lackstone Marble and Granite ," All Other Sicily Ports, Italy"," Houston, Texas"
" Century Stone, Inc. "," Victoria, Brazil"," New York, New York"
 Dente Trading Co Inc ," La Spezia, Italy"," New York, New York"
 Vermont Quarries Corp. ," Leghorn, Italy"," New York, New York"
 Leamar Industries ," La Spezia, Italy"," Boston, Massachusetts"
 Rock Solid Int'L ," Genoa, Italy"," New York, New York"
" Titan Stone, Llc "," Genoa, Italy"," Port Everglades, Florida"
 Mont Granite Inc. ," La Spezia, Italy"," Norfolk, Virginia"
 San Fernando Marble & Granite ," Halifax, NS, Canada"," Long Beach, California"
 Marmol Export Usa ," Antwerp, Belgium"," Port Everglades, Florida"
 Keys Granite / a Daltile Company ," Antwerp, Belgium"," Port Everglades, Florida"
 Louisiana Stone ," Victoria, Brazil"," New Orleans, Louisiana"
 Marble Art Canada Ltd. 5338 ," Leghorn, Italy"," Los Angeles, California"
 Ch Briggs Company ," Victoria, Brazil"," New York, New York"
 a. Ponzanelli Sa De Cv ," La Spezia, Italy"," Port Everglades, Florida"
 Terrazzo and Marble ," La Spezia, Italy"," Norfolk, Virginia"
 Architectural Granite & Marbel ," Freeport, Grand Bahama Island, Bahamas"," Houston, Texas"
 Reliance Granite and Marble ," All Other Sicily Ports, Italy"," New York, New York"
 C&D Enterprises Copr.Mondial Tiles ," Naples, Italy"," New York, New York"
 Walker and Zanger Inc. ," La Spezia, Italy"," Houston, Texas"
 Marble Unlimited ," Leghorn, Italy"," Los Angeles, California"
 Stoneville Usa Inc. ," Leghorn, Italy"," Los Angeles, California"
 Hari Stone Ltd ," Genoa, Italy"," Los Angeles, California"
" Hilltop Granites, Llc. "," Victoria, Brazil"," Houston, Texas"
 Arizona Tile Llc. ," Victoria, Brazil"," Houston, Texas"
 Marblex Corporation ," La Spezia, Italy"," Long Beach, California"
 Savoia Canada Inc. ," La Spezia, Italy"," Long Beach, California"
 Capital Granite and Marble ," La Spezia, Italy"," New York, New York"
 a.a.a. Hellenic Marble Inc. ," Freeport, Grand Bahama Island, Bahamas"," Philadelphia, Pennsylvania"
 Bramati Marble and Granite Inc ," La Spezia, Italy"," Baltimore, Maryland"
 Pacific Stone Design Center Inc ," Genoa, Italy"," Los Angeles, California"
 Everest Marble Ct ," La Spezia, Italy"," New York, New York"
 Camarata Masonry Systems Ltd ," La Spezia, Italy"," Houston, Texas"
 Venetian Stoneworks ," Leghorn, Italy"," Los Angeles, California"
" Granite & Marble Depot, Inc. "," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Pmi ," Durban, South Africa"," New York/Newark Area, Newark, New Jersey"
 New Age Granite and Marble Ltd. ," Durban, South Africa"," New York/Newark Area, Newark, New Jersey"
 Interior of Stone Midwest Inc ," Genoa, Italy"," Norfolk, Virginia"
" Marva Marble and Granite, Inc. "," La Spezia, Italy"," Norfolk, Virginia"
" Marva Marble & Granite, Inc. "," La Spezia, Italy"," Norfolk, Virginia"
" Mont Granite, Inc "," Durban, South Africa"," New York/Newark Area, Newark, New Jersey"
 Poltex Ile Inc Dba the Granite Sho ," Algeciras, Spain"," Houston, Texas"
 Mont Krest Stone Inc ," Genoa, Italy"," Tampa, Florida"
 Famosa Surfaces Studi ," Genoa, Italy"," New York, New York"
 Fox Marble and Granite ," La Spezia, Italy"," Oakland, California"
 Superior Gran and Mar by Vivaldi Ll ," Itajai, Brazil"," Houston, Texas"
 Margranite Industrial Ltd. ," La Spezia, Italy"," Long Beach, California"
 Interior of Stone Midwest ," Durban, South Africa"," New York/Newark Area, Newark, New Jersey"
 Mason Trading Group Ltd ," Genoa, Italy"," Port Everglades, Florida"
 Stones International ," Victoria, Brazil"," Savannah, Georgia"
" Jr Granites, Inc. "," La Spezia, Italy"," Savannah, Georgia"
 Century Stone Inc. ," Antwerp, Belgium"," Boston, Massachusetts"
" Fabrica De Pisos El Aguila , "," Leghorn, Italy"," Port Everglades, Florida"
 Rio Stones ," Genoa, Italy"," Los Angeles, California"
 Omni Surfaces ," Freeport, Grand Bahama Island, Bahamas"," Houston, Texas"
 Vivaldi Group ," Freeport, Grand Bahama Island, Bahamas"," Houston, Texas"
 Marmoles Puente Sa De Cv ," Cagliari, Italy"," Port Everglades, Florida"
 Stone & Surface Designer ," Leghorn, Italy"," Port Everglades, Florida"
 Stone & Surfaces Designers Inc ," Leghorn, Italy"," Port Everglades, Florida"
 Omni Surfaces Corp. ," Kingston, Jamaica"," Houston, Texas"
 Stone Merchants Llc ," Cartagena, Colombia"," Los Angeles, California"
 Brazilian Stone Co. ," Niteroi, Brazil"," Miami, Florida"
" Omicron Granite and Suppliers, Llc "," Victoria, Brazil"," Norfolk, Virginia"
 Indo American Granite ," La Spezia, Italy"," New York, New York"
 Mmg Marble and Granite ," La Spezia, Italy"," Baltimore, Maryland"
 Universal Granite and Marble ," Victoria, Brazil"," Norfolk, Virginia"
 Marva Marble & Granite Inc. ," Victoria, Brazil"," Norfolk, Virginia"
 Marva Marle & Granite Inc. ," Victoria, Brazil"," Norfolk, Virginia"
 Compania Trans-Maritima S.a. De C.V ," Leghorn, Italy"," Port Everglades, Florida"
 Triton Stone Group of Harahan ," La Spezia, Italy"," New Orleans, Louisiana"
 Gramaco Granite and Marble Llc ," La Spezia, Italy"," Baltimore, Maryland"
 Ollin International Inc. ," La Spezia, Italy"," Long Beach, California"
 King Marble Inc ," Leghorn, Italy"," Port Everglades, Florida"
 Stone Mart ," Victoria, Brazil"," Norfolk, Virginia"
 Ilkem Marble & Graniti Inc ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Marble Granite Creations Inc ," Genoa, Italy"," Port Everglades, Florida"
 to the Order ," Richard's Bay, South Africa"," Gramercy, Louisiana"
 Compania Trans Maritima S.a. De ," Leghorn, Italy"," Port Everglades, Florida"
 Triton Stone Houston Llc ," La Spezia, Italy"," New Orleans, Louisiana"
 Ohm International ," Victoria, Brazil"," Savannah, Georgia"
 Terza ," Leghorn, Italy"," Port Everglades, Florida"
 Graniti Vicentia Llc ," La Spezia, Italy"," Houston, Texas"
 Boceto Materia Y Diseno S De ," Genoa, Italy"," Port Everglades, Florida"
 Compania Trans Maritima S.a. De C.V ," Leghorn, Italy"," Port Everglades, Florida"
 Lotus Exim International Inc. ," Itaguai, Brazil"," New York, New York"
 American Granite Company Llc ," Catania, Italy"," Port Everglades, Florida"
 Stone Decor Galleria ," La Spezia, Italy"," Boston, Massachusetts"
 East West Marble Company ," Marsaxlokk, Malta"," Norfolk, Virginia"
" American Granite-Carolinas,Llc "," Leghorn, Italy"," Savannah, Georgia"
 Domus Italica S.a. De C.V ," La Spezia, Italy"," Port Everglades, Florida"
 Nash Granites and Marble Inc ," Leghorn, Italy"," New York, New York"
 Elite Stone Importers ," La Spezia, Italy"," New York, New York"
 Aaa Hellenic Marble ," La Spezia, Italy"," New York, New York"
 Arena Stone ," La Spezia, Italy"," New York, New York"
