Cosignee,Origin,Destination
 Pedulla Tile ," Valencia, Spain"," New York, New York"
 Casa Ortiz ," Valencia, Spain"," Port Everglades, Florida"
 Horizon Italian Tile ," La Spezia, Italy"," Houston, Texas"
" Specceramics, Inc "," La Spezia, Italy"," Long Beach, California"
 Neiman Marcus ," Porto de Sines, Portugal"," Houston, Texas"
 Tileco Dba a World of Tile ," Valencia, Spain"," Houston, Texas"
 Airbase Carpet & Tile Mart ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Larry J. Lint Floor & Wall ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Centro De Terrazos Y Azulejos ," Caucedo, Dominican Republic"," San Juan, Puerto Rico"
 Beginyan'S Inc. ," Valencia, Spain"," Los Angeles, California"
 Epc America Inc ," Valencia, Spain"," Los Angeles, California"
 Tropical Tile & Marble Distributors ," Valencia, Spain"," Miami, Florida"
 Angela S. Marble & Tile ," Valencia, Spain"," Miami, Florida"
 Epc America Llc ," Valencia, Spain"," Miami, Florida"
 D and B Tile Distributors ," Valencia, Spain"," Miami, Florida"
" Island Tile and Marble, Llc "," Valencia, Spain"," Miami, Florida"
 Creative Materials Corp ," Porto de Sines, Portugal"," New York/Newark Area, Newark, New Jersey"
 Ruben Sorhegui Tile Distributors ," Valencia, Spain"," Miami, Florida"
 Prosein Usa Llc ," Valencia, Spain"," Miami, Florida"
 Santa Rosa Marble Inc. ," Valencia, Spain"," Miami, Florida"
 Anastone Quarry and Sculpture Llc. ," Valencia, Spain"," Los Angeles, California"
 Casa Mexicana ," Valencia, Spain"," Houston, Texas"
 Mt Trading Llc / Mundo Tile ," Valencia, Spain"," Houston, Texas"
 Palmetto Tile Distributors ," Valencia, Spain"," Savannah, Georgia"
 Belvidere Associates Llc Dba Hobo ," Valencia, Spain"," New York, New York"
" Coboce Lta, Planta Ceramil "," Rotterdam, Netherlands"," Boston, Massachusetts"
 Sovereing Distributors ,N/A,N/A
 East Coast Tile Imports of Syracus ," Porto de Sines, Portugal"," New York, New York"
 Fp Super Equipament Inc ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Transco Shipping Corp. ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Ideal Tile Importing Co. ," Valencia, Spain"," New York, New York"
 Buckeye Ceramic Tile Dist. ," Valencia, Spain"," New York, New York"
" Powerline Imports, Inc. "," Valencia, Spain"," New York, New York"
 Pembroke Tile & Stone Co. Ltd ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 M C Logistics S.a. ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Third Dimension Construction ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Premier Importers Ltd ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Designer Tile Plus ," Valencia, Spain"," New York, New York"
" Tag, Ltd. "," Porto de Sines, Portugal"," New York, New York"
 Centro De Losetas Y Banos Inc. ," Kingston, Jamaica"," San Juan, Puerto Rico"
" Express Brooklyn Tile Llc, "," Valencia, Spain"," New York, New York"
 Pantheon Floor Solutions ," Leixoes, Portugal"," Houston, Texas"
 Sur La Table ," Barcelona, Spain"," New York, New York"
 Waterworks Inc ," Valencia, Spain"," New York, New York"
 Tiles Unlimited ," Valencia, Spain"," New York, New York"
 Tile Gallery ," Valencia, Spain"," New York, New York"
 Flooring Surfaces Inc. ," Valencia, Spain"," Norfolk, Virginia"
 Mega Ceramic Ltd. ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Design and Direct Source ," Valencia, Spain"," New York, New York"
 Tuesday Morning Corporation ," Algeciras, Spain"," Houston, Texas"
 Specceramics ," Valencia, Spain"," Los Angeles, California"
 Elysium Mosaics Inc. ," Valencia, Spain"," Los Angeles, California"
 Anthropologie ," Rotterdam, Netherlands"," Charleston, South Carolina"
 Maxsam Sales ," Buenos Aires, Argentina"," New York/Newark Area, Newark, New Jersey"
 Home Tile Center of Ny Inc. ," Valencia, Spain"," New York, New York"
 Trust Carpet & Tile ," Valencia, Spain"," Los Angeles, California"
 Euro Tile & Marble ," Valencia, Spain"," Los Angeles, California"
 Rps Distributors Inc ," Valencia, Spain"," Miami, Florida"
" Southern Sales Services, Inc "," Porto de Sines, Portugal"," Baltimore, Maryland"
 Victory Mosaic Inc Cera Tile ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Cerapisos Inc ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Best Tile Inc. ," Valencia, Spain"," Oakland, California"
 California Wholesale ," Valencia, Spain"," Los Angeles, California"
 Padron Brothers ," Valencia, Spain"," Miami, Florida"
 Maytee'S Tile Distributors ," Valencia, Spain"," Miami, Florida"
 Lk Rental Llc ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Airbase Carpet Tile Mart ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Merola Sales ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Ideal Tile Importing Co. Inc. ," Valencia, Spain"," New York, New York"
 California Tile Supply ," Valencia, Spain"," Los Angeles, California"
 Pan American Ceramics ," Valencia, Spain"," Los Angeles, California"
 Bowen Tile Sales Co. ," Valencia, Spain"," Savannah, Georgia"
 Emser Tile ," Porto de Sines, Portugal"," New York, New York"
 Pacific Landmark ," Valencia, Spain"," Los Angeles, California"
 Floors & Tiles ," Valencia, Spain"," Miami, Florida"
 Menorquina Deco Tile & Marble ," Valencia, Spain"," Miami, Florida"
 Tile and Stone International ," Valencia, Spain"," Miami, Florida"
 Miami Tile and Stone Architectural ," Valencia, Spain"," Miami, Florida"
 Island Tile Marlbe Llc ," Valencia, Spain"," Miami, Florida"
 Cargo Services International ," Valencia, Spain"," Port Everglades, Florida"
 Nemo Tile Company Inc. ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Euroflooring ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
" Peronda Mexico, S.a. De C.V. "," Valencia, Spain"," Port Everglades, Florida"
 Jc Tile Co ," Valencia, Spain"," Port Everglades, Florida"
 International Wholesale Tile ," Valencia, Spain"," Miami, Florida"
 Home Art Tile - ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Biaggio Tile ," Valencia, Spain"," Oakland, California"
 Santa Rosa Tile Supply ," Valencia, Spain"," Oakland, California"
 Imperial Tile and Stone ," Valencia, Spain"," Los Angeles, California"
 Mega Ceramica Ltd ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Town & Country Flooring ," Valencia, Spain"," New York, New York"
 Itm Importers Inc ," Valencia, Spain"," Miami, Florida"
 Tile King Enterprises ," Barcelona, Spain"," Miami, Florida"
 Newton Buying Corp. ," Algeciras, Spain"," New York, New York"
 Marshalls ," Algeciras, Spain"," New York, New York"
 Wtp Corporation ," Barcelona, Spain"," New York, New York"
 Roca Us Inc ," Valencia, Spain"," Port Everglades, Florida"
 Hermanos Cohen S.a. De C.V ," Barcelona, Spain"," Port Everglades, Florida"
 Padron Brothers Carpet ," Valencia, Spain"," Port Everglades, Florida"
 Azulejos Y Pisos Viveros Sa De Cv ," Valencia, Spain"," Port Everglades, Florida"
" East Star Building Supply Co, Inc "," Valencia, Spain"," Oakland, California"
" a-American Customs Flooring, "," Valencia, Spain"," Norfolk, Virginia"
 Anti-Septic Limited ," Tarragona, Spain"," New York/Newark Area, Newark, New Jersey"
 Cameron Industries Joinery Limited ," Tarragona, Spain"," New York/Newark Area, Newark, New Jersey"
 Southwest Trading Company ," Tarragona, Spain"," Los Angeles, California"
 Unicorn Tile Corp ," Tarragona, Spain"," Los Angeles, California"
 Carpet Fashions Inc. ," Valencia, Spain"," Port Everglades, Florida"
" Cargo S.De Mexico,S.a.De Cv "," Valencia, Spain"," Port Everglades, Florida"
 Grumucer Sa De Cv ," Valencia, Spain"," Port Everglades, Florida"
 Gomez Ceramic Tiles Inc. ," Valencia, Spain"," Port Everglades, Florida"
" Saniker, S.a. De C.V. "," Valencia, Spain"," Port Everglades, Florida"
 Robert Cummings C O Hydes Shipping ," Barcelona, Spain"," Miami, Florida"
 Miami Tile & Stone ," Valencia, Spain"," Port Everglades, Florida"
 Trust Carpet and Tile ," Valencia, Spain"," Los Angeles, California"
 Paradise Ceramics ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Westside Tile and Stone Inc ," Valencia, Spain"," Long Beach, California"
 Creative Material Corp. ," La Spezia, Italy"," New York, New York"
 Step On Me Carpet Flooring ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Terrific Tiles ," Tarragona, Spain"," New York/Newark Area, Newark, New Jersey"
 Tile Metal ," Valencia, Spain"," New York, New York"
 Sonoran Tile Import Llc ," Valencia, Spain"," Long Beach, California"
" Usa, Tile & Marble "," Valencia, Spain"," Port Everglades, Florida"
 La Nova Tile ," Valencia, Spain"," Port Everglades, Florida"
 International Ceramics ," Valencia, Spain"," New Orleans, Louisiana"
 Julian Ceramic Tile Inc. ," Valencia, Spain"," Oakland, California"
 California Surfaces Solutions Llc ," Valencia, Spain"," Los Angeles, California"
 Bissonet Kitchen & Bath Furnishings ," Valencia, Spain"," New York, New York"
" a-American Customs Flooring,Inc "," Valencia, Spain"," Norfolk, Virginia"
" Tiles 2000, S.a. De C.V. "," Valencia, Spain"," Port Everglades, Florida"
 Diesse Inc. ," Tarragona, Spain"," New York, New York"
 Centro De Losetas Y Banos ," Cartagena, Colombia"," San Juan, Puerto Rico"
 Padron Flooring ," Valencia, Spain"," Port Everglades, Florida"
" Banos Y Cocinas Echegaray, S.a. De "," Valencia, Spain"," Port Everglades, Florida"
 D and B Tile Distr. ," Valencia, Spain"," Port Everglades, Florida"
 East Coast Tile Import ," Porto de Sines, Portugal"," New York, New York"
" Tile Depot of Nyc, Inc. "," Tarragona, Spain"," New York, New York"
 Granite Expo ," Kingston, Jamaica"," Oakland, California"
 Trends In Tile ," Valencia, Spain"," Norfolk, Virginia"
 Island Tile Marble Llc. ," Valencia, Spain"," Port Everglades, Florida"
 Padron Brother ," Valencia, Spain"," Port Everglades, Florida"
 Grupo Sanimex Ayuntamiento S.a. De ," Valencia, Spain"," Port Everglades, Florida"
 Tile City & Home Centre Ltd ," Tarragona, Spain"," New York/Newark Area, Newark, New Jersey"
 Summit Tile ," Valencia, Spain"," Los Angeles, California"
 Tileco-2 ," Valencia, Spain"," Houston, Texas"
 Tile Outlets of America Llc. ," Antwerp, Belgium"," Port Everglades, Florida"
 Cavastone Group ," Barcelona, Spain"," Miami, Florida"
 Urrea Dando Vida Al Agua Sa Cv ," Valencia, Spain"," Port Everglades, Florida"
 Imperial Wholesale ," Valencia, Spain"," Los Angeles, California"
 Paramount Carpet Sales & Services ," Tarragona, Spain"," New York/Newark Area, Newark, New Jersey"
" La Casa De Los Mosaicos Ks, Corp. "," Cartagena, Colombia"," San Juan, Puerto Rico"
 Home & Things ," Tarragona, Spain"," New York/Newark Area, Newark, New Jersey"
 Pantheon Floor Solutions Inc ," Rotterdam, Netherlands"," Houston, Texas"
 Rickert Tile ," Valencia, Spain"," New Orleans, Louisiana"
 Classic Ceramic Tile and Marble Inc ," Valencia, Spain"," New York, New York"
 Marble Systems ," Porto de Sines, Portugal"," New York, New York"
 Venser Inc Dba Pacific West ," Halifax, NS, Canada"," Long Beach, California"
 Kj Tiles ," Tarragona, Spain"," New York, New York"
 American Carpet Sales Inc. ," Freeport, Grand Bahama Island, Bahamas"," Mobile, Alabama"
 Abc Tile ," Valencia, Spain"," Oakland, California"
 Import Tile Inc. ," Valencia, Spain"," Oakland, California"
 Euromarket Designs Inc ," Porto de Sines, Portugal"," New York, New York"
 Maytee S Ceramic Tile & Home Acc. ," Valencia, Spain"," Port Everglades, Florida"
 M and S Imports ," Valencia, Spain"," New York, New York"
 Antigua Del Mar Tile ," Valencia, Spain"," Long Beach, California"
 Global Supply Company ," Valencia, Spain"," Oakland, California"
 Bullnose Tile ," Tarragona, Spain"," Oakland, California"
 Morgan Tile Distributors ," Valencia, Spain"," New York, New York"
 Import Tile Co Inc ," Porto de Sines, Portugal"," Oakland, California"
 Maline Tile Co. ," La Spezia, Italy"," Boston, Massachusetts"
" Laufen International, Inc. "," Valencia, Spain"," New York, New York"
 Sunrise Lumber ," Valencia, Spain"," New York, New York"
 Quality Tile Corp. ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Pembroke Tile & Stone Co.Ltd. ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Classic Tile Stone and Marble ," Valencia, Spain"," New York, New York"
 the Tile Shop ," Rotterdam, Netherlands"," Norfolk, Virginia"
" Cargo S. De Mexico, S.a. De C.V. "," Valencia, Spain"," Port Everglades, Florida"
 Scp Distributores ," Porto de Sines, Portugal"," Long Beach, California"
 Laufen Internacional ," Valencia, Spain"," Houston, Texas"
 All Vacation Homes ," Valencia, Spain"," Port Everglades, Florida"
 Exquisite Surfaces ," Valencia, Spain"," Los Angeles, California"
 World Tile & Stones Distributors ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Libreria Catolica Anawin ," Cartagena, Colombia"," San Juan, Puerto Rico"
 Sacmi De Mexico Sa De Cv ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Tropical Tile & Marble ," Valencia, Spain"," Port Everglades, Florida"
 La Bella Floors ," Valencia, Spain"," Port Everglades, Florida"
 Nantucket Distributing ," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
" Rhode Island Tile Distributors, Inc "," Valencia, Spain"," New York, New York"
 Ferazzoli Imports of New England In ," Valencia, Spain"," New York, New York"
 Custom Mosaics Inc ," Leixoes, Portugal"," Port Everglades, Florida"
 Decorative Materials International ," Valencia, Spain"," Houston, Texas"
 Benson Granite & Tile Corp. ," Valencia, Spain"," New York, New York"
 Laufen International ," Valencia, Spain"," Norfolk, Virginia"
 One Kings Lane ," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
 Dantzler Inc ," Cartagena, Colombia"," San Juan, Puerto Rico"
 #1 Tile Center & More ," Cartagena, Colombia"," San Juan, Puerto Rico"
 Paradise Ceramics Inc. ," Cartagena, Colombia"," San Juan, Puerto Rico"
 Merola Tile Brooklyn ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Merola Tile ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Sarah Jay La Paella Llc ," Valencia, Spain"," New York, New York"
 Tile King Enterprises Ltd ," Freeport, Grand Bahama Island, Bahamas"," Port Everglades, Florida"
 Premier Importers Limited ," Freeport, Grand Bahama Island, Bahamas"," Port Everglades, Florida"
 Floorins Srufaces Inc ," Valencia, Spain"," Norfolk, Virginia"
 Paramount Depot Llc ," Valencia, Spain"," Port Everglades, Florida"
 Sita Tile Distributors Inc ," Valencia, Spain"," Norfolk, Virginia"
 the Tile Center of Miami ," Valencia, Spain"," Port Everglades, Florida"
 Stafford Flooring Cayman ," Barcelona, Spain"," Port Everglades, Florida"
 Aqua Energy ," Valencia, Spain"," Port Everglades, Florida"
 Nantucket Distribution Co. Inc. ," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
 Tile Kingdom Usa Inc ," Valencia, Spain"," Port Everglades, Florida"
 Brisa De Espa a ," Valencia, Spain"," Port Everglades, Florida"
 Picersa S.a. De C.V. ," Valencia, Spain"," Port Everglades, Florida"
" Coverings Etc, Inc. "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Bay Carpets Inc ," Valencia, Spain"," Port Everglades, Florida"
 the Home Tile Inc ," Valencia, Spain"," Port Everglades, Florida"
 Tiles At Doral ," Valencia, Spain"," Port Everglades, Florida"
 Grupo Sanimex Ayuntamiento Sa De Cv ," Valencia, Spain"," Port Everglades, Florida"
 Issis & Sons ," Valencia, Spain"," Savannah, Georgia"
 Corporacion Comercial Union S.a. De ," Valencia, Spain"," Port Everglades, Florida"
" Greda Comercial, S.a. De C.V. "," Valencia, Spain"," Port Everglades, Florida"
 Tile Outlets of America ," Valencia, Spain"," Port Everglades, Florida"
 Epc America of Miami Llc ," Valencia, Spain"," Port Everglades, Florida"
 Ferroblock ," Valencia, Spain"," Houston, Texas"
 Hutcherson Tile Inc. ," Valencia, Spain"," Houston, Texas"
 Esmaltes Y Colorantes Ceramicos Sa ," Rotterdam, Netherlands"," Charleston, South Carolina"
" Papeles Pintados Iberia, S.a. De C. "," Valencia, Spain"," Port Everglades, Florida"
 Euroceram Plus S.a. ," Tarragona, Spain"," New York/Newark Area, Newark, New Jersey"
 Epc America Inc. ," Valencia, Spain"," Port Everglades, Florida"
" C . H . Powell,20013 S Rancho Way, "," Colombo, Sri Lanka"," Savannah, Georgia"
 Springs Creative Products Group Llc ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
" Talbots Import,Llc For the Accoun "," Al Aqabah, Jordan"," New York/Newark Area, Newark, New Jersey"
" Talbots Import, Llc,For the Account "," Al Aqabah, Jordan"," New York/Newark Area, Newark, New Jersey"
 to the Order of ," Mina Raysut, Oman"," Houston, Texas"
" Under Armour , Inc "," Al Aqabah, Jordan"," New York/Newark Area, Newark, New Jersey"
 a-One Enterprises ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Intralin Corp. ," Mina Raysut, Oman"," Baltimore, Maryland"
 American Design Industries ," Corinto, Nicaragua"," Los Angeles, California"
" Key Safety Systems De Mexico, S. De "," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Mountain Equipment Co-Op ," Auckland, New Zealand"," Oakland, California"
" Hilos Iris, S.a. De C.V. "," Antwerp, Belgium"," Charleston, South Carolina"
 Jose Luis Fabrics ," All Other Dominican Republic Ports, Dominican Republic"," San Juan, Puerto Rico"
 Fashion Group ," All Other Dominican Republic Ports, Dominican Republic"," San Juan, Puerto Rico"
 Gildan Activewear ," Puerto Cortes, Honduras"," Port Everglades, Florida"
 Delta Apparel Inc ," Puerto Matias de Galves, Guatemala"," Houston, Texas"
 Milestone Textile Inc ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Phillips Van Heusen Corp ," Puerto Cortes, Honduras"," Port Everglades, Florida"
 Universal Converters ," Thamesport, United Kingdom"," Houston, Texas"
 to the Order of Bank Al Habib ," Mina Raysut, Oman"," Houston, Texas"
" Under Armour,Inc 3rd Fl "," Al Aqabah, Jordan"," New York/Newark Area, Newark, New Jersey"
 Telio & Cie ," Nagoya, Japan"," Tacoma, Washington"
 Frontier Spinning Mills ," Puerto Cortes, Honduras"," Port Everglades, Florida"
" American Homes & Textiles, Inc "," Port Muhammad Bin Qasim, Pakistan"," Charleston, South Carolina"
 to Order: ," Mina Raysut, Oman"," Houston, Texas"
 Home Fabrics Ltd ," Barcelona, Spain"," Port Everglades, Florida"
 Hilados De Alta Calidad S.a. De ," Antwerp, Belgium"," Charleston, South Carolina"
